eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
27.0,27.0,0.059483468532562256,121,1,0.693146824836731,32,181.2374267578125
19.53,19.53,0.037089765071868896,1056,100,0.6931444406509399,3200,50.13401794433594
22.0,22.0,-0.008961319923400879,1090,200,0.6931363940238953,6400,90.47303771972656
23.47,23.47,0.026033103466033936,1109,300,0.6931002140045166,9600,54.798892974853516
21.9,21.9,0.01219397783279419,1122,400,0.6929885745048523,12800,110.97502136230469
23.12,23.12,0.04220610857009888,1115,500,0.6925102472305298,16000,140.04481506347656
22.81,22.81,-0.0012766122817993164,1123,600,0.6922914385795593,19200,147.46768188476562
25.8,25.8,0.057128965854644775,1127,700,0.6908067464828491,22400,48.557247161865234
27.06,27.06,0.048057615756988525,1127,800,0.6715381145477295,25600,47.910858154296875
31.95,31.95,0.07812368869781494,1129,900,0.6798340082168579,28800,53.02602005004883
36.96,36.96,0.007571756839752197,1128,1000,0.684037446975708,32000,59.36243438720703
35.87,35.87,0.02621859312057495,1129,1100,0.6516289710998535,35200,95.14139556884766
42.02,42.02,0.10785222053527832,1122,1200,0.6376585364341736,38400,172.49957275390625
49.9,49.9,0.024997413158416748,1117,1300,0.6726639270782471,41600,164.24288940429688
53.53,53.53,0.12872463464736938,1120,1400,0.6140656471252441,44800,163.50637817382812
55.23,55.23,0.07991617918014526,1121,1500,0.6330863237380981,48000,175.5318603515625
61.98,61.98,-0.0139845609664917,1118,1600,0.6728262901306152,51200,122.14768981933594
61.87,61.87,0.2953048348426819,1116,1700,0.5717732310295105,54400,405.8299255371094
64.16,64.16,0.05136072635650635,1118,1800,0.6641536951065063,57600,166.12496948242188
66.56,66.56,0.05516612529754639,1118,1900,0.5872972011566162,60800,121.15011596679688
68.9,68.9,-0.019859790802001953,1119,2000,0.649142861366272,64000,108.35335540771484
70.55,70.55,0.10300987958908081,1120,2100,0.6226140260696411,67200,710.4822387695312
71.48,71.48,0.3137210011482239,1120,2200,0.6337002515792847,70400,75.63749694824219
73.46,73.46,0.10936933755874634,1118,2300,0.6480488777160645,73600,82.76343536376953
74.93,74.93,0.07224547863006592,1113,2400,0.668178379535675,76800,60.46783447265625
76.97,76.97,0.179207444190979,1111,2500,0.6290260553359985,80000,48.259071350097656
73.74,73.74,0.23275089263916016,1114,2600,0.5751078128814697,83200,1456.189697265625
73.92,73.92,0.17512726783752441,1116,2700,0.5823518633842468,86400,58.645713806152344
72.32,72.32,0.19565337896347046,1118,2800,0.6142187118530273,89600,42.282779693603516
70.29,70.29,0.07578414678573608,1116,2900,0.6245458722114563,92800,1049.3321533203125
74.18,74.18,0.0869409441947937,1115,3000,0.6574525833129883,96000,222.28700256347656
72.84,72.84,0.06834179162979126,1113,3100,0.5990874171257019,99200,1299.7081298828125
68.03,68.03,0.26685357093811035,1111,3200,0.5995744466781616,102400,16.194948196411133
68.98,68.98,-0.45974552631378174,1112,3300,0.6393269896507263,105600,42.25296401977539
70.28,70.28,0.04564160108566284,1114,3400,0.6742671728134155,108800,26.3200740814209
69.97,69.97,-0.8419007062911987,1113,3500,0.5947070717811584,112000,40.740570068359375
72.87,72.87,-0.7347952127456665,1114,3600,0.6157608032226562,115200,12.843954086303711
67.16,67.16,-0.24767255783081055,1115,3700,0.6642627716064453,118400,14.422274589538574
68.09,68.09,-0.7477632761001587,1115,3800,0.6465297937393188,121600,19.696619033813477
74.87,74.87,0.08663499355316162,1115,3900,0.5688562393188477,124800,948.680419921875
77.58,77.58,0.11332231760025024,1114,4000,0.5896651744842529,128000,3452.28125
75.44,75.44,0.20980477333068848,1113,4100,0.5634954571723938,131200,3578.087890625
