# {"env_id": "Acrobot-v1", "t_start": 1587204393.1058798} 
r,l,t
-500.0,500,2.017123
-500.0,500,2.310477
-500.0,500,4.646324
-500.0,500,6.890215
-500.0,500,9.142274
-500.0,500,11.392073
-500.0,500,13.638171
-500.0,500,15.881805
-396.0,397,17.666857
-500.0,500,19.912595
-500.0,500,22.161665
-500.0,500,24.406467
-500.0,500,26.651542
-500.0,500,28.90423
-327.0,328,30.380583
-349.0,350,31.952346
-219.0,220,32.941168
-290.0,291,34.250517
-500.0,500,36.497569
-500.0,500,38.74854
-500.0,500,40.995816
-500.0,500,43.242387
-500.0,500,45.491314
-500.0,500,47.741232
-500.0,500,49.992123
-500.0,500,52.235877
-500.0,500,54.486735
-500.0,500,56.738836
-500.0,500,58.990741
-500.0,500,61.247106
-500.0,500,63.500104
-500.0,500,65.746263
-500.0,500,67.997068
-500.0,500,70.246238
-500.0,500,72.49199
-500.0,500,74.745044
-500.0,500,76.998042
-500.0,500,79.241274
-500.0,500,81.465498
-500.0,500,83.713511
-500.0,500,85.939566
-500.0,500,88.15688
-500.0,500,90.362017
-500.0,500,92.548296
-500.0,500,94.784362
-500.0,500,97.028733
-500.0,500,99.279041
-86.0,87,99.669381
-104.0,105,100.140559
-500.0,500,102.382423
-500.0,500,104.627104
-500.0,500,106.869922
-500.0,500,109.119072
-411.0,412,110.971911
-94.0,95,111.39911
-96.0,97,111.834986
-130.0,131,112.423184
-282.0,283,113.693735
-379.0,380,115.399713
-149.0,150,116.072876
-198.0,199,116.967933
-212.0,213,117.92803
-136.0,137,118.542495
-236.0,237,119.609739
-195.0,196,120.489715
-257.0,258,121.651799
-214.0,215,122.619792
-199.0,200,123.519658
-89.0,90,123.925002
-79.0,80,124.284779
-98.0,99,124.731348
-141.0,142,125.372175
-123.0,124,125.931153
-331.0,332,127.427701
-500.0,500,129.681423
-143.0,144,130.331058
-171.0,172,131.107636
-500.0,500,133.360503
-197.0,198,134.253325
-199.0,200,135.154844
-122.0,123,135.708586
-93.0,94,136.132056
-181.0,182,136.958436
-77.0,78,137.30966
-103.0,104,137.778122
-86.0,87,138.176144
-227.0,228,139.203165
-141.0,142,139.843515
-141.0,142,140.484895
-83.0,84,140.864501
-174.0,175,141.653687
-118.0,119,142.192475
-204.0,205,143.117527
-301.0,302,144.484686
-162.0,163,145.208215
-166.0,167,145.969434
-83.0,84,146.352056
-162.0,163,147.094796
-186.0,187,147.946635
-158.0,159,148.672101
-165.0,166,149.428374
-125.0,126,150.005457
-295.0,296,151.35664
-107.0,108,151.848605
-94.0,95,152.282687
-92.0,93,152.705903
-86.0,87,153.102999
-114.0,115,153.626753
-72.0,73,153.963324
-188.0,189,154.82448
-119.0,120,155.37112
-80.0,81,155.743015
-176.0,177,156.549517
-99.0,100,157.004568
-232.0,233,158.066696
-131.0,132,158.672891
-167.0,168,159.438716
-198.0,199,160.350151
-149.0,150,161.036295
-331.0,332,162.560395
-86.0,87,162.957254
-122.0,123,163.520237
-254.0,255,164.686924
-75.0,76,165.034512
-75.0,76,165.380975
-79.0,80,165.75067
-194.0,195,166.642747
-126.0,127,167.224011
-71.0,72,167.553488
-81.0,82,167.929549
-62.0,63,168.217541
-114.0,115,168.742897
-92.0,93,169.168823
-95.0,96,169.609542
-106.0,107,170.098837
-102.0,103,170.569477
-71.0,72,170.898982
-63.0,64,171.191155
-78.0,79,171.553926
-93.0,94,171.983324
-77.0,78,172.339967
-97.0,98,172.786971
-85.0,86,173.178135
-98.0,99,173.635914
-85.0,86,174.027795
-62.0,63,174.315607
-139.0,140,174.953868
-63.0,64,175.24617
-72.0,73,175.579303
-85.0,86,175.972773
-70.0,71,176.300184
-86.0,87,176.697145
-90.0,91,177.110603
-155.0,156,177.824086
-98.0,99,178.329288
-104.0,105,178.811227
-62.0,63,179.101531
-91.0,92,179.521398
-78.0,79,179.882012
-75.0,76,180.229034
-77.0,78,180.585994
-96.0,97,181.028326
-76.0,77,181.381196
-89.0,90,181.791655
-75.0,76,182.138288
-88.0,89,182.543428
-87.0,88,182.944615
-78.0,79,183.306395
-63.0,64,183.598579
-93.0,94,184.027352
-77.0,78,184.381718
-80.0,81,184.751509
-77.0,78,185.110541
-115.0,116,185.639913
-63.0,64,185.930902
-81.0,82,186.303607
-83.0,84,186.684971
-96.0,97,187.12507
-93.0,94,187.552531
-85.0,86,187.943273
-88.0,89,188.345736
-78.0,79,188.704145
-86.0,87,189.098065
-76.0,77,189.451889
-74.0,75,189.79148
-95.0,96,190.226768
-72.0,73,190.557989
-78.0,79,190.916756
-75.0,76,191.261173
-80.0,81,191.628222
-75.0,76,191.973593
-77.0,78,192.331167
-74.0,75,192.669784
-87.0,88,193.070222
-79.0,80,193.433203
-98.0,99,193.88027
-76.0,77,194.228629
-77.0,78,194.582184
-73.0,74,194.917681
-76.0,77,195.272038
-92.0,93,195.692152
-77.0,78,196.0461
-85.0,86,196.436354
-113.0,114,196.954865
