# {"env_id": "Acrobot-v1", "t_start": 1587628937.4940274} 
r,l,t
-93.0,94,209.712481
-71.0,72,210.040514
-86.0,87,210.434634
-77.0,78,210.78985
-72.0,73,211.125607
-94.0,95,211.557829
-98.0,99,212.008328
-88.0,89,212.411554
-125.0,126,212.984335
-77.0,78,213.337775
-69.0,70,213.656307
-70.0,71,213.980202
-91.0,92,214.396969
-70.0,71,214.72025
-69.0,70,215.038088
-85.0,86,215.429229
-85.0,86,215.819965
-89.0,90,216.22852
-75.0,76,216.574425
-76.0,77,216.926776
-72.0,73,217.259366
-62.0,63,217.547094
-70.0,71,217.873255
-64.0,65,218.169653
-72.0,73,218.506766
-91.0,92,218.92717
-71.0,72,219.256073
-97.0,98,219.704185
-104.0,105,220.183343
-101.0,102,220.64857
-93.0,94,221.077513
-77.0,78,221.433773
-71.0,72,221.764119
-71.0,72,222.092628
-95.0,96,222.530912
-113.0,114,223.053289
-69.0,70,223.374855
-72.0,73,223.712657
-74.0,75,224.055313
-91.0,92,224.478559
-68.0,69,224.793177
-91.0,92,225.220245
-70.0,71,225.544613
-92.0,93,225.968697
-70.0,71,226.293244
-70.0,71,226.61624
-90.0,91,227.031853
-94.0,95,227.469808
-94.0,95,227.903211
-71.0,72,228.232193
-84.0,85,228.620303
-86.0,87,229.016037
-70.0,71,229.341117
-70.0,71,229.665027
-85.0,86,230.057345
-74.0,75,230.398539
-70.0,71,230.722777
-108.0,109,231.219572
-86.0,87,231.620976
-70.0,71,231.94459
-88.0,89,232.352327
-76.0,77,232.704508
-97.0,98,233.153
-73.0,74,233.492908
-101.0,102,233.959333
-78.0,79,234.321179
-96.0,97,234.765692
-91.0,92,235.187895
-92.0,93,235.61253
-103.0,104,236.088108
-96.0,97,236.531981
-93.0,94,236.961302
-92.0,93,237.386591
-78.0,79,237.745368
-126.0,127,238.323962
-109.0,110,238.826086
-62.0,63,239.113739
-69.0,70,239.432759
-84.0,85,239.8197
-78.0,79,240.178199
-103.0,104,240.651268
-95.0,96,241.089711
-155.0,156,241.800885
-91.0,92,242.218859
-61.0,62,242.50187
-73.0,74,242.838998
-89.0,90,243.249941
-86.0,87,243.644969
-63.0,64,243.936697
-83.0,84,244.318557
-84.0,85,244.705335
-82.0,83,245.083148
-126.0,127,245.662354
-63.0,64,245.952722
-62.0,63,246.240027
-64.0,65,246.534926
-70.0,71,246.858579
-94.0,95,247.292598
-78.0,79,247.651578
-72.0,73,247.983018
-69.0,70,248.301589
-85.0,86,248.692532
-75.0,76,249.038484
-86.0,87,249.434209
-104.0,105,249.911132
-89.0,90,250.320512
-89.0,90,250.729771
-96.0,97,251.170318
-63.0,64,251.461016
-62.0,63,251.747406
-74.0,75,252.092688
-74.0,75,252.43304
-99.0,100,252.887409
-94.0,95,253.320051
-85.0,86,253.711685
-86.0,87,254.108761
-92.0,93,254.531686
-77.0,78,254.886538
-109.0,110,255.386517
-62.0,63,255.673261
-62.0,63,255.960224
-77.0,78,256.313846
-87.0,88,256.715276
-76.0,77,257.065983
-94.0,95,257.498442
-71.0,72,257.824993
-85.0,86,258.216546
-83.0,84,258.598714
-88.0,89,259.004435
-62.0,63,259.290731
-75.0,76,259.637128
-80.0,81,260.005559
-71.0,72,260.333352
-93.0,94,260.761315
-91.0,92,261.179973
-73.0,74,261.517164
-71.0,72,261.845222
-64.0,65,262.140229
-74.0,75,262.484563
-77.0,78,262.840704
-77.0,78,263.196573
-76.0,77,263.547067
-95.0,96,263.984654
-70.0,71,264.307649
-72.0,73,264.639875
-95.0,96,265.077765
-62.0,63,265.365033
-79.0,80,265.73007
-110.0,111,266.236712
-77.0,78,266.592508
-75.0,76,266.940612
-89.0,90,267.350237
-87.0,88,267.750405
-62.0,63,268.036309
-86.0,87,268.433355
-98.0,99,268.883688
-97.0,98,269.329521
-75.0,76,269.676476
-76.0,77,270.025931
-81.0,82,270.39877
-97.0,98,270.852313
-73.0,74,271.189505
-75.0,76,271.534902
-81.0,82,271.908699
-97.0,98,272.355738
-75.0,76,272.704465
-92.0,93,273.128508
-70.0,71,273.450583
-118.0,119,273.993897
-79.0,80,274.360654
-96.0,97,274.804944
-75.0,76,275.153496
-72.0,73,275.488185
-96.0,97,275.930772
-120.0,121,276.486387
-97.0,98,276.93487
-85.0,86,277.327317
-94.0,95,277.762359
-70.0,71,278.087822
-63.0,64,278.382419
-84.0,85,278.770234
-89.0,90,279.182553
-73.0,74,279.521682
-72.0,73,279.856052
-89.0,90,280.267244
-62.0,63,280.556191
-72.0,73,280.890621
-91.0,92,281.312787
-62.0,63,281.600562
-82.0,83,281.980613
-77.0,78,282.338411
-88.0,89,282.745342
-83.0,84,283.131283
-70.0,71,283.457737
-95.0,96,283.897665
-80.0,81,284.272693
-99.0,100,284.731857
-72.0,73,285.065422
-71.0,72,285.396113
-96.0,97,285.84052
-98.0,99,286.294483
-78.0,79,286.655839
-71.0,72,286.986121
-77.0,78,287.343836
-73.0,74,287.683853
-116.0,117,288.221083
-70.0,71,288.54628
-61.0,62,288.831373
-63.0,64,289.125469
-94.0,95,289.559785
-76.0,77,289.913067
-91.0,92,290.334489
-75.0,76,290.683035
-72.0,73,291.017094
-64.0,65,291.316318
-81.0,82,291.692937
-92.0,93,292.119685
-71.0,72,292.448814
-136.0,137,293.078085
-71.0,72,293.408232
-94.0,95,293.843255
-77.0,78,294.199002
-76.0,77,294.550762
-93.0,94,294.978842
-94.0,95,295.412948
-63.0,64,295.705427
-88.0,89,296.114052
-70.0,71,296.437475
-62.0,63,296.725857
-106.0,107,297.215039
-71.0,72,297.54499
-108.0,109,298.043927
-228.0,229,299.090157
-90.0,91,299.506329
-100.0,101,299.968992
-112.0,113,300.489952
-73.0,74,300.827129
-95.0,96,301.266406
-76.0,77,301.619324
-81.0,82,301.997895
-77.0,78,302.354295
-118.0,119,302.898004
-72.0,73,303.2304
-69.0,70,303.550635
-80.0,81,303.921264
-76.0,77,304.273602
-75.0,76,304.619576
-69.0,70,304.942371
-61.0,62,305.226093
-124.0,125,305.800067
-86.0,87,306.196336
-95.0,96,306.634966
-71.0,72,306.964232
-88.0,89,307.371692
-70.0,71,307.697687
-96.0,97,308.139682
-61.0,62,308.423317
-106.0,107,308.911704
-62.0,63,309.19952
-71.0,72,309.528723
-93.0,94,309.95853
-75.0,76,310.305628
-103.0,104,310.780827
-83.0,84,311.164488
-67.0,68,311.475446
-69.0,70,311.795356
-71.0,72,312.124557
-93.0,94,312.55263
-75.0,76,312.899333
-88.0,89,313.291104
-69.0,70,313.610392
-74.0,75,313.951531
-93.0,94,314.380784
-71.0,72,314.708861
-77.0,78,315.063895
-72.0,73,315.396247
-70.0,71,315.719882
-63.0,64,316.012063
-69.0,70,316.329785
-71.0,72,316.667356
-81.0,82,317.041922
-98.0,99,317.493928
-90.0,91,317.907357
-87.0,88,318.308383
-88.0,89,318.714993
-79.0,80,319.080129
-66.0,67,319.385951
-72.0,73,319.718847
-113.0,114,320.237916
-77.0,78,320.59292
-68.0,69,320.90704
-96.0,97,321.349783
-90.0,91,321.762646
-106.0,107,322.248213
-70.0,71,322.57504
-70.0,71,322.897591
-70.0,71,323.221207
-88.0,89,323.62557
-96.0,97,324.066768
-136.0,137,324.689243
-71.0,72,325.016927
-143.0,144,325.671236
-103.0,104,326.144481
-115.0,116,326.67163
-93.0,94,327.099587
-71.0,72,327.426974
-63.0,64,327.718261
-71.0,72,328.044605
-62.0,63,328.331852
-75.0,76,328.677942
-88.0,89,329.082904
-91.0,92,329.501449
-101.0,102,329.964656
-129.0,130,330.555992
-69.0,70,330.875715
-81.0,82,331.249193
-75.0,76,331.593682
-98.0,99,332.044226
-70.0,71,332.368395
-71.0,72,332.697313
-96.0,97,333.139315
-100.0,101,333.599146
-104.0,105,334.08013
-106.0,107,334.566663
-82.0,83,334.945754
-74.0,75,335.288317
-105.0,106,335.771305
-83.0,84,336.153713
-89.0,90,336.563992
-90.0,91,336.980027
-70.0,71,337.30206
-80.0,81,337.670503
-111.0,112,338.17965
-62.0,63,338.466463
-77.0,78,338.821626
-91.0,92,339.240082
-78.0,79,339.599496
-87.0,88,339.999322
-77.0,78,340.352735
-96.0,97,340.79455
-101.0,102,341.258337
-88.0,89,341.663585
-64.0,65,341.959372
-72.0,73,342.289644
-82.0,83,342.668884
-71.0,72,342.992026
-75.0,76,343.325982
-88.0,89,343.715228
-74.0,75,344.043697
-106.0,107,344.520118
-70.0,71,344.844755
-74.0,75,345.185519
-98.0,99,345.635283
-62.0,63,345.922257
-73.0,74,346.258998
-95.0,96,346.694992
-92.0,93,347.117468
-73.0,74,347.453933
-105.0,106,347.936316
-69.0,70,348.254848
-89.0,90,348.664337
-76.0,77,349.018586
-84.0,85,349.404405
-95.0,96,349.840115
-78.0,79,350.200237
-82.0,83,350.577626
-86.0,87,350.973223
-72.0,73,351.305537
-86.0,87,351.700964
-62.0,63,351.986108
-125.0,126,352.558969
-106.0,107,353.046022
-112.0,113,353.558599
-63.0,64,353.850643
-87.0,88,354.251059
-70.0,71,354.57489
-70.0,71,354.896945
-69.0,70,355.215802
-73.0,74,355.552664
-70.0,71,355.874372
-63.0,64,356.16552
-63.0,64,356.45719
-106.0,107,356.943484
-70.0,71,357.267102
-76.0,77,357.61763
-72.0,73,357.949259
-75.0,76,358.29627
-63.0,64,358.587513
-102.0,103,359.055491
-70.0,71,359.377001
-64.0,65,359.67311
-63.0,64,359.964157
-63.0,64,360.255835
-96.0,97,360.696603
-78.0,79,361.055299
-76.0,77,361.405927
-76.0,77,361.755819
-100.0,101,362.216406
-85.0,86,362.607001
-74.0,75,362.947224
-74.0,75,363.287523
-71.0,72,363.6185
-70.0,71,363.942054
-87.0,88,364.343906
-64.0,65,364.638622
-69.0,70,364.957846
-93.0,94,365.385105
-68.0,69,365.697241
-70.0,71,366.019776
-101.0,102,366.484127
-69.0,70,366.802303
-75.0,76,367.147093
-92.0,93,367.570666
-83.0,84,367.953189
-81.0,82,368.326336
