# {"env_id": "Acrobot-v1", "t_start": 1587625661.2062678} 
r,l,t
-94.0,95,170.080774
-70.0,71,170.404127
-76.0,77,170.75161
-78.0,79,171.110173
-85.0,86,171.499286
-118.0,119,172.037668
-84.0,85,172.422498
-76.0,77,172.770007
-243.0,244,173.875508
-100.0,101,174.333841
-80.0,81,174.698678
-97.0,98,175.142706
-72.0,73,175.472563
-79.0,80,175.836437
-86.0,87,176.22969
-79.0,80,176.590762
-71.0,72,176.920563
-75.0,76,177.264954
-105.0,106,177.745632
-92.0,93,178.17636
-94.0,95,178.605069
-62.0,63,178.891407
-88.0,89,179.29435
-69.0,70,179.610929
-96.0,97,180.049575
-62.0,63,180.335299
-96.0,97,180.773905
-89.0,90,181.185134
-74.0,75,181.525338
-71.0,72,181.851459
-74.0,75,182.191771
-84.0,85,182.575917
-74.0,75,182.914692
-104.0,105,183.390332
-93.0,94,183.815795
-72.0,73,184.146139
-92.0,93,184.567629
-91.0,92,184.982842
-86.0,87,185.377731
-87.0,88,185.775094
-89.0,90,186.183586
-73.0,74,186.518984
-101.0,102,186.980785
-73.0,74,187.315007
-64.0,65,187.609547
-92.0,93,188.0298
-72.0,73,188.359184
-76.0,77,188.710674
-105.0,106,189.19116
-92.0,93,189.612185
-83.0,84,189.995826
-76.0,77,190.34349
-83.0,84,190.723225
-80.0,81,191.089776
-89.0,90,191.498506
-74.0,75,191.838141
-76.0,77,192.185554
-75.0,76,192.529384
-90.0,91,192.940943
-76.0,77,193.290537
-75.0,76,193.634563
-88.0,89,194.038181
-92.0,93,194.459022
-76.0,77,194.807399
-83.0,84,195.187104
-76.0,77,195.535467
-77.0,78,195.888614
-76.0,77,196.237497
-90.0,91,196.648395
-82.0,83,197.025171
-77.0,78,197.377954
-80.0,81,197.746677
-77.0,78,198.098439
-77.0,78,198.452682
-89.0,90,198.86092
-90.0,91,199.273683
-79.0,80,199.635222
-77.0,78,199.987895
-91.0,92,200.404267
-96.0,97,200.843896
-86.0,87,201.238121
-78.0,79,201.595063
-113.0,114,202.110846
-96.0,97,202.548851
-78.0,79,202.90757
-95.0,96,203.341479
-107.0,108,203.829313
-98.0,99,204.277094
-79.0,80,204.639242
-75.0,76,204.983608
-93.0,94,205.409392
-71.0,72,205.735312
-75.0,76,206.078897
-98.0,99,206.527099
-126.0,127,207.10253
-94.0,95,207.532763
-108.0,109,208.025266
-74.0,75,208.364264
-77.0,78,208.718692
-94.0,95,209.148574
-107.0,108,209.638444
-116.0,117,210.168549
-75.0,76,210.512729
-115.0,116,211.038089
-75.0,76,211.382505
-91.0,92,211.797696
-77.0,78,212.1508
-114.0,115,212.671821
-100.0,101,213.128794
-97.0,98,213.575932
-76.0,77,213.924277
-76.0,77,214.271835
-75.0,76,214.616954
-74.0,75,214.956866
-85.0,86,215.34516
-72.0,73,215.674386
-98.0,99,216.121894
-91.0,92,216.542406
-98.0,99,216.990021
-96.0,97,217.427433
-73.0,74,217.762549
-74.0,75,218.10109
-84.0,85,218.486625
-76.0,77,218.836018
-74.0,75,219.173935
-61.0,62,219.455091
-112.0,113,219.966263
-74.0,75,220.305403
-92.0,93,220.727399
-88.0,89,221.129417
-73.0,74,221.464768
-99.0,100,221.917181
-75.0,76,222.261101
-94.0,95,222.691849
-78.0,79,223.048686
-101.0,102,223.517915
-78.0,79,223.875909
-77.0,78,224.228848
-70.0,71,224.54926
-88.0,89,224.951452
-77.0,78,225.304501
-103.0,104,225.774874
-89.0,90,226.182638
-78.0,79,226.540082
-81.0,82,226.910178
-80.0,81,227.275253
-87.0,88,227.672623
-63.0,64,227.960861
-72.0,73,228.295226
-122.0,123,228.853584
-88.0,89,229.256758
-69.0,70,229.576766
-91.0,92,229.993829
-87.0,88,230.390989
-79.0,80,230.753305
-126.0,127,231.330009
-103.0,104,231.800599
-154.0,155,232.502807
-120.0,121,233.049528
-94.0,95,233.479499
-84.0,85,233.867524
-85.0,86,234.255525
-74.0,75,234.59521
-92.0,93,235.016743
-92.0,93,235.437733
-85.0,86,235.827248
-74.0,75,236.165944
-83.0,84,236.545528
-79.0,80,236.908067
-101.0,102,237.368489
-84.0,85,237.753204
-80.0,81,238.11886
-116.0,117,238.647789
-91.0,92,239.066089
-106.0,107,239.549955
-80.0,81,239.916628
-109.0,110,240.414099
-94.0,95,240.84371
-88.0,89,241.246164
-93.0,94,241.671338
-75.0,76,242.014237
-95.0,96,242.448578
-92.0,93,242.871592
-79.0,80,243.233207
-107.0,108,243.722326
-171.0,172,244.500706
-286.0,287,245.798478
-76.0,77,246.147442
-89.0,90,246.554759
-85.0,86,246.942046
-97.0,98,247.385578
-103.0,104,247.855404
-96.0,97,248.294988
-71.0,72,248.621202
-96.0,97,249.061379
-101.0,102,249.522986
-100.0,101,249.980408
-68.0,69,250.291836
-127.0,128,250.869
-91.0,92,251.28398
-79.0,80,251.645327
-89.0,90,252.051908
-107.0,108,252.538232
-97.0,98,252.980512
-127.0,128,253.556991
-62.0,63,253.84158
-62.0,63,254.125627
-83.0,84,254.50477
-91.0,92,254.920285
-77.0,78,255.271489
-145.0,146,255.930995
-102.0,103,256.395213
-86.0,87,256.787524
-86.0,87,257.179411
-121.0,122,257.730435
-70.0,71,258.050844
-92.0,93,258.469535
-86.0,87,258.862881
-101.0,102,259.321871
-116.0,117,259.849653
-87.0,88,260.246969
-85.0,86,260.633897
-114.0,115,261.151379
-97.0,98,261.592955
-94.0,95,262.021507
-91.0,92,262.436356
-74.0,75,262.774315
-97.0,98,263.219213
-99.0,100,263.669299
-75.0,76,264.010687
-95.0,96,264.443652
-70.0,71,264.763424
-106.0,107,265.245123
-84.0,85,265.628646
-71.0,72,265.952899
-93.0,94,266.381047
-71.0,72,266.705735
-72.0,73,267.035035
-70.0,71,267.354428
-62.0,63,267.64218
-89.0,90,268.048332
-87.0,88,268.443759
-69.0,70,268.759361
-72.0,73,269.088753
-98.0,99,269.534791
-120.0,121,270.080272
-70.0,71,270.399912
-71.0,72,270.72531
-72.0,73,271.054668
-95.0,96,271.487444
-71.0,72,271.810662
-70.0,71,272.130634
-63.0,64,272.419491
-72.0,73,272.747292
-204.0,205,273.670663
-84.0,85,274.053199
-63.0,64,274.340553
-76.0,77,274.687265
-63.0,64,274.97946
-78.0,79,275.33559
-97.0,98,275.775736
-76.0,77,276.123345
-70.0,71,276.443613
-117.0,118,276.97439
-70.0,71,277.294173
-97.0,98,277.734433
-72.0,73,278.063548
-74.0,75,278.401538
