# {"t_start": 1587249188.8857675, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.063912
-500.0,500,2.359006
-500.0,500,4.69546
-500.0,500,6.936208
-500.0,500,9.182623
-500.0,500,11.407674
-500.0,500,13.633007
-500.0,500,15.853523
-500.0,500,18.089431
-500.0,500,20.324054
-467.0,468,22.423897
-380.0,381,24.128597
-235.0,236,25.187945
-410.0,411,27.031864
-500.0,500,29.292039
-500.0,500,31.540755
-500.0,500,33.795588
-500.0,500,36.042891
-500.0,500,38.294281
-179.0,180,39.104594
-170.0,171,39.873236
-161.0,162,40.602628
-129.0,130,41.192699
-153.0,154,41.88483
-133.0,134,42.488618
-170.0,171,43.259118
-244.0,245,44.363176
-210.0,211,45.318042
-138.0,139,45.944618
-164.0,165,46.688566
-278.0,279,47.945168
-477.0,478,50.105927
-500.0,500,52.359041
-500.0,500,54.621129
-500.0,500,56.880626
-500.0,500,59.136335
-500.0,500,61.391587
-177.0,178,62.19423
-211.0,212,63.150124
-203.0,204,64.069988
-367.0,368,65.733826
-459.0,460,67.805025
-332.0,333,69.308367
-254.0,255,70.459974
-110.0,111,70.9594
-78.0,79,71.315401
-75.0,76,71.657718
-125.0,126,72.238382
-102.0,103,72.703432
-131.0,132,73.300421
-119.0,120,73.842575
-81.0,82,74.211728
-152.0,153,74.903789
-77.0,78,75.25607
-91.0,92,75.671453
-106.0,107,76.164554
-80.0,81,76.529272
-63.0,64,76.819875
-77.0,78,77.172735
-81.0,82,77.543523
-87.0,88,77.941638
-267.0,268,79.153638
-95.0,96,79.588339
-79.0,80,79.952199
-149.0,150,80.630508
-99.0,100,81.082193
-80.0,81,81.449092
-169.0,170,82.2187
-130.0,131,82.810462
-100.0,101,83.268564
-218.0,219,84.263947
-97.0,98,84.70768
-93.0,94,85.133462
-120.0,121,85.682493
-330.0,331,87.181488
-261.0,262,88.371848
-268.0,269,89.590502
-500.0,500,91.859896
-300.0,301,93.227362
-70.0,71,93.54913
-106.0,107,94.034068
-98.0,99,94.482588
-88.0,89,94.886042
-86.0,87,95.282122
-99.0,100,95.745526
-116.0,117,96.276469
-109.0,110,96.78179
-93.0,94,97.21254
-333.0,334,98.736732
-106.0,107,99.224785
-91.0,92,99.651612
-180.0,181,100.474676
-87.0,88,100.876981
-129.0,130,101.473766
-109.0,110,101.974234
-89.0,90,102.383807
-75.0,76,102.73049
-149.0,150,103.415457
-156.0,157,104.133255
-94.0,95,104.567557
-89.0,90,104.978102
-92.0,93,105.403452
-82.0,83,105.782614
-86.0,87,106.180114
-98.0,99,106.63202
-80.0,81,107.003319
-94.0,95,107.440963
-86.0,87,107.836802
-102.0,103,108.306593
-80.0,81,108.678187
-104.0,105,109.158048
-97.0,98,109.605002
-99.0,100,110.061074
-78.0,79,110.421806
-102.0,103,110.892615
-105.0,106,111.380883
-118.0,119,111.923585
-90.0,91,112.339748
-153.0,154,113.042706
-90.0,91,113.457932
-105.0,106,113.941543
-500.0,500,116.221882
-119.0,120,116.767221
-115.0,116,117.294086
-158.0,159,118.015339
-289.0,290,119.345016
-96.0,97,119.786227
-71.0,72,120.112561
-74.0,75,120.454484
-157.0,158,121.173911
-77.0,78,121.527178
-230.0,231,122.576636
-111.0,112,123.08772
-113.0,114,123.606351
-96.0,97,124.04605
-85.0,86,124.43661
-86.0,87,124.832153
-93.0,94,125.259287
-62.0,63,125.545986
-93.0,94,125.97178
-92.0,93,126.39573
-91.0,92,126.81372
-90.0,91,127.234602
-84.0,85,127.620779
-100.0,101,128.078916
-120.0,121,128.629645
-87.0,88,129.02909
-74.0,75,129.369759
-98.0,99,129.819468
-116.0,117,130.35602
-91.0,92,130.779962
-84.0,85,131.176756
-86.0,87,131.573469
-102.0,103,132.04236
-82.0,83,132.421978
-172.0,173,133.209095
-94.0,95,133.700719
-141.0,142,134.348173
-114.0,115,134.876899
-77.0,78,135.233007
-98.0,99,135.684206
-125.0,126,136.261039
-82.0,83,136.64044
-92.0,93,137.06459
-264.0,265,138.272385
-82.0,83,138.649674
-93.0,94,139.077312
-94.0,95,139.51065
-119.0,120,140.058014
-93.0,94,140.487525
-79.0,80,140.852547
-94.0,95,141.284955
-76.0,77,141.636021
-91.0,92,142.054987
-103.0,104,142.528713
-92.0,93,142.952872
-89.0,90,143.362395
-119.0,120,143.913774
-79.0,80,144.278673
-79.0,80,144.6438
-134.0,135,145.259111
-115.0,116,145.787564
-120.0,121,146.338516
-105.0,106,146.822333
-126.0,127,147.402547
-79.0,80,147.768765
-89.0,90,148.183812
-84.0,85,148.572643
-84.0,85,148.961401
-83.0,84,149.343718
-194.0,195,150.234623
-78.0,79,150.595123
-88.0,89,151.002498
-245.0,246,152.127452
-105.0,106,152.614853
-99.0,100,153.072493
-77.0,78,153.429145
-63.0,64,153.722043
-102.0,103,154.196229
-71.0,72,154.525944
-181.0,182,155.362282
-104.0,105,155.844445
-70.0,71,156.169666
-87.0,88,156.573305
-69.0,70,156.894243
-91.0,92,157.316787
-69.0,70,157.637882
-90.0,91,158.056424
-254.0,255,159.229864
-120.0,121,159.78617
-88.0,89,160.194985
-87.0,88,160.59726
-80.0,81,160.968996
-75.0,76,161.318008
-78.0,79,161.681722
-139.0,140,162.322441
-96.0,97,162.766843
-109.0,110,163.270865
-94.0,95,163.707508
-247.0,248,164.844268
-409.0,410,166.730685
-119.0,120,167.281812
-110.0,111,167.790854
-143.0,144,168.452232
-132.0,133,169.062585
-88.0,89,169.471461
-95.0,96,169.910537
-76.0,77,170.264096
-82.0,83,170.645314
-96.0,97,171.090234
-107.0,108,171.586479
-79.0,80,171.954292
-81.0,82,172.328843
-85.0,86,172.72411
-84.0,85,173.115091
-81.0,82,173.491776
-68.0,69,173.807385
-86.0,87,174.206044
-82.0,83,174.589809
-82.0,83,174.97034
-75.0,76,175.319863
