# {"t_start": 1587632059.5216148, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.04133
-500.0,500,2.337304
-500.0,500,4.666917
-500.0,500,6.900307
-500.0,500,9.139849
-500.0,500,11.379207
-500.0,500,13.617178
-500.0,500,15.854883
-500.0,500,18.10257
-500.0,500,20.350987
-500.0,500,22.601859
-500.0,500,24.848592
-500.0,500,27.096379
-500.0,500,29.341555
-500.0,500,31.581448
-500.0,500,33.818934
-274.0,275,35.048733
-500.0,500,37.296176
-500.0,500,39.539234
-500.0,500,41.78199
-500.0,500,44.032841
-500.0,500,46.284667
-500.0,500,48.537616
-500.0,500,50.792033
-449.0,450,52.82236
-264.0,265,54.01125
-500.0,500,56.257448
-189.0,190,57.111467
-500.0,500,59.355346
-500.0,500,61.601383
-500.0,500,63.844928
-500.0,500,66.09005
-500.0,500,68.338674
-500.0,500,70.581495
-500.0,500,72.826226
-500.0,500,75.072216
-500.0,500,77.3212
-500.0,500,79.571709
-500.0,500,81.820455
-500.0,500,84.065688
-500.0,500,86.31243
-500.0,500,88.560526
-473.0,474,90.688919
-500.0,500,92.938845
-500.0,500,95.185749
-500.0,500,97.434877
-418.0,419,99.322104
-111.0,112,99.825883
-500.0,500,102.073388
-406.0,407,103.905081
-500.0,500,106.1549
-500.0,500,108.410246
-500.0,500,110.669643
-500.0,500,112.932408
-337.0,338,114.459271
-73.0,74,114.796149
-310.0,311,116.199666
-500.0,500,118.462565
-500.0,500,120.715169
-233.0,234,121.771871
-500.0,500,124.027199
-500.0,500,126.281491
-94.0,95,126.711212
-192.0,193,127.581147
-500.0,500,129.833916
-247.0,248,130.952345
-500.0,500,133.205965
-500.0,500,135.460285
-500.0,500,137.710171
-500.0,500,139.96495
-116.0,117,140.492985
-253.0,254,141.637969
-122.0,123,142.197512
-500.0,500,144.451087
-314.0,315,145.871635
-500.0,500,148.132697
-321.0,322,149.590912
-336.0,337,151.116588
-461.0,462,153.206164
-500.0,500,155.471369
-126.0,127,156.044949
-154.0,155,156.746184
-500.0,500,159.009482
-500.0,500,161.269668
-303.0,304,162.644604
-379.0,380,164.363824
-500.0,500,166.631708
-119.0,120,167.179652
-94.0,95,167.608748
-165.0,166,168.361844
-96.0,97,168.801274
-113.0,114,169.317633
-463.0,464,171.422579
-328.0,329,172.913254
-221.0,222,173.92188
-153.0,154,174.620744
-356.0,357,176.237835
-121.0,122,176.790626
-500.0,500,179.066493
-83.0,84,179.449875
-76.0,77,179.800085
-76.0,77,180.150589
-75.0,76,180.49568
-77.0,78,180.850991
-80.0,81,181.218914
-74.0,75,181.563834
-96.0,97,182.005441
-78.0,79,182.365384
-80.0,81,182.733691
-145.0,146,183.399043
-83.0,84,183.782259
-90.0,91,184.194997
-97.0,98,184.645129
-73.0,74,184.982328
-74.0,75,185.326155
-255.0,256,186.490738
-83.0,84,186.872803
-171.0,172,187.655844
-100.0,101,188.113293
-72.0,73,188.444773
-102.0,103,188.912946
-97.0,98,189.361471
-99.0,100,189.81624
-205.0,206,190.753109
-64.0,65,191.047837
-200.0,201,191.96364
-82.0,83,192.341728
-78.0,79,192.701481
-88.0,89,193.106539
-72.0,73,193.438823
-88.0,89,193.84372
-88.0,89,194.248438
-85.0,86,194.639581
-70.0,71,194.963007
-102.0,103,195.431266
-71.0,72,195.758868
-69.0,70,196.077647
-103.0,104,196.551058
-104.0,105,197.028771
-78.0,79,197.3897
-102.0,103,197.857905
-90.0,91,198.271393
-102.0,103,198.739745
-88.0,89,199.146161
-137.0,138,199.773127
-97.0,98,200.219132
-85.0,86,200.610935
-70.0,71,200.936094
-110.0,111,201.443736
-82.0,83,201.825838
-115.0,116,202.353575
-84.0,85,202.739111
-81.0,82,203.113223
-100.0,101,203.572605
-63.0,64,203.863688
-80.0,81,204.231122
-97.0,98,204.67667
-97.0,98,205.127034
-76.0,77,205.477971
-74.0,75,205.819529
-74.0,75,206.159245
-91.0,92,206.57726
-92.0,93,207.001211
-87.0,88,207.401291
-86.0,87,207.797555
-95.0,96,208.233775
-90.0,91,208.647377
-83.0,84,209.030916
-75.0,76,209.376565
-71.0,72,209.704229
-105.0,106,210.186851
-96.0,97,210.631284
-93.0,94,211.05916
-71.0,72,211.387208
-97.0,98,211.832847
-74.0,75,212.178054
-97.0,98,212.624677
-62.0,63,212.915028
-87.0,88,213.315499
-84.0,85,213.702674
-90.0,91,214.116821
-75.0,76,214.46135
-105.0,106,214.944948
-117.0,118,215.481884
-63.0,64,215.771908
-75.0,76,216.116321
-101.0,102,216.581164
-90.0,91,216.997802
-100.0,101,217.456784
-72.0,73,217.787341
-86.0,87,218.182308
-71.0,72,218.509612
-74.0,75,218.850883
-102.0,103,219.319357
-98.0,99,219.768704
-61.0,62,220.050256
-109.0,110,220.550565
-88.0,89,220.959799
-83.0,84,221.342662
-86.0,87,221.737791
-75.0,76,222.083241
-106.0,107,222.570982
-86.0,87,222.965996
-89.0,90,223.375463
-69.0,70,223.742513
-75.0,76,224.089488
-73.0,74,224.426336
-79.0,80,224.792754
-81.0,82,225.165368
-74.0,75,225.510615
-75.0,76,225.856996
-83.0,84,226.240924
-92.0,93,226.66455
-85.0,86,227.055539
-88.0,89,227.460233
-62.0,63,227.747678
-137.0,138,228.37564
-63.0,64,228.668812
-68.0,69,228.982164
-89.0,90,229.391824
-95.0,96,229.829086
-75.0,76,230.174898
-74.0,75,230.516938
-86.0,87,230.912741
-74.0,75,231.254387
-63.0,64,231.544656
-70.0,71,231.867954
-81.0,82,232.241009
-76.0,77,232.596193
-68.0,69,232.910554
-84.0,85,233.297102
-107.0,108,233.787913
-94.0,95,234.220023
-71.0,72,234.548769
-70.0,71,234.870732
-90.0,91,235.285254
-74.0,75,235.626304
-105.0,106,236.107999
-86.0,87,236.504948
-62.0,63,236.791093
-72.0,73,237.124112
-79.0,80,237.489384
-75.0,76,237.833678
-85.0,86,238.22652
-95.0,96,238.664111
-85.0,86,239.056353
-62.0,63,239.342381
-72.0,73,239.675259
-74.0,75,240.019609
-77.0,78,240.378418
-62.0,63,240.663931
-62.0,63,240.95066
-70.0,71,241.272651
-142.0,143,241.924543
-61.0,62,242.206869
-75.0,76,242.552824
-72.0,73,242.884714
-85.0,86,243.274324
-88.0,89,243.678506
-72.0,73,244.010076
-72.0,73,244.346866
-96.0,97,244.787797
-77.0,78,245.140619
-77.0,78,245.495073
-74.0,75,245.8357
-64.0,65,246.131485
-85.0,86,246.522521
-87.0,88,246.923084
-107.0,108,247.415291
-85.0,86,247.807368
-69.0,70,248.126102
-137.0,138,248.754917
-62.0,63,249.041689
-98.0,99,249.492403
-73.0,74,249.829572
-77.0,78,250.186089
-77.0,78,250.540412
-130.0,131,251.138518
-78.0,79,251.498755
-89.0,90,251.910331
-81.0,82,252.284532
-69.0,70,252.603539
-61.0,62,252.885393
-76.0,77,253.236466
-83.0,84,253.620363
-93.0,94,254.049613
-77.0,78,254.404156
-102.0,103,254.876419
-78.0,79,255.236281
-97.0,98,255.683072
-93.0,94,256.117154
-98.0,99,256.568497
-151.0,152,257.26034
-95.0,96,257.697804
-89.0,90,258.109482
-98.0,99,258.560455
-64.0,65,258.856392
-85.0,86,259.252883
-76.0,77,259.604719
-110.0,111,260.111984
-74.0,75,260.452983
-98.0,99,260.904043
-97.0,98,261.34971
-74.0,75,261.693271
-80.0,81,262.066228
-97.0,98,262.514538
-63.0,64,262.80545
-74.0,75,263.147997
-92.0,93,263.573789
-73.0,74,263.911308
-75.0,76,264.256939
-95.0,96,264.69489
-74.0,75,265.03829
-73.0,74,265.376388
-74.0,75,265.718386
-80.0,81,266.08923
-73.0,74,266.427161
-63.0,64,266.718436
-75.0,76,267.06573
-96.0,97,267.508546
-74.0,75,267.853495
-62.0,63,268.139844
-70.0,71,268.463937
-63.0,64,268.756179
-71.0,72,269.083604
-63.0,64,269.383584
-71.0,72,269.712991
-95.0,96,270.149997
-103.0,104,270.623543
-71.0,72,270.952766
-89.0,90,271.363006
-98.0,99,271.816037
-96.0,97,272.256968
-118.0,119,272.799429
-148.0,149,273.479657
-75.0,76,273.826536
-83.0,84,274.20948
-79.0,80,274.574654
-81.0,82,274.947313
-95.0,96,275.389805
-75.0,76,275.736052
-82.0,83,276.114687
-71.0,72,276.442205
-92.0,93,276.867502
-88.0,89,277.275703
-116.0,117,277.81135
-96.0,97,278.254834
-70.0,71,278.580517
-79.0,80,278.946578
-69.0,70,279.26669
-68.0,69,279.583081
-122.0,123,280.144927
-76.0,77,280.497025
-112.0,113,281.014539
-75.0,76,281.363115
-77.0,78,281.720563
-91.0,92,282.140975
-110.0,111,282.648926
-107.0,108,283.144264
-92.0,93,283.569956
-87.0,88,283.973308
-73.0,74,284.311445
-154.0,155,285.020758
-63.0,64,285.316334
-146.0,147,285.988789
-111.0,112,286.502058
-91.0,92,286.923292
-92.0,93,287.349064
-83.0,84,287.733686
-87.0,88,288.135957
-87.0,88,288.538036
-84.0,85,288.927168
-73.0,74,289.266157
-119.0,120,289.815099
-90.0,91,290.232458
-90.0,91,290.64826
-85.0,86,291.04348
-123.0,124,291.613971
-90.0,91,292.030053
-106.0,107,292.519881
-83.0,84,292.906177
-101.0,102,293.372829
-94.0,95,293.807754
-85.0,86,294.202245
-112.0,113,294.720298
-72.0,73,295.055193
-85.0,86,295.448261
-89.0,90,295.860666
-63.0,64,296.153656
-116.0,117,296.689379
-79.0,80,297.057197
-104.0,105,297.538401
-82.0,83,297.918147
-95.0,96,298.358538
-88.0,89,298.767307
-77.0,78,299.125086
-81.0,82,299.501083
-80.0,81,299.872
-79.0,80,300.239285
-75.0,76,300.588771
-80.0,81,300.960816
-133.0,134,301.57654
-95.0,96,302.016432
-110.0,111,302.524546
-98.0,99,302.978896
-72.0,73,303.31235
-113.0,114,303.836081
-93.0,94,304.266878
-83.0,84,304.652928
-103.0,104,305.129882
-80.0,81,305.501701
-96.0,97,305.94674
-101.0,102,306.414586
-94.0,95,306.85036
-64.0,65,307.146796
-64.0,65,307.445273
-88.0,89,307.852514
-73.0,74,308.19153
-75.0,76,308.540461
-64.0,65,308.838247
-79.0,80,309.203299
-64.0,65,309.501421
-77.0,78,309.858766
-89.0,90,310.274724
-72.0,73,310.609354
-72.0,73,310.94394
-74.0,75,311.28641
-87.0,88,311.688955
-89.0,90,312.099697
-73.0,74,312.444435
-91.0,92,312.865262
-79.0,80,313.23112
-79.0,80,313.59576
-97.0,98,314.043451
-85.0,86,314.436452
-72.0,73,314.76981
-106.0,107,315.257937
-76.0,77,315.609756
-74.0,75,315.950672
-89.0,90,316.36325
-82.0,83,316.742615
-83.0,84,317.126657
-94.0,95,317.561689
-98.0,99,318.014071
-74.0,75,318.356838
-72.0,73,318.690757
-93.0,94,319.120699
-103.0,104,319.596448
-74.0,75,319.939996
-75.0,76,320.288656
-110.0,111,320.798623
-96.0,97,321.241205
-75.0,76,321.588344
-88.0,89,321.996105
-73.0,74,322.334682
-76.0,77,322.686929
-64.0,65,322.98404
-93.0,94,323.413272
-64.0,65,323.710078
-86.0,87,324.108967
-64.0,65,324.40647
-87.0,88,324.807519
-75.0,76,325.155187
-65.0,66,325.457617
-95.0,96,325.896738
-73.0,74,326.235076
-75.0,76,326.583333
-91.0,92,327.003859
-90.0,91,327.418854
-107.0,108,327.912715
-82.0,83,328.293087
-82.0,83,328.67194
-98.0,99,329.123687
-78.0,79,329.488284
-76.0,77,329.840228
-92.0,93,330.26634
-73.0,74,330.603158
-117.0,118,331.14256
-84.0,85,331.531425
-70.0,71,331.856557
-78.0,79,332.217881
-84.0,85,332.606197
-83.0,84,332.989944
-88.0,89,333.396729
-74.0,75,333.739526
-87.0,88,334.142176
-85.0,86,334.533731
-88.0,89,334.939886
-73.0,74,335.277803
-90.0,91,335.693416
-83.0,84,336.077627
-85.0,86,336.469628
-89.0,90,336.881146
-75.0,76,337.229627
-96.0,97,337.673067
-74.0,75,338.016841
-88.0,89,338.42414
-76.0,77,338.776575
-98.0,99,339.22897
-82.0,83,339.60917
-71.0,72,339.938515
-90.0,91,340.354476
-77.0,78,340.711865
-78.0,79,341.076447
-75.0,76,341.422845
-79.0,80,341.789843
-96.0,97,342.233045
-78.0,79,342.595031
-90.0,91,343.011494
-98.0,99,343.463431
-106.0,107,343.956429
-71.0,72,344.284653
-70.0,71,344.609336
-65.0,66,344.911273
-75.0,76,345.256884
-99.0,100,345.714299
-72.0,73,346.049101
-82.0,83,346.428977
-77.0,78,346.784674
-69.0,70,347.105533
-158.0,159,347.832715
-71.0,72,348.160741
-64.0,65,348.461286
-116.0,117,348.995755
-80.0,81,349.365203
-71.0,72,349.693961
-72.0,73,350.026734
-102.0,103,350.496283
-110.0,111,351.002326
-84.0,85,351.39418
-76.0,77,351.747297
-83.0,84,352.130167
-94.0,95,352.563138
-64.0,65,352.859263
-72.0,73,353.192246
-74.0,75,353.533669
-90.0,91,353.948886
-91.0,92,354.371951
-96.0,97,354.814152
-75.0,76,355.161514
-80.0,81,355.529671
-74.0,75,355.871322
-95.0,96,356.309199
-87.0,88,356.711429
-77.0,78,357.067333
-160.0,161,357.800479
-69.0,70,358.120212
-76.0,77,358.470215
-70.0,71,358.793911
-73.0,74,359.131116
-83.0,84,359.514812
-74.0,75,359.855993
-77.0,78,360.212148
-90.0,91,360.627727
-70.0,71,360.951149
-97.0,98,361.39801
-74.0,75,361.740073
-76.0,77,362.091348
-62.0,63,362.377802
-93.0,94,362.806465
-74.0,75,363.1496
-72.0,73,363.483735
-83.0,84,363.865877
-80.0,81,364.234936
-119.0,120,364.781095
-76.0,77,365.133055
-91.0,92,365.553088
-86.0,87,365.949487
-63.0,64,366.240549
-76.0,77,366.591651
-97.0,98,367.038191
-114.0,115,367.563313
-71.0,72,367.891824
-96.0,97,368.334037
