# {"env_id": "CartPole-v0", "t_start": 1586993485.3301396} 
r,l,t
16.0,16,47.141078
87.0,87,47.509296
28.0,28,47.629073
96.0,96,48.040555
63.0,63,48.307628
91.0,91,48.695773
55.0,55,48.928676
90.0,90,49.310565
74.0,74,49.624953
91.0,91,50.012808
81.0,81,50.356153
62.0,62,50.620353
85.0,85,50.981285
13.0,13,51.036411
95.0,95,51.440621
95.0,95,51.844553
102.0,102,52.278778
98.0,98,52.695677
93.0,93,53.090008
93.0,93,53.486762
24.0,24,53.588373
94.0,94,53.989401
88.0,88,54.362711
56.0,56,54.601229
64.0,64,54.872553
52.0,52,55.093397
92.0,92,55.484656
141.0,141,56.085543
163.0,163,56.782141
126.0,126,57.31713
110.0,110,57.784997
113.0,113,58.267187
117.0,117,58.764296
121.0,121,59.277928
124.0,124,59.805993
130.0,130,60.357564
126.0,126,60.891158
169.0,169,61.609028
118.0,118,62.111017
102.0,102,62.544563
84.0,84,62.900215
98.0,98,63.317901
79.0,79,63.653707
90.0,90,64.035397
97.0,97,64.448355
85.0,85,64.808532
89.0,89,65.188246
95.0,95,65.592825
95.0,95,65.99668
93.0,93,66.392292
89.0,89,66.769998
15.0,15,66.833579
89.0,89,67.21124
94.0,94,67.611123
87.0,87,67.981493
95.0,95,68.38667
96.0,96,68.795994
79.0,79,69.13317
91.0,91,69.522515
101.0,101,69.952839
105.0,105,70.402229
110.0,110,70.870177
97.0,97,71.284316
102.0,102,71.719066
99.0,99,72.141011
102.0,102,72.575273
107.0,107,73.031077
107.0,107,73.488269
105.0,105,73.93607
106.0,106,74.387328
103.0,103,74.825707
91.0,91,75.21524
93.0,93,75.611407
95.0,95,76.01674
90.0,90,76.399772
93.0,93,76.795556
107.0,107,77.254045
99.0,99,77.67626
99.0,99,78.099541
100.0,100,78.524975
107.0,107,78.982347
120.0,120,79.49525
114.0,114,79.985554
118.0,118,80.488155
118.0,118,80.992119
119.0,119,81.499046
118.0,118,82.002648
134.0,134,82.572152
109.0,109,83.038484
128.0,128,83.592174
150.0,150,84.231862
157.0,157,84.901134
144.0,144,85.514729
200.0,200,86.367002
200.0,200,87.22133
200.0,200,88.073426
200.0,200,88.921459
200.0,200,89.773872
200.0,200,90.627327
200.0,200,91.487651
190.0,190,92.295735
117.0,117,92.79588
147.0,147,93.421363
150.0,150,94.059764
200.0,200,94.913346
200.0,200,95.764826
166.0,166,96.471935
119.0,119,96.9795
141.0,141,97.580222
122.0,122,98.099531
111.0,111,98.574468
104.0,104,99.020445
103.0,103,99.459692
100.0,100,99.88371
99.0,99,100.305063
132.0,132,100.865726
124.0,124,101.391987
141.0,141,101.990583
142.0,142,102.595419
181.0,181,103.365727
200.0,200,104.214398
150.0,150,104.852356
64.0,64,105.12345
101.0,101,105.554397
59.0,59,105.804998
99.0,99,106.226777
134.0,134,106.799767
198.0,198,107.645736
141.0,141,108.249045
140.0,140,108.849382
200.0,200,109.703471
200.0,200,110.560602
158.0,158,111.236115
100.0,100,111.662789
112.0,112,112.142242
104.0,104,112.588043
108.0,108,113.050202
141.0,141,113.651664
131.0,131,114.212904
128.0,128,114.760124
133.0,133,115.329383
101.0,101,115.7603
96.0,96,116.172015
97.0,97,116.586801
97.0,97,117.00581
100.0,100,117.432609
200.0,200,118.285319
200.0,200,119.138917
200.0,200,119.991014
200.0,200,120.844863
200.0,200,121.697154
138.0,138,122.286294
175.0,175,123.031208
191.0,191,123.844393
172.0,172,124.576226
186.0,186,125.368405
174.0,174,126.11935
113.0,113,126.60103
128.0,128,127.147303
124.0,124,127.67669
91.0,91,128.065291
87.0,87,128.436261
90.0,90,128.820322
90.0,90,129.202545
62.0,62,129.466215
58.0,58,129.713855
76.0,76,130.038255
