# {"t_start": 1587568123.4817164, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,1.998631
-500.0,500,2.76832
-500.0,500,3.587166
-500.0,500,4.415301
-500.0,500,5.189872
-500.0,500,5.910163
-500.0,500,6.723787
-500.0,500,7.47842
-500.0,500,8.269124
-500.0,500,8.984931
-500.0,500,9.645335
-500.0,500,10.33087
-500.0,500,11.010298
-500.0,500,11.694079
-500.0,500,12.409718
-500.0,500,13.097251
-500.0,500,13.773005
-500.0,500,14.454356
-500.0,500,15.127064
-488.0,489,15.83583
-500.0,500,16.533808
-500.0,500,17.228685
-500.0,500,17.944527
-500.0,500,18.625786
-500.0,500,19.305866
-500.0,500,19.985508
-500.0,500,20.682842
-500.0,500,21.36302
-500.0,500,22.077461
-500.0,500,22.750419
-500.0,500,23.450506
-500.0,500,24.118666
-500.0,500,24.82717
-500.0,500,25.523612
-500.0,500,26.208515
-500.0,500,26.919775
-500.0,500,27.598805
-500.0,500,28.257042
-500.0,500,28.922508
-500.0,500,29.596698
-500.0,500,30.30833
-500.0,500,31.011866
-500.0,500,31.702194
-500.0,500,32.390639
-500.0,500,33.052016
-499.0,500,33.736373
-500.0,500,34.429444
-500.0,500,35.094104
-500.0,500,35.824546
-500.0,500,36.564663
-497.0,498,37.263243
-500.0,500,37.991879
-500.0,500,38.669143
-500.0,500,39.347072
-500.0,500,40.063721
-460.0,461,40.687423
-500.0,500,41.364994
-500.0,500,42.046715
-500.0,500,42.742216
-500.0,500,43.420465
-500.0,500,44.096241
-500.0,500,44.769846
-500.0,500,45.469783
-500.0,500,46.162696
-500.0,500,46.839792
-500.0,500,47.53604
-500.0,500,48.24521
-500.0,500,48.919111
-500.0,500,49.626601
-500.0,500,50.320024
-500.0,500,50.999894
-500.0,500,51.706122
-500.0,500,52.415061
-500.0,500,53.081243
-500.0,500,53.776217
-500.0,500,54.435972
-500.0,500,55.128084
-500.0,500,55.817563
-500.0,500,56.499003
-500.0,500,57.177898
-500.0,500,57.883653
-500.0,500,58.570728
-500.0,500,59.244949
-500.0,500,59.984928
-500.0,500,60.673302
-500.0,500,61.368166
-500.0,500,62.035913
-500.0,500,62.75513
-493.0,494,63.423984
-500.0,500,64.10899
-500.0,500,64.786894
-500.0,500,65.465418
-500.0,500,66.128619
-500.0,500,66.791141
-437.0,438,67.371174
-500.0,500,68.06272
-500.0,500,68.735496
-500.0,500,69.4023
-500.0,500,70.07432
-500.0,500,70.745272
-500.0,500,71.430824
-500.0,500,72.122069
-500.0,500,72.847704
