# {"t_start": 1586931794.6075144, "env_id": "Acrobot-v1"} 
r,l,t
-109.0,110,225.571316
-97.0,98,226.018514
-122.0,123,226.579979
-189.0,190,227.446276
-117.0,118,227.985583
-116.0,117,228.519516
-92.0,93,228.944257
-87.0,88,229.34514
-104.0,105,229.824664
-92.0,93,230.249822
-92.0,93,230.67472
-117.0,118,231.213874
-115.0,116,231.743803
-77.0,78,232.101296
-90.0,91,232.517447
-89.0,90,232.929114
-263.0,264,234.13524
-87.0,88,234.539052
-107.0,108,235.033857
-475.0,476,237.212974
-237.0,238,238.302447
-76.0,77,238.655362
-108.0,109,239.153727
-136.0,137,239.780613
-82.0,83,240.162106
-90.0,91,240.579071
-500.0,500,242.868027
-88.0,89,243.274169
-144.0,145,243.939099
-100.0,101,244.401728
-126.0,127,244.983009
-112.0,113,245.500685
-116.0,117,246.037909
-96.0,97,246.48204
-176.0,177,247.290199
-122.0,123,247.855014
-170.0,171,248.637434
-84.0,85,249.025345
-93.0,94,249.455987
-71.0,72,249.786046
-86.0,87,250.184513
-448.0,449,252.240747
-81.0,82,252.61665
-88.0,89,253.024157
-105.0,106,253.51123
-104.0,105,253.992287
-124.0,125,254.564651
-117.0,118,255.104472
-110.0,111,255.612999
-162.0,163,256.360443
-119.0,120,256.908932
-143.0,144,257.570152
-142.0,143,258.228955
-94.0,95,258.662161
-95.0,96,259.100689
-90.0,91,259.516464
-90.0,91,259.932569
-100.0,101,260.394006
-94.0,95,260.826679
-97.0,98,261.274362
-93.0,94,261.705019
-63.0,64,261.996963
-86.0,87,262.394682
-85.0,86,262.78634
-100.0,101,263.248462
-105.0,106,263.732457
-96.0,97,264.176561
-96.0,97,264.618724
-101.0,102,265.084734
-80.0,81,265.458166
-75.0,76,265.804245
-82.0,83,266.183271
-78.0,79,266.543364
-62.0,63,266.830159
-105.0,106,267.315078
-74.0,75,267.657486
-83.0,84,268.041396
-144.0,145,268.702278
-78.0,79,269.063204
-159.0,160,269.79349
-126.0,127,270.378521
-354.0,355,271.997016
-249.0,250,273.13297
-116.0,117,273.665383
-99.0,100,274.120055
-76.0,77,274.469455
-78.0,79,274.828627
-134.0,135,275.441936
-96.0,97,275.883647
-141.0,142,276.527981
-80.0,81,276.89667
-77.0,78,277.252799
-83.0,84,277.634022
-76.0,77,277.984906
-89.0,90,278.393063
-74.0,75,278.734249
-77.0,78,279.08917
-95.0,96,279.525759
-93.0,94,279.95317
-85.0,86,280.343795
-116.0,117,280.876781
-82.0,83,281.254425
-90.0,91,281.668315
-83.0,84,282.049433
-88.0,89,282.453474
-77.0,78,282.809298
-102.0,103,283.277193
-77.0,78,283.631904
-109.0,110,284.130176
-82.0,83,284.507506
-97.0,98,284.951779
-64.0,65,285.247536
-166.0,167,286.104597
-297.0,298,287.469471
-84.0,85,287.858198
-95.0,96,288.297534
-94.0,95,288.733953
-72.0,73,289.068944
-134.0,135,289.687781
-72.0,73,290.021537
-71.0,72,290.351899
-75.0,76,290.700903
-94.0,95,291.136762
-72.0,73,291.472255
-72.0,73,291.806695
-74.0,75,292.149946
-86.0,87,292.550376
-78.0,79,292.977251
-72.0,73,293.400256
-99.0,100,293.976297
-76.0,77,294.421152
-80.0,81,294.890485
-95.0,96,295.444669
-89.0,90,295.962987
-78.0,79,296.417856
-80.0,81,296.884307
-111.0,112,297.530335
-77.0,78,297.979733
-95.0,96,298.533917
-79.0,80,298.994212
-112.0,113,299.645432
-100.0,101,300.226052
-139.0,140,301.009593
-264.0,265,302.225363
-500.0,500,304.522201
-131.0,132,305.127932
-89.0,90,305.540895
-98.0,99,305.996357
-186.0,187,306.859785
-83.0,84,307.246614
-119.0,120,307.797628
-95.0,96,308.239557
-81.0,82,308.617206
-74.0,75,308.962193
-88.0,89,309.370844
-76.0,77,309.724265
-83.0,84,310.110671
-74.0,75,310.455652
-82.0,83,310.836549
-110.0,111,311.346387
-113.0,114,311.870577
-97.0,98,312.326017
-83.0,84,312.711343
-77.0,78,313.070019
-98.0,99,313.524065
-93.0,94,313.956054
-64.0,65,314.255319
-62.0,63,314.545558
-73.0,74,314.8858
-106.0,107,315.376035
-92.0,93,315.803413
-74.0,75,316.148121
-131.0,132,316.754342
-189.0,190,317.621609
-230.0,231,318.688277
-84.0,85,319.076637
-83.0,84,319.459957
-377.0,378,321.195332
-133.0,134,321.808213
-76.0,77,322.16214
-99.0,100,322.619968
-85.0,86,323.011399
-107.0,108,323.50299
-110.0,111,324.010268
-81.0,82,324.390332
-106.0,107,324.878879
-96.0,97,325.320198
-86.0,87,325.720798
-107.0,108,326.214831
-107.0,108,326.707056
-76.0,77,327.057436
-81.0,82,327.430652
-86.0,87,327.827596
-198.0,199,328.735023
-119.0,120,329.283241
-202.0,203,330.213972
-146.0,147,330.885454
-207.0,208,331.836271
-75.0,76,332.184298
-130.0,131,332.784233
-94.0,95,333.217057
-85.0,86,333.610857
-173.0,174,334.408125
-94.0,95,334.841077
-71.0,72,335.169113
-75.0,76,335.517307
-75.0,76,335.864615
-68.0,69,336.17897
-88.0,89,336.585325
-105.0,106,337.068503
-81.0,82,337.443393
-103.0,104,337.917979
-86.0,87,338.315389
-75.0,76,338.661613
-80.0,81,339.030896
-85.0,86,339.424461
-94.0,95,339.858886
-98.0,99,340.311592
-85.0,86,340.703483
-76.0,77,341.054153
-95.0,96,341.493225
-74.0,75,341.836111
-82.0,83,342.215432
-76.0,77,342.565972
-72.0,73,342.898589
-77.0,78,343.255058
-77.0,78,343.612868
-84.0,85,344.000251
-74.0,75,344.342741
-115.0,116,344.870847
