# {"t_start": 1587567978.6427727, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,1.86604
-500.0,500,2.346711
-500.0,500,2.82153
-500.0,500,3.357741
-500.0,500,3.949258
-500.0,500,4.379987
-500.0,500,4.801393
-500.0,500,5.30583
-500.0,500,5.73495
-500.0,500,6.22369
-500.0,500,6.655808
-500.0,500,7.093652
-500.0,500,7.548284
-500.0,500,7.97221
-500.0,500,8.416506
-500.0,500,8.8921
-500.0,500,9.352947
-500.0,500,9.842537
-500.0,500,10.316693
-500.0,500,10.752289
-500.0,500,11.184067
-500.0,500,11.607169
-500.0,500,12.158648
-500.0,500,12.599857
-500.0,500,13.123946
-500.0,500,13.632479
-500.0,500,14.242511
-500.0,500,14.809187
-500.0,500,15.393224
-500.0,500,15.953393
-500.0,500,16.533011
-500.0,500,16.965238
-500.0,500,17.597366
-500.0,500,18.196929
-500.0,500,18.774113
-500.0,500,19.288221
-500.0,500,19.745077
-500.0,500,20.168131
-494.0,495,20.615757
-500.0,500,21.072106
-500.0,500,21.521852
-500.0,500,22.057279
-500.0,500,22.763368
-500.0,500,23.353474
-500.0,500,23.933673
-500.0,500,24.459614
-500.0,500,25.080175
-500.0,500,25.560876
-500.0,500,25.987293
-500.0,500,26.430219
-500.0,500,27.093449
-500.0,500,27.556121
-500.0,500,28.014506
-500.0,500,28.561795
-500.0,500,29.079347
-500.0,500,29.641205
-500.0,500,30.083934
-500.0,500,30.521768
-500.0,500,31.083081
-500.0,500,31.574134
-500.0,500,32.023056
-500.0,500,32.518919
-500.0,500,32.958138
-500.0,500,33.403328
-500.0,500,33.850464
-500.0,500,34.313187
-500.0,500,34.80448
-500.0,500,35.257818
-500.0,500,35.854387
-500.0,500,36.321451
-500.0,500,36.746572
-500.0,500,37.32193
-500.0,500,37.821028
-500.0,500,38.286541
-500.0,500,38.894354
-500.0,500,39.482162
-500.0,500,40.112656
-500.0,500,40.674551
-500.0,500,41.262995
-500.0,500,41.838818
-500.0,500,42.391552
-500.0,500,42.958181
-500.0,500,43.512688
-500.0,500,44.086074
-500.0,500,44.635445
-500.0,500,45.224723
-500.0,500,45.787573
-500.0,500,46.337177
-500.0,500,46.886791
-500.0,500,47.428216
-500.0,500,47.994175
-500.0,500,48.555757
-500.0,500,49.094297
-500.0,500,49.659454
-500.0,500,50.229239
-500.0,500,50.766827
-500.0,500,51.324462
-500.0,500,51.8614
-500.0,500,52.408495
-500.0,500,52.937748
-500.0,500,53.530879
-500.0,500,54.112724
-500.0,500,54.708504
-500.0,500,55.300125
-500.0,500,55.853481
-500.0,500,56.414639
-500.0,500,56.977381
-500.0,500,57.547263
-500.0,500,58.113688
-500.0,500,58.678159
-500.0,500,59.308075
-500.0,500,59.908012
-500.0,500,60.472208
-500.0,500,61.065942
-500.0,500,61.634132
-500.0,500,62.174877
-500.0,500,62.721395
-500.0,500,63.28449
-500.0,500,63.826862
-500.0,500,64.36699
-500.0,500,64.950605
-500.0,500,65.529965
-500.0,500,66.097943
-500.0,500,66.693382
-500.0,500,67.293242
-500.0,500,67.889664
-500.0,500,68.440314
-500.0,500,69.00327
-500.0,500,69.586531
-500.0,500,70.128199
-500.0,500,70.664819
-500.0,500,71.263215
-500.0,500,71.820806
-500.0,500,72.344177
-500.0,500,72.882895
-500.0,500,73.438801
-500.0,500,73.983699
-500.0,500,74.515887
-500.0,500,75.097313
-500.0,500,75.771151
-500.0,500,76.446779
-500.0,500,77.052511
-500.0,500,77.614033
-500.0,500,78.210923
-500.0,500,78.795456
-500.0,500,79.369766
-405.0,406,79.853598
-500.0,500,80.393688
-500.0,500,80.943372
-500.0,500,81.497352
-500.0,500,82.03767
-397.0,398,82.475458
-500.0,500,83.027444
-500.0,500,83.563731
-500.0,500,84.116364
-500.0,500,84.692765
-500.0,500,85.245247
-500.0,500,85.79773
-500.0,500,86.386361
-500.0,500,86.960749
-500.0,500,87.55417
-500.0,500,88.101741
-500.0,500,88.699135
-500.0,500,89.246623
-500.0,500,89.956342
-500.0,500,90.656896
-500.0,500,91.336472
-500.0,500,91.901253
-500.0,500,92.473513
-500.0,500,93.004873
