eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
nan,nan,-0.0004909038543701172,494,1,1.0986042022705078,256,4756.92333984375
499.9019607843137,-499.88235294117646,0.0013456940650939941,977,100,1.098605990409851,25600,2435.7919921875
499.95,-499.94,0.0005866289138793945,959,200,1.0986051559448242,51200,3261.6328125
498.04,-498.02,-0.0004987716674804688,930,300,1.0986030101776123,76800,4706.97265625
496.98,-496.94,0.001772463321685791,914,400,1.0986073017120361,102400,3283.51171875
498.94,-498.92,-0.0002181529998779297,907,500,1.0986038446426392,128000,4722.80322265625
496.99,-496.96,0.003375530242919922,877,600,1.0986064672470093,153600,3289.785888671875
495.4,-495.36,-0.0027703046798706055,857,700,1.098603367805481,179200,4669.76806640625
500.0,-500.0,-0.006566762924194336,841,800,1.0986055135726929,204800,2855.105712890625
497.68,-497.64,0.011255502700805664,831,900,1.0986073017120361,230400,4628.5927734375
498.38,-498.33,-0.0003199577331542969,822,1000,1.0985934734344482,256000,3448.03857421875
499.63,-499.61,0.007494330406188965,814,1100,1.098601222038269,281600,2175.419677734375
498.63,-498.62,0.012516438961029053,809,1200,1.098570704460144,307200,4368.935546875
497.01,-496.99,0.0681336522102356,805,1300,1.098474383354187,332800,2117.5439453125
498.38,-498.37,0.022586703300476074,801,1400,1.0984951257705688,358400,3553.24365234375
498.93,-498.92,0.006443917751312256,797,1500,1.0984883308410645,384000,4192.9541015625
498.93,-498.92,-0.007196545600891113,793,1600,1.0984160900115967,409600,2789.220947265625
500.0,-500.0,-0.00708162784576416,791,1700,1.0980241298675537,435200,1825.8614501953125
499.51,-499.5,0.01424109935760498,788,1800,1.0982550382614136,460800,3809.8798828125
499.47,-499.45,0.06135225296020508,786,1900,1.098412036895752,486400,3738.0322265625
498.2,-498.17,0.0630866289138794,784,2000,1.0972473621368408,512000,1938.514892578125
498.24,-498.22,0.003901064395904541,782,2100,1.0972517728805542,537600,3601.993408203125
500.0,-500.0,0.05982166528701782,780,2200,1.0968780517578125,563200,3574.044189453125
498.48,-498.47,0.14309453964233398,779,2300,1.0958974361419678,588800,1575.4090576171875
498.48,-498.46,0.13017749786376953,778,2400,1.0944770574569702,614400,2670.600830078125
498.66,-498.64,0.00559842586517334,777,2500,1.094373345375061,640000,3367.05908203125
498.66,-498.65,-0.0008301734924316406,776,2600,1.0957826375961304,665600,1824.2540283203125
500.0,-500.0,0.050713300704956055,775,2700,1.0940029621124268,691200,1578.423828125
499.76,-499.75,-0.0018900632858276367,774,2800,1.0902944803237915,716800,3205.001953125
499.76,-499.75,0.021551430225372314,773,2900,1.0879218578338623,742400,3215.97900390625
500.0,-500.0,-0.041004180908203125,772,3000,1.0896799564361572,768000,3395.32763671875
496.97,-496.95,-0.0032230615615844727,771,3100,1.0895037651062012,793600,3069.55078125
496.97,-496.95,0.029000580310821533,770,3200,1.0877574682235718,819200,3018.66796875
497.75,-497.72,0.0014731287956237793,769,3300,1.0846531391143799,844800,2966.31640625
496.16,-496.11,-0.0030624866485595703,769,3400,1.0870589017868042,870400,1399.027099609375
498.11,-498.08,0.011445820331573486,768,3500,1.0825918912887573,896000,1811.5682373046875
495.74,-495.68,0.01477903127670288,768,3600,1.0834428071975708,921600,1721.988037109375
494.61,-494.54,-0.00045120716094970703,767,3700,1.0861525535583496,947200,2781.598876953125
495.73,-495.68,0.011609315872192383,767,3800,1.0801031589508057,972800,2743.41357421875
496.3,-496.26,0.01649951934814453,766,3900,1.0811371803283691,998400,2076.80517578125
498.74,-498.73,0.005341470241546631,766,4000,1.0835645198822021,1024000,2253.95556640625
496.7,-496.65,-0.0002086162567138672,765,4100,1.0778577327728271,1049600,1521.512451171875
498.89,-498.87,0.010273158550262451,765,4200,1.0779367685317993,1075200,1030.732666015625
499.07,-499.04,0.0025380849838256836,765,4300,1.07607901096344,1100800,2527.810302734375
499.07,-499.04,0.037602782249450684,764,4400,1.072183609008789,1126400,2492.59326171875
499.66,-499.65,0.0004420280456542969,764,4500,1.0689008235931396,1152000,1141.197998046875
