# {"t_start": 1587626153.9038305, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.037709
-500.0,500,2.334555
-500.0,500,4.680223
-500.0,500,6.938304
-500.0,500,9.190931
-500.0,500,11.444092
-500.0,500,13.696757
-431.0,432,15.632698
-281.0,282,16.902586
-500.0,500,19.148456
-441.0,442,21.130063
-500.0,500,23.375135
-500.0,500,25.625608
-427.0,428,27.55197
-451.0,452,29.585828
-189.0,190,30.440833
-244.0,245,31.53953
-203.0,204,32.458314
-500.0,500,34.711331
-500.0,500,36.955433
-481.0,482,39.117243
-337.0,338,40.634963
-175.0,176,41.433265
-305.0,306,42.813083
-176.0,177,43.610432
-202.0,203,44.525177
-238.0,239,45.604335
-305.0,306,46.987681
-162.0,163,47.724921
-246.0,247,48.839135
-153.0,154,49.532334
-172.0,173,50.311822
-132.0,133,50.911315
-220.0,221,51.907673
-140.0,141,52.544747
-315.0,316,53.970599
-500.0,500,56.227248
-441.0,442,58.222707
-500.0,500,60.479554
-424.0,425,62.39574
-135.0,136,63.009454
-402.0,403,64.830788
-500.0,500,67.089828
-500.0,500,69.35486
-500.0,500,71.613777
-500.0,500,73.880544
-273.0,274,75.12571
-161.0,162,75.858319
-500.0,500,78.125298
-500.0,500,80.388909
-500.0,500,82.6553
-500.0,500,84.924386
-500.0,500,87.194142
-384.0,385,88.937845
-500.0,500,91.203795
-500.0,500,93.470299
-500.0,500,95.742262
-500.0,500,97.99872
-500.0,500,100.259931
-500.0,500,102.511461
-500.0,500,104.781495
-500.0,500,107.056224
-500.0,500,109.329494
-130.0,131,109.924138
-166.0,167,110.682933
-500.0,500,112.956997
-500.0,500,115.233545
-500.0,500,117.514189
-192.0,193,118.39746
-132.0,133,119.005922
-282.0,283,120.304225
-77.0,78,120.661652
-94.0,95,121.096625
-98.0,99,121.551024
-305.0,306,122.940561
-374.0,375,124.649973
-179.0,180,125.468342
-500.0,500,127.742683
-500.0,500,130.016091
-493.0,494,132.265193
-87.0,88,132.664504
-178.0,179,133.48091
-180.0,181,134.304597
-124.0,125,134.872907
-80.0,81,135.245362
-114.0,115,135.768025
-82.0,83,136.144615
-86.0,87,136.54115
-79.0,80,136.906043
-104.0,105,137.384531
-75.0,76,137.731658
-82.0,83,138.109694
-103.0,104,138.58305
-86.0,87,138.979723
-119.0,120,139.528021
-139.0,140,140.166459
-150.0,151,140.854772
-152.0,153,141.553063
-85.0,86,141.944137
-91.0,92,142.364623
-124.0,125,142.940086
-98.0,99,143.392245
-64.0,65,143.689415
-107.0,108,144.182154
