# {"t_start": 1587624538.118944, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.010318
-500.0,500,2.304338
-500.0,500,4.62697
-500.0,500,6.85017
-500.0,500,9.080731
-500.0,500,11.312491
-500.0,500,13.541872
-500.0,500,15.773849
-500.0,500,18.015841
-500.0,500,20.259975
-500.0,500,22.505453
-500.0,500,24.747199
-500.0,500,26.988225
-255.0,256,28.135972
-500.0,500,30.379871
-500.0,500,32.619947
-500.0,500,34.862937
-500.0,500,37.116629
-500.0,500,39.360755
-500.0,500,41.606207
-500.0,500,43.853706
-500.0,500,46.101846
-500.0,500,48.348475
-500.0,500,50.597047
-500.0,500,52.84352
-500.0,500,55.08698
-500.0,500,57.332034
-500.0,500,59.577025
-500.0,500,61.826145
-500.0,500,64.079119
-500.0,500,66.325344
-500.0,500,68.571568
-500.0,500,70.819493
-500.0,500,73.068383
-500.0,500,75.325848
-374.0,375,77.013709
-500.0,500,79.264644
-500.0,500,81.51877
-500.0,500,83.771934
-500.0,500,86.024055
-500.0,500,88.274359
-500.0,500,90.530709
-500.0,500,92.785732
-500.0,500,95.03612
-500.0,500,97.289646
-500.0,500,99.540115
-500.0,500,101.792347
-500.0,500,104.046384
-500.0,500,106.305721
-500.0,500,108.562732
-500.0,500,110.817618
-447.0,448,112.834832
-165.0,166,113.580052
-500.0,500,115.825041
-500.0,500,118.071527
-324.0,325,119.534933
-500.0,500,121.782586
-500.0,500,124.035318
-500.0,500,126.279106
-189.0,190,127.134643
-86.0,87,127.525739
-84.0,85,127.907377
-162.0,163,128.640366
-245.0,246,129.74705
-230.0,231,130.789927
-116.0,117,131.320892
-358.0,359,132.938564
-248.0,249,134.05979
-500.0,500,136.313666
-500.0,500,138.568725
-476.0,477,140.718784
-141.0,142,141.360035
-150.0,151,142.04196
-130.0,131,142.637352
-84.0,85,143.019289
-83.0,84,143.398501
-95.0,96,143.831654
-151.0,152,144.518922
-144.0,145,145.171741
-95.0,96,145.609997
-132.0,133,146.213358
-70.0,71,146.53526
-306.0,307,147.925778
-236.0,237,149.005161
-374.0,375,150.711637
-139.0,140,151.349275
-230.0,231,152.396466
-177.0,178,153.196563
-93.0,94,153.620096
-100.0,101,154.076793
-217.0,218,155.058994
-108.0,109,155.550805
-76.0,77,155.897773
-78.0,79,156.255385
-110.0,111,156.755835
-110.0,111,157.259381
-93.0,94,157.68382
-76.0,77,158.032838
-102.0,103,158.49778
-90.0,91,158.912253
-93.0,94,159.336751
-111.0,112,159.841707
-74.0,75,160.182374
-82.0,83,160.557178
-101.0,102,161.018043
-101.0,102,161.478987
-106.0,107,161.965519
-93.0,94,162.390738
-183.0,184,163.22169
-103.0,104,163.690923
-70.0,71,164.011457
-78.0,79,164.367846
-74.0,75,164.706994
-74.0,75,165.045883
-113.0,114,165.562114
-76.0,77,165.909927
-108.0,109,166.406168
-80.0,81,166.772369
-114.0,115,167.291585
-84.0,85,167.675883
-91.0,92,168.094111
-93.0,94,168.520971
-70.0,71,168.843522
-90.0,91,169.261539
-91.0,92,169.682562
-86.0,87,170.07955
-74.0,75,170.420349
-86.0,87,170.814728
-104.0,105,171.292192
-91.0,92,171.710914
-129.0,130,172.301348
-74.0,75,172.64254
-116.0,117,173.174716
-131.0,132,173.77403
-77.0,78,174.128916
-86.0,87,174.52424
-75.0,76,174.87474
-123.0,124,175.438442
-114.0,115,175.961853
-94.0,95,176.39245
-72.0,73,176.723408
-84.0,85,177.110844
-82.0,83,177.488893
-119.0,120,178.089485
-399.0,400,179.916372
-201.0,202,180.838414
-72.0,73,181.171928
-95.0,96,181.609985
-78.0,79,181.971543
-84.0,85,182.359504
-62.0,63,182.647088
-82.0,83,183.025185
-90.0,91,183.441536
-264.0,265,184.649188
-106.0,107,185.136554
-74.0,75,185.477978
-86.0,87,185.87448
-102.0,103,186.343174
-104.0,105,186.821293
-153.0,154,187.524344
-74.0,75,187.864513
-71.0,72,188.1923
-76.0,77,188.542639
-127.0,128,189.124402
-121.0,122,189.684283
-85.0,86,190.07541
-62.0,63,190.361092
-71.0,72,190.689063
-77.0,78,191.044053
-97.0,98,191.491865
-75.0,76,191.837499
-122.0,123,192.397156
-98.0,99,192.847549
-83.0,84,193.230466
-140.0,141,193.871703
-79.0,80,194.234598
-90.0,91,194.648046
-103.0,104,195.122655
-100.0,101,195.582063
-88.0,89,195.986674
-83.0,84,196.369416
-113.0,114,196.887948
-77.0,78,197.243772
-77.0,78,197.597923
-82.0,83,197.976151
-99.0,100,198.431147
-108.0,109,198.927955
-95.0,96,199.366342
-107.0,108,199.861149
-109.0,110,200.361205
-68.0,69,200.675411
-89.0,90,201.084816
-93.0,94,201.513083
-111.0,112,202.022196
-82.0,83,202.400044
-118.0,119,202.943295
-84.0,85,203.330575
-75.0,76,203.677056
-77.0,78,204.031533
-100.0,101,204.491639
-80.0,81,204.861868
-92.0,93,205.284889
-105.0,106,205.76827
-62.0,63,206.054817
-62.0,63,206.340193
-113.0,114,206.859284
-106.0,107,207.34646
-75.0,76,207.693543
-71.0,72,208.021721
-113.0,114,208.540502
-106.0,107,209.027931
-94.0,95,209.459575
-95.0,96,209.895133
-91.0,92,210.317475
-115.0,116,210.846339
-73.0,74,211.182888
-165.0,166,211.939627
-97.0,98,212.386307
-151.0,152,213.079211
-111.0,112,213.589579
-84.0,85,213.976408
-62.0,63,214.262891
-98.0,99,214.715333
-83.0,84,215.097208
-81.0,82,215.470744
-86.0,87,215.866087
-69.0,70,216.18414
-79.0,80,216.54996
-91.0,92,216.969172
-75.0,76,217.31506
-129.0,130,217.905474
-151.0,152,218.59714
-120.0,121,219.146601
-84.0,85,219.534192
-63.0,64,219.825666
-94.0,95,220.257656
-74.0,75,220.599211
-126.0,127,221.176649
-70.0,71,221.498603
-98.0,99,221.947954
-77.0,78,222.302896
-76.0,77,222.654951
-74.0,75,222.99441
-216.0,217,223.987941
-100.0,101,224.448657
-88.0,89,224.852789
-76.0,77,225.202806
-83.0,84,225.584267
-81.0,82,225.956074
-75.0,76,226.302453
-79.0,80,226.666293
-94.0,95,227.097363
-100.0,101,227.559413
-80.0,81,227.925674
-74.0,75,228.268251
-96.0,97,228.708524
-80.0,81,229.077392
-84.0,85,229.462442
-80.0,81,229.830055
-75.0,76,230.175293
-116.0,117,230.707947
-91.0,92,231.126493
-70.0,71,231.449312
-259.0,260,232.634813
-94.0,95,233.067547
-88.0,89,233.473232
-63.0,64,233.763977
-95.0,96,234.202192
-62.0,63,234.489382
-93.0,94,234.917283
-74.0,75,235.258254
-71.0,72,235.58612
-91.0,92,236.004749
-82.0,83,236.383461
-85.0,86,236.773744
-89.0,90,237.184207
-95.0,96,237.622408
-79.0,80,237.986611
-70.0,71,238.311309
-63.0,64,238.602061
-95.0,96,239.038515
-93.0,94,239.469383
-110.0,111,239.976451
-62.0,63,240.263598
-92.0,93,240.685664
-84.0,85,241.072586
-70.0,71,241.395852
-152.0,153,242.094176
-81.0,82,242.464768
-69.0,70,242.784004
-72.0,73,243.115623
-87.0,88,243.516395
-75.0,76,243.867138
-128.0,129,244.454242
-87.0,88,244.854479
-83.0,84,245.236703
-127.0,128,245.820534
-80.0,81,246.189667
-81.0,82,246.563746
-117.0,118,247.100566
-116.0,117,247.632562
-112.0,113,248.150889
-74.0,75,248.491669
-74.0,75,248.833892
-134.0,135,249.447678
-93.0,94,249.876256
-76.0,77,250.226334
-86.0,87,250.623079
-96.0,97,251.065395
-78.0,79,251.424425
-63.0,64,251.716052
-92.0,93,252.140148
-72.0,73,252.472492
-77.0,78,252.826006
-80.0,81,253.195074
-73.0,74,253.532372
-98.0,99,253.982253
-90.0,91,254.396295
-79.0,80,254.758774
-113.0,114,255.276711
-197.0,198,256.178777
-72.0,73,256.511139
