# {"t_start": 1587192767.691709, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,2.014871
-500.0,500,2.312629
-500.0,500,4.661567
-500.0,500,6.912117
-500.0,500,9.156968
-500.0,500,11.401384
-475.0,476,13.539398
-500.0,500,15.783829
-500.0,500,18.036295
-500.0,500,20.295577
-500.0,500,22.555574
-427.0,428,24.486314
-500.0,500,26.74495
-500.0,500,29.002264
-500.0,500,31.260124
-369.0,370,32.933041
-233.0,234,33.991145
-408.0,409,35.840537
-500.0,500,38.096657
-500.0,500,40.355425
-405.0,406,42.188581
-398.0,399,43.988692
-222.0,223,45.000153
-224.0,225,46.01635
-271.0,272,47.247805
-203.0,204,48.169979
-323.0,324,49.64064
-202.0,203,50.561099
-144.0,145,51.218697
-500.0,500,53.488135
-500.0,500,55.75153
-500.0,500,58.020381
-500.0,500,59.765583
-206.0,207,60.177829
-500.0,500,61.179766
-163.0,164,61.508711
-159.0,160,61.828181
-238.0,239,62.324294
-500.0,500,64.567392
-500.0,500,66.81718
-500.0,500,69.068579
-500.0,500,71.324247
-280.0,281,72.599703
-500.0,500,74.853184
-500.0,500,77.106764
-500.0,500,79.376754
-500.0,500,81.624447
-500.0,500,83.866106
-412.0,413,85.721288
-500.0,500,87.959779
-500.0,500,90.202652
-500.0,500,92.446898
-500.0,500,94.689327
-500.0,500,96.931519
-500.0,500,99.170621
-500.0,500,101.418427
-500.0,500,103.662893
-500.0,500,105.9116
-500.0,500,108.161375
-500.0,500,110.403895
-500.0,500,112.651009
-500.0,500,114.888761
-500.0,500,117.127009
-500.0,500,119.37306
-500.0,500,121.608636
-500.0,500,123.849166
-500.0,500,126.083837
-500.0,500,128.326882
-500.0,500,130.568556
-361.0,362,132.191713
-119.0,120,132.732407
-261.0,262,133.906425
-114.0,115,134.421546
-159.0,160,135.141597
-500.0,500,137.380067
-477.0,478,139.530617
-500.0,500,141.780957
-500.0,500,144.033472
-500.0,500,146.289349
-500.0,500,148.543051
-376.0,377,150.246814
-101.0,102,150.70686
-500.0,500,152.955411
-500.0,500,155.205371
-500.0,500,157.454775
-458.0,459,159.535836
-447.0,448,161.565809
-287.0,288,162.874508
-174.0,175,163.671099
-233.0,234,164.733026
-89.0,90,165.141861
-80.0,81,165.509572
-277.0,278,166.773272
-102.0,103,167.240638
-500.0,500,169.509453
-500.0,500,171.781954
-376.0,377,173.492105
-217.0,218,174.486433
-165.0,166,175.239219
-500.0,500,177.505933
-98.0,99,177.955331
-87.0,88,178.353117
-93.0,94,178.778493
-89.0,90,179.186851
-93.0,94,179.612634
-232.0,233,180.670102
-209.0,210,181.622773
-88.0,89,182.030178
-153.0,154,182.730139
-268.0,269,183.949898
-481.0,482,186.13656
-500.0,500,188.407744
-361.0,362,190.049727
-106.0,107,190.535048
-85.0,86,190.925777
-84.0,85,191.315217
-102.0,103,191.783668
-87.0,88,192.183828
-93.0,94,192.610661
-98.0,99,193.05876
-95.0,96,193.495472
-126.0,127,194.073823
-93.0,94,194.498804
-127.0,128,195.080764
-132.0,133,195.684248
-106.0,107,196.169611
-71.0,72,196.496234
-84.0,85,196.880925
-75.0,76,197.231041
-74.0,75,197.57301
-159.0,160,198.298063
-164.0,165,199.049255
-110.0,111,199.553262
-108.0,109,200.048541
-94.0,95,200.477998
-247.0,248,201.600805
-74.0,75,201.93939
-121.0,122,202.489109
-109.0,110,202.984348
-110.0,111,203.486109
-201.0,202,204.396991
-69.0,70,204.711936
-93.0,94,205.137046
-92.0,93,205.558444
-106.0,107,206.040266
-92.0,93,206.46006
-112.0,113,206.969621
-78.0,79,207.329879
-191.0,192,208.193944
-92.0,93,208.614577
-336.0,337,210.135984
-220.0,221,211.133628
-83.0,84,211.512372
-131.0,132,212.109334
-115.0,116,212.632623
-133.0,134,213.240103
-112.0,113,213.750085
-112.0,113,214.259478
-110.0,111,214.762207
-79.0,80,215.124384
-94.0,95,215.551843
-101.0,102,216.01128
-76.0,77,216.358883
-62.0,63,216.644017
-87.0,88,217.04299
-77.0,78,217.396442
-70.0,71,217.717834
-86.0,87,218.110766
-91.0,92,218.526454
-83.0,84,218.905722
-107.0,108,219.39273
-115.0,116,219.970074
-207.0,208,220.91585
-75.0,76,221.2597
-78.0,79,221.618398
-76.0,77,221.968596
-89.0,90,222.378002
-92.0,93,222.800204
-124.0,125,223.371369
-75.0,76,223.716339
-113.0,114,224.232667
-81.0,82,224.606387
-102.0,103,225.077003
-75.0,76,225.42167
