# {"t_start": 1587332344.1616411, "env_id": "CartPole-v0"} 
r,l,t
21.0,21,8.549977
19.0,19,8.570417
18.0,18,8.585459
11.0,11,8.594875
14.0,14,8.607683
25.0,25,8.633613
12.0,12,8.642318
27.0,27,8.66144
64.0,64,8.706943
18.0,18,8.720603
41.0,41,8.751583
16.0,16,8.7635
29.0,29,8.784733
13.0,13,8.793924
35.0,35,8.821902
12.0,12,8.830462
15.0,15,8.842042
24.0,24,8.862666
20.0,20,8.879611
15.0,15,8.892391
20.0,20,8.908852
16.0,16,8.92196
8.0,8,8.928372
25.0,25,8.948401
16.0,16,8.959469
17.0,17,8.970955
15.0,15,8.981194
55.0,55,9.022156
18.0,18,9.034169
45.0,45,9.063993
17.0,17,9.075263
9.0,9,9.081258
21.0,21,9.095464
66.0,66,9.140469
15.0,15,9.151076
17.0,17,9.162787
35.0,35,9.224468
13.0,13,9.241143
34.0,34,9.270754
17.0,17,9.287949
21.0,21,9.303692
22.0,22,9.318051
14.0,14,9.327292
10.0,10,9.334062
16.0,16,9.344701
15.0,15,9.354614
11.0,11,9.361932
11.0,11,9.369204
15.0,15,9.37915
26.0,26,9.396914
14.0,14,9.408242
55.0,55,9.465361
22.0,22,9.484139
12.0,12,9.494517
23.0,23,9.514157
12.0,12,9.524606
23.0,23,9.547544
13.0,13,9.561215
20.0,20,9.582246
10.0,10,9.592765
34.0,34,9.628702
18.0,18,9.647683
14.0,14,9.660709
14.0,14,9.671972
18.0,18,9.687368
17.0,17,9.698956
11.0,11,9.706439
67.0,67,9.751568
12.0,12,9.759787
15.0,15,9.770396
22.0,22,9.785844
74.0,74,9.837494
13.0,13,9.846737
14.0,14,9.859917
18.0,18,9.87244
13.0,13,9.881634
14.0,14,9.891494
13.0,13,9.90046
10.0,10,9.907389
13.0,13,9.916475
20.0,20,9.93068
28.0,28,9.952249
33.0,33,9.980976
12.0,12,9.991366
11.0,11,10.00055
16.0,16,10.01387
20.0,20,10.02971
12.0,12,10.039315
15.0,15,10.050739
20.0,20,10.070119
33.0,33,10.09531
13.0,13,10.10523
25.0,25,10.123364
20.0,20,10.138068
9.0,9,10.144539
20.0,20,10.15901
37.0,37,10.185942
15.0,15,10.197487
28.0,28,10.221396
19.0,19,10.237785
25.0,25,10.26211
14.0,14,10.274542
13.0,13,10.284305
19.0,19,10.298861
15.0,15,10.310217
26.0,26,10.330033
15.0,15,10.341526
19.0,19,10.356388
39.0,39,10.386153
11.0,11,10.39555
14.0,14,10.410201
50.0,50,10.457873
13.0,13,10.470726
15.0,15,10.489497
42.0,42,10.531255
25.0,25,10.564645
23.0,23,10.585309
19.0,19,10.6027
22.0,22,10.623256
23.0,23,10.64485
23.0,23,10.662388
30.0,30,10.683572
11.0,11,10.691037
18.0,18,10.705285
13.0,13,10.720705
45.0,45,10.763412
30.0,30,10.79203
23.0,23,10.813953
14.0,14,10.827263
16.0,16,10.842913
46.0,46,10.881516
10.0,10,10.892058
12.0,12,10.90311
22.0,22,10.925331
28.0,28,10.950604
22.0,22,10.973939
18.0,18,10.992795
16.0,16,11.010203
24.0,24,11.03519
13.0,13,11.047815
15.0,15,11.062423
26.0,26,11.086786
9.0,9,11.095329
24.0,24,11.116035
20.0,20,11.1339
14.0,14,11.146329
70.0,70,11.211978
11.0,11,11.221916
54.0,54,11.269648
38.0,38,11.307381
28.0,28,11.339385
13.0,13,11.354469
17.0,17,11.372896
28.0,28,11.402576
13.0,13,11.414996
35.0,35,11.447868
25.0,25,11.474499
25.0,25,11.511541
47.0,47,11.553481
14.0,14,11.566296
13.0,13,11.577849
12.0,12,11.588601
18.0,18,11.605186
15.0,15,11.620075
15.0,15,11.634443
