eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
nan,nan,-0.0030317306518554688,463,1,1.098605751991272,256,4795.64306640625
500.0,-500.0,0.003536701202392578,761,100,1.0986061096191406,25600,2496.978515625
499.53,-499.52,-0.004365086555480957,763,200,1.0986071825027466,51200,4494.99267578125
498.03,-497.99,-0.0007783174514770508,764,300,1.098609209060669,76800,4732.73193359375
497.32,-497.28,0.0008605122566223145,766,400,1.098610520362854,102400,3492.98486328125
496.07,-496.04,-0.00512087345123291,766,500,1.098610758781433,128000,2494.8486328125
497.25,-497.23,0.011367261409759521,765,600,1.0986098051071167,153600,2769.5009765625
499.25,-499.24,-0.02433180809020996,765,700,1.0985872745513916,179200,4535.05517578125
498.7,-498.68,-0.008424758911132812,765,800,1.0985376834869385,204800,3429.24658203125
499.27,-499.25,0.02129286527633667,764,900,1.0983412265777588,230400,1718.78271484375
499.82,-499.81,0.04393649101257324,764,1000,1.0908509492874146,256000,2964.7490234375
497.28,-497.25,-0.0033022165298461914,765,1100,1.0857837200164795,281600,1232.2874755859375
496.35,-496.3,0.16980034112930298,764,1200,1.0755820274353027,307200,2617.2548828125
498.64,-498.61,0.000408172607421875,764,1300,1.0490587949752808,332800,2488.1474609375
496.6,-496.57,0.01692301034927368,764,1400,1.0503249168395996,358400,2259.525634765625
497.03,-497.01,-0.005075693130493164,764,1500,1.0795501470565796,384000,2064.61279296875
499.47,-499.46,0.001125335693359375,764,1600,1.091888666152954,409600,661.0077514648438
499.47,-499.46,0.009940624237060547,764,1700,1.074821949005127,435200,1111.721435546875
499.49,-499.48,0.018475353717803955,764,1800,1.0881881713867188,460800,1515.0560302734375
499.49,-499.48,0.04955458641052246,764,1900,1.0766541957855225,486400,1377.2047119140625
498.9,-498.89,0.0010631680488586426,764,2000,1.0923959016799927,512000,650.4165649414062
497.47,-497.45,0.03260171413421631,763,2100,1.046313762664795,537600,1061.28173828125
497.72,-497.7,0.0007255077362060547,763,2200,0.8830705881118774,563200,449.7225341796875
499.15,-499.14,0.002101600170135498,763,2300,0.8307211995124817,588800,742.44873046875
500.0,-500.0,0.009021878242492676,763,2400,0.8266730308532715,614400,709.85400390625
500.0,-500.0,0.005813539028167725,763,2500,0.7208817601203918,640000,654.7576293945312
500.0,-500.0,0.0012515783309936523,763,2600,0.4898529648780823,665600,597.6719360351562
500.0,-500.0,0.0002034306526184082,763,2700,0.32851600646972656,691200,523.3043823242188
500.0,-500.0,0.0001443624496459961,764,2800,0.2485157549381256,716800,741.0685424804688
500.0,-500.0,-3.361701965332031e-05,764,2900,0.3744335174560547,742400,494.8546447753906
500.0,-500.0,-0.0003662109375,764,3000,0.4886007308959961,768000,471.739990234375
500.0,-500.0,0.0008936524391174316,764,3100,0.4426320493221283,793600,442.001220703125
500.0,-500.0,0.0006272196769714355,764,3200,0.4410334527492523,819200,606.1409912109375
500.0,-500.0,-0.0005110502243041992,764,3300,0.6088069677352905,844800,768.0075073242188
500.0,-500.0,0.006919503211975098,764,3400,0.5061354637145996,870400,376.20123291015625
500.0,-500.0,0.0008695721626281738,764,3500,0.48062238097190857,896000,359.4305114746094
500.0,-500.0,0.053015828132629395,764,3600,0.5016758441925049,921600,347.533203125
500.0,-500.0,0.000825345516204834,764,3700,0.48751646280288696,947200,690.2332763671875
500.0,-500.0,0.0004952549934387207,764,3800,0.44090133905410767,972800,800.96337890625
500.0,-500.0,0.003108680248260498,764,3900,0.5189310312271118,998400,294.2505798339844
500.0,-500.0,0.019973814487457275,764,4000,0.6475123167037964,1024000,284.1985778808594
500.0,-500.0,-0.3007984161376953,764,4100,0.5797039270401001,1049600,307.19549560546875
500.0,-500.0,-0.0011926889419555664,765,4200,0.607489287853241,1075200,779.296875
500.0,-500.0,0.023122787475585938,765,4300,0.6368750333786011,1100800,822.4331665039062
