# {"env_id": "Acrobot-v1", "t_start": 1587191133.9686677} 
r,l,t
-500.0,500,2.050798
-454.0,455,2.318252
-500.0,500,4.47026
-500.0,500,6.710602
-500.0,500,8.954642
-500.0,500,11.196653
-500.0,500,13.451165
-500.0,500,15.694022
-500.0,500,17.946745
-500.0,500,20.189984
-500.0,500,22.433428
-500.0,500,24.676517
-500.0,500,26.918458
-411.0,412,28.759483
-247.0,248,29.869459
-500.0,500,32.107242
-500.0,500,34.344401
-500.0,500,36.582362
-247.0,248,37.695938
-290.0,291,38.999165
-271.0,272,40.216406
-169.0,170,40.977423
-141.0,142,41.613089
-145.0,146,42.271019
-182.0,183,43.089656
-363.0,364,44.722596
-474.0,475,46.849104
-500.0,500,49.089787
-500.0,500,51.329727
-405.0,406,53.149725
-330.0,331,54.63213
-155.0,156,55.330541
-176.0,177,56.123252
-151.0,152,56.808639
-500.0,500,59.050578
-500.0,500,61.299975
-500.0,500,63.540131
-500.0,500,65.781676
-500.0,500,68.024465
-387.0,388,69.761848
-176.0,177,70.556599
-500.0,500,72.811064
-500.0,500,75.066552
-500.0,500,77.321955
-500.0,500,79.577983
-497.0,498,81.82656
-500.0,500,84.08473
-401.0,402,85.897145
-500.0,500,88.158167
-342.0,343,89.702837
-171.0,172,90.478844
-165.0,166,91.227826
-500.0,500,93.496032
-500.0,500,95.757808
-243.0,244,96.863743
-500.0,500,99.133009
-500.0,500,101.395348
-500.0,500,103.655726
-202.0,203,104.570321
-243.0,244,105.671237
-126.0,127,106.243503
-500.0,500,108.507128
-474.0,475,110.651341
-484.0,485,112.842323
-500.0,500,115.104385
-500.0,500,117.364999
-500.0,500,119.630279
-94.0,95,120.064463
-105.0,106,120.543783
-152.0,153,121.235813
-210.0,211,122.190786
-198.0,199,123.093077
-500.0,500,125.351199
-398.0,399,127.163591
-487.0,488,129.376889
-387.0,388,131.138104
-500.0,500,133.407765
-90.0,91,133.820208
-81.0,82,134.193358
-78.0,79,134.556489
-87.0,88,134.956914
-79.0,80,135.318941
-99.0,100,135.774113
-101.0,102,136.236955
-83.0,84,136.619115
-269.0,270,137.850022
-93.0,94,138.275986
-63.0,64,138.566581
-149.0,150,139.247213
-209.0,210,140.202765
-93.0,94,140.629739
-276.0,277,141.891792
-120.0,121,142.448323
-131.0,132,143.048237
-118.0,119,143.590734
-147.0,148,144.264407
-175.0,176,145.066035
-86.0,87,145.464049
-71.0,72,145.793144
-107.0,108,146.286425
-84.0,85,146.674829
-103.0,104,147.149524
-79.0,80,147.515294
-99.0,100,147.971831
-85.0,86,148.364591
-106.0,107,148.853055
-97.0,98,149.30148
-500.0,500,151.584593
-187.0,188,152.440022
-149.0,150,153.126018
-129.0,130,153.720526
-250.0,251,154.869438
-123.0,124,155.44048
-71.0,72,155.768644
-99.0,100,156.223997
-85.0,86,156.616023
-104.0,105,157.095991
-72.0,73,157.429459
-87.0,88,157.830729
-89.0,90,158.246861
-86.0,87,158.644143
-100.0,101,159.106104
-96.0,97,159.549544
-62.0,63,159.837315
-63.0,64,160.128649
-79.0,80,160.494562
-108.0,109,160.991429
-83.0,84,161.376741
-91.0,92,161.795638
-103.0,104,162.271296
-84.0,85,162.658259
-79.0,80,163.024188
-81.0,82,163.398758
-177.0,178,164.214544
-106.0,107,164.703441
-93.0,94,165.132899
-86.0,87,165.530054
-119.0,120,166.081784
-80.0,81,166.452472
-96.0,97,166.896614
-118.0,119,167.439724
-73.0,74,167.777813
-87.0,88,168.179824
-112.0,113,168.694657
-100.0,101,169.156537
-105.0,106,169.643871
-84.0,85,170.03673
-74.0,75,170.378536
-83.0,84,170.763031
-74.0,75,171.105798
-126.0,127,171.685133
-74.0,75,172.027865
-99.0,100,172.48387
-97.0,98,172.932022
-73.0,74,173.270405
-134.0,135,173.889045
-69.0,70,174.212418
-70.0,71,174.5366
-88.0,89,174.944197
-95.0,96,175.381162
-84.0,85,175.771804
-80.0,81,176.141597
-77.0,78,176.498489
-74.0,75,176.840569
-125.0,126,177.41608
-76.0,77,177.767114
-83.0,84,178.152638
-110.0,111,178.659887
-80.0,81,179.083207
-110.0,111,179.592817
-97.0,98,180.044746
-75.0,76,180.393902
-72.0,73,180.729045
-96.0,97,181.173222
-75.0,76,181.524943
-75.0,76,181.873582
-84.0,85,182.263591
-88.0,89,182.670867
