# {"t_start": 1587199380.440682, "env_id": "Acrobot-v1"} 
r,l,t
-470.0,471,2.022882
-500.0,500,2.320181
-500.0,500,4.532812
-500.0,500,6.771559
-500.0,500,9.008857
-500.0,500,11.252645
-500.0,500,13.503167
-500.0,500,15.751851
-500.0,500,18.004023
-500.0,500,20.243169
-500.0,500,22.486086
-433.0,434,24.442329
-500.0,500,26.703868
-360.0,361,28.3313
-371.0,372,30.021714
-211.0,212,30.977075
-171.0,172,31.752453
-243.0,244,32.853334
-242.0,243,33.956183
-500.0,500,36.215568
-500.0,500,38.481997
-500.0,500,40.740046
-500.0,500,43.004966
-500.0,500,45.264291
-500.0,500,47.524179
-500.0,500,49.786179
-500.0,500,52.041455
-500.0,500,54.288663
-500.0,500,56.547718
-500.0,500,58.80602
-500.0,500,61.077502
-500.0,500,63.340357
-500.0,500,65.608261
-500.0,500,67.864897
-500.0,500,70.128577
-197.0,198,71.024922
-418.0,419,72.931404
-355.0,356,74.547706
-359.0,360,76.181575
-500.0,500,78.452107
-500.0,500,80.71587
-500.0,500,82.973347
-500.0,500,85.239062
-500.0,500,87.50233
-500.0,500,89.767649
-500.0,500,92.030537
-500.0,500,94.292588
-500.0,500,96.562108
-500.0,500,98.820817
-500.0,500,101.086624
-500.0,500,103.347616
-500.0,500,105.608904
-500.0,500,107.874965
-500.0,500,110.137585
-281.0,282,111.412798
-500.0,500,113.677486
-439.0,440,115.67737
-99.0,100,116.131392
-341.0,342,117.682967
-93.0,94,118.109222
-147.0,148,118.778309
-177.0,178,119.596512
-500.0,500,121.859882
-122.0,123,122.417143
-500.0,500,124.677832
-297.0,298,126.024318
-228.0,229,127.057829
-70.0,71,127.383771
-95.0,96,127.81936
-75.0,76,128.161988
-167.0,168,128.92183
-94.0,95,129.352113
-119.0,120,129.89569
-154.0,155,130.595778
-104.0,105,131.069975
-80.0,81,131.441574
-90.0,91,131.853148
-98.0,99,132.301164
-76.0,77,132.649929
-94.0,95,133.078492
-98.0,99,133.528882
-111.0,112,134.036476
-110.0,111,134.538605
-83.0,84,134.919599
-164.0,165,135.67431
-77.0,78,136.027532
-77.0,78,136.381794
-346.0,347,137.953352
-500.0,500,140.232578
-500.0,500,142.511275
-328.0,329,144.01896
-142.0,143,144.669673
-76.0,77,145.020765
-105.0,106,145.50914
-91.0,92,145.927575
-93.0,94,146.357668
-78.0,79,146.717893
-74.0,75,147.064391
-77.0,78,147.421906
-110.0,111,147.927873
-93.0,94,148.356895
-106.0,107,148.84631
-93.0,94,149.277882
-73.0,74,149.616114
-84.0,85,150.004656
-181.0,182,150.838608
-92.0,93,151.272614
-80.0,81,151.642136
-125.0,126,152.218401
-203.0,204,153.153307
-100.0,101,153.61568
-124.0,125,154.193169
-95.0,96,154.633207
-103.0,104,155.120548
-85.0,86,155.513681
-172.0,173,156.306213
-105.0,106,156.792138
-75.0,76,157.142232
-78.0,79,157.503642
-81.0,82,157.879887
-94.0,95,158.316194
-77.0,78,158.678245
-90.0,91,159.099157
-87.0,88,159.502954
-70.0,71,159.827552
-72.0,73,160.16305
-89.0,90,160.575656
-63.0,64,160.869492
-83.0,84,161.255593
-98.0,99,161.7077
-102.0,103,162.180775
-62.0,63,162.469498
-74.0,75,162.817968
-81.0,82,163.19427
-87.0,88,163.596202
-93.0,94,164.026781
-90.0,91,164.44666
-93.0,94,164.87936
-93.0,94,165.308957
-87.0,88,165.71133
-75.0,76,166.058467
-96.0,97,166.501571
-75.0,76,166.855117
-84.0,85,167.242057
-71.0,72,167.573996
-116.0,117,168.108075
-74.0,75,168.451329
-72.0,73,168.784905
-86.0,87,169.181623
-120.0,121,169.73404
-75.0,76,170.080261
-64.0,65,170.380112
-94.0,95,170.826457
-78.0,79,171.185588
-83.0,84,171.569095
-97.0,98,172.015886
-76.0,77,172.367673
-91.0,92,172.788515
-63.0,64,173.079517
-106.0,107,173.568085
-82.0,83,173.946951
-90.0,91,174.362185
-73.0,74,174.70692
-82.0,83,175.084776
-74.0,75,175.425833
-87.0,88,175.828384
-88.0,89,176.233713
-77.0,78,176.590286
-104.0,105,177.069587
-94.0,95,177.502289
-89.0,90,177.912715
-185.0,186,178.763645
-156.0,157,179.536069
-74.0,75,179.878812
-75.0,76,180.228035
-77.0,78,180.586991
-75.0,76,180.934079
-149.0,150,181.621695
-83.0,84,182.00708
-99.0,100,182.466101
-75.0,76,182.812909
-104.0,105,183.292741
-77.0,78,183.649991
-108.0,109,184.149881
-103.0,104,184.625935
-85.0,86,185.018489
-126.0,127,185.598838
-70.0,71,185.924186
-107.0,108,186.422338
-82.0,83,186.800873
-99.0,100,187.25704
-108.0,109,187.755158
-114.0,115,188.280952
-95.0,96,188.720084
-87.0,88,189.120927
-74.0,75,189.464029
-75.0,76,189.810942
-73.0,74,190.149961
-94.0,95,190.583829
-87.0,88,190.985552
-74.0,75,191.328098
-88.0,89,191.73509
-78.0,79,192.099254
-79.0,80,192.467043
-74.0,75,192.811561
-89.0,90,193.224683
-76.0,77,193.57839
-64.0,65,193.893679
-82.0,83,194.275325
-86.0,87,194.672596
-75.0,76,195.019995
-79.0,80,195.386817
-90.0,91,195.803973
-96.0,97,196.249614
-89.0,90,196.6602
-98.0,99,197.113819
-249.0,250,198.258636
-75.0,76,198.606359
-80.0,81,198.976687
-96.0,97,199.420103
-83.0,84,199.809025
-82.0,83,200.190361
-86.0,87,200.588649
-71.0,72,200.918169
-127.0,128,201.508369
-94.0,95,201.943334
-75.0,76,202.291136
-77.0,78,202.646984
-84.0,85,203.03444
-88.0,89,203.440452
-74.0,75,203.782633
-77.0,78,204.142041
-87.0,88,204.541757
-75.0,76,204.887407
-80.0,81,205.256876
-80.0,81,205.627476
-91.0,92,206.047706
-71.0,72,206.376165
-75.0,76,206.721494
-76.0,77,207.073091
-144.0,145,207.735047
-85.0,86,208.127398
-84.0,85,208.518622
-131.0,132,209.121784
-94.0,95,209.556204
-500.0,500,211.842084
-411.0,412,213.726055
-75.0,76,214.073121
-110.0,111,214.580618
-108.0,109,215.079349
-133.0,134,215.693395
-116.0,117,216.229003
-85.0,86,216.622419
-81.0,82,216.996516
-77.0,78,217.353326
-112.0,113,217.870469
-100.0,101,218.333045
-70.0,71,218.658638
-171.0,172,219.444527
-80.0,81,219.815702
-87.0,88,220.218234
-72.0,73,220.5534
-117.0,118,221.093736
-168.0,169,221.866303
-296.0,297,223.225441
-385.0,386,224.989676
-500.0,500,227.28181
-150.0,151,227.97296
-80.0,81,228.343312
-89.0,90,228.75338
-120.0,121,229.306252
-172.0,173,230.097019
-78.0,79,230.4618
-72.0,73,230.795433
-87.0,88,231.195854
-85.0,86,231.587461
-77.0,78,231.94334
-119.0,120,232.490065
-78.0,79,232.849903
-500.0,500,235.129988
-177.0,178,235.940182
-88.0,89,236.349649
-74.0,75,236.692067
-470.0,471,238.838742
-89.0,90,239.248744
-76.0,77,239.59934
-243.0,244,240.710788
-74.0,75,241.054477
-70.0,71,241.378071
-78.0,79,241.73856
-106.0,107,242.22637
-109.0,110,242.728109
-127.0,128,243.312677
-75.0,76,243.66037
-77.0,78,244.016212
-82.0,83,244.393811
-70.0,71,244.719909
-75.0,76,245.06687
-91.0,92,245.486109
-84.0,85,245.873317
-74.0,75,246.215324
-90.0,91,246.629738
-240.0,241,247.726822
-65.0,66,248.031446
-119.0,120,248.578053
-254.0,255,249.739318
-72.0,73,250.072475
-183.0,184,250.912931
-92.0,93,251.337417
-96.0,97,251.780172
-69.0,70,252.098611
-100.0,101,252.560194
-93.0,94,252.988822
-71.0,72,253.317464
-70.0,71,253.639605
-71.0,72,253.971081
-81.0,82,254.344401
-71.0,72,254.673129
-96.0,97,255.115669
-80.0,81,255.487792
-75.0,76,255.834774
-72.0,73,256.167652
-70.0,71,256.491641
-74.0,75,256.83597
-89.0,90,257.246707
-142.0,143,257.89811
-106.0,107,258.386476
-77.0,78,258.742843
-145.0,146,259.410957
-94.0,95,259.846936
-75.0,76,260.195762
-83.0,84,260.58219
-97.0,98,261.03032
-75.0,76,261.383354
-114.0,115,261.91041
-119.0,120,262.46035
-89.0,90,262.872516
-109.0,110,263.376053
-71.0,72,263.707243
-95.0,96,264.151432
-76.0,77,264.505212
-86.0,87,264.902912
-102.0,103,265.37386
-76.0,77,265.727087
-98.0,99,266.182248
-74.0,75,266.526728
-75.0,76,266.874331
-93.0,94,267.30426
-99.0,100,267.763456
-69.0,70,268.085504
-74.0,75,268.43136
