eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
nan,nan,0.010487735271453857,122,1,1.098609209060669,32,281.9427795410156
500.0,-500.0,0.002997875213623047,536,100,1.0985891819000244,3200,273.8461608886719
500.0,-500.0,-0.015409469604492188,546,200,1.0985950231552124,6400,293.1014404296875
500.0,-500.0,-0.005203366279602051,558,300,1.0986019372940063,9600,287.24151611328125
494.8,-494.76,-0.005475163459777832,541,400,1.098557949066162,12800,283.903076171875
495.9375,-495.90625,0.010815799236297607,511,500,1.0985662937164307,16000,271.9178466796875
496.57894736842104,-496.55263157894734,-0.0016020536422729492,489,600,1.0984936952590942,19200,279.65887451171875
497.1111111111111,-497.0888888888889,0.0431862473487854,476,700,1.0984101295471191,22400,216.29421997070312
497.45098039215685,-497.4313725490196,0.04822605848312378,468,800,1.0983976125717163,25600,242.11172485351562
497.719298245614,-497.70175438596493,-0.23200464248657227,464,900,1.098397135734558,28800,308.2137145996094
497.96875,-497.953125,0.005478560924530029,461,1000,1.0968246459960938,32000,206.91217041015625
498.14285714285717,-498.12857142857143,0.03763604164123535,461,1100,1.070655345916748,35200,186.3423309326172
498.31168831168833,-498.2987012987013,0.006129741668701172,459,1200,0.9314433336257935,38400,170.22450256347656
498.43373493975906,-498.421686746988,0.02271866798400879,459,1300,0.7906131148338318,41600,144.1966094970703
498.53932584269666,-498.5280898876405,0.29345595836639404,456,1400,0.8207744359970093,44800,128.96258544921875
498.6458333333333,-498.6354166666667,0.05423849821090698,454,1500,0.7800775766372681,48000,131.6636199951172
498.7,-498.69,-0.0010402202606201172,454,1600,0.8193799257278442,51200,120.01937866210938
498.7,-498.69,0.002241849899291992,452,1700,0.8047534227371216,54400,174.90359497070312
498.7,-498.69,0.0037260055541992188,451,1800,0.6786951422691345,57600,99.13656616210938
500.0,-500.0,0.05766141414642334,450,1900,0.5569136142730713,60800,91.62286376953125
500.0,-499.99,0.0001214742660522461,450,2000,0.6202889680862427,64000,79.45812225341797
500.0,-499.99,0.00014585256576538086,449,2100,0.42055559158325195,67200,71.80986785888672
