# {"t_start": 1587195005.3723834, "env_id": "Acrobot-v1"} 
r,l,t
-63.0,64,189.200943
-63.0,64,189.493648
-63.0,64,189.785724
-92.0,93,190.209748
-117.0,118,190.747817
-71.0,72,191.07717
-71.0,72,191.406281
-112.0,113,191.922413
-62.0,63,192.211155
-69.0,70,192.531672
-63.0,64,192.783318
-83.0,84,192.954646
-75.0,76,193.107004
-93.0,94,193.300775
-80.0,81,193.464038
-79.0,80,193.624509
-84.0,85,193.79498
-89.0,90,193.975713
-64.0,65,194.107249
-85.0,86,194.280192
-77.0,78,194.436044
-76.0,77,194.590027
-88.0,89,194.77415
-79.0,80,194.934914
-90.0,91,195.117727
-77.0,78,195.275264
-78.0,79,195.432616
-91.0,92,195.616333
-89.0,90,195.796681
-151.0,152,196.101993
-97.0,98,196.302567
-88.0,89,196.479616
-90.0,91,196.662746
-101.0,102,196.870483
-87.0,88,197.045795
-109.0,110,197.26773
-77.0,78,197.426836
-126.0,127,197.685035
-100.0,101,197.892129
-91.0,92,198.076457
-94.0,95,198.269145
-99.0,100,198.468686
-89.0,90,198.649103
-79.0,80,198.810608
-79.0,80,198.970445
-121.0,122,199.216333
-75.0,76,199.37022
-64.0,65,199.501724
-112.0,113,199.732928
-101.0,102,199.937665
-72.0,73,200.08485
-64.0,65,200.214181
-89.0,90,200.396087
-87.0,88,200.573001
-101.0,102,200.782382
-85.0,86,200.953244
-96.0,97,201.148496
-82.0,83,201.315336
-63.0,64,201.443968
-102.0,103,201.650078
-83.0,84,201.821532
-86.0,87,202.001037
-83.0,84,202.16998
-102.0,103,202.375663
-86.0,87,202.550446
-147.0,148,202.850256
-74.0,75,203.00214
-74.0,75,203.151725
-89.0,90,203.334371
-77.0,78,203.498182
-97.0,98,203.693506
-113.0,114,203.925354
-62.0,63,204.051966
-75.0,76,204.204741
-77.0,78,204.362326
-75.0,76,204.515606
-75.0,76,204.666957
-83.0,84,204.835519
-74.0,75,204.986067
-73.0,74,205.136089
-95.0,96,205.327324
-75.0,76,205.479623
-70.0,71,205.621133
-62.0,63,205.750932
-100.0,101,205.953087
-86.0,87,206.127167
-71.0,72,206.272003
-472.0,473,207.223962
-91.0,92,207.408323
-101.0,102,207.612511
-113.0,114,207.84501
-175.0,176,208.197589
-118.0,119,208.435927
-236.0,237,208.915814
-134.0,135,209.185998
-89.0,90,209.366414
-149.0,150,209.667912
-82.0,83,209.83568
-124.0,125,210.085177
-75.0,76,210.23737
-85.0,86,210.410607
-78.0,79,210.568099
-63.0,64,210.695633
-65.0,66,210.828973
-97.0,98,211.025619
-134.0,135,211.296209
-77.0,78,211.452077
-97.0,98,211.650667
-76.0,77,211.807565
-69.0,70,211.948201
-79.0,80,212.108475
-70.0,71,212.253541
-108.0,109,212.470685
-77.0,78,212.626661
-104.0,105,212.841835
-108.0,109,213.060825
-97.0,98,213.261631
-120.0,121,213.504147
-168.0,169,213.851642
-85.0,86,214.141711
-209.0,210,215.091923
-102.0,103,215.55844
-93.0,94,215.98413
-78.0,79,216.341676
-64.0,65,216.634968
-104.0,105,217.110576
-74.0,75,217.452121
-76.0,77,217.801026
-70.0,71,218.125028
-101.0,102,218.585236
-81.0,82,218.956522
-71.0,72,219.282784
-75.0,76,219.628025
-71.0,72,219.952684
-98.0,99,220.401383
-85.0,86,220.790619
-75.0,76,221.136645
-100.0,101,221.595206
-77.0,78,221.947447
-86.0,87,222.341059
-62.0,63,222.626524
-75.0,76,222.97025
-62.0,63,223.257265
-85.0,86,223.647638
-71.0,72,223.973708
-97.0,98,224.415965
-95.0,96,224.850615
-83.0,84,225.232023
-92.0,93,225.653977
-101.0,102,226.116257
-94.0,95,226.546735
-78.0,79,226.904535
-129.0,130,227.493697
-121.0,122,228.044655
-94.0,95,228.459836
-127.0,128,229.019536
-118.0,119,229.555484
-88.0,89,229.961377
-79.0,80,230.323119
-70.0,71,230.643661
-93.0,94,231.070427
-78.0,79,231.429138
-98.0,99,231.87765
