eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
20.0,20.0,0.0025101304054260254,600,1,0.6931465864181519,256,208.43057250976562
21.21,21.21,0.005412161350250244,1146,100,0.6929773688316345,25600,135.24729919433594
22.54,22.54,0.005222976207733154,1148,200,0.6924178600311279,51200,313.0574035644531
26.61,26.61,0.014182329177856445,1150,300,0.6908406019210815,76800,143.99151611328125
26.73,26.73,0.03171801567077637,1150,400,0.6867308616638184,102400,72.286865234375
33.0,33.0,0.054451584815979004,1152,500,0.6697273254394531,128000,84.64362335205078
45.26,45.26,0.018725872039794922,1152,600,0.640120267868042,153600,413.75360107421875
71.25,71.25,0.06512916088104248,1153,700,0.6350098252296448,179200,265.26824951171875
76.2,76.2,-0.04219925403594971,1153,800,0.593591034412384,204800,510.6626281738281
88.95,88.95,0.07572728395462036,1153,900,0.6151905059814453,230400,646.6664428710938
114.12,114.12,0.12026280164718628,1153,1000,0.6022821664810181,256000,681.4444580078125
128.52,128.52,0.08630424737930298,1153,1100,0.6113852262496948,281600,861.017333984375
124.9,124.9,0.28405725955963135,1153,1200,0.5789669752120972,307200,462.103759765625
141.96,141.96,0.34033501148223877,1153,1300,0.5801002979278564,332800,486.4600830078125
162.24,162.24,0.9363633990287781,1152,1400,0.5885659456253052,358400,62.466880798339844
172.92,172.92,0.8554110825061798,1152,1500,0.5350713729858398,384000,99.72621154785156
170.3,170.3,0.19046533107757568,1152,1600,0.5909140110015869,409600,425.5640563964844
169.52,169.52,0.8374420404434204,1153,1700,0.5464851260185242,435200,118.51190948486328
183.1,183.1,0.6753475368022919,1153,1800,0.5829845666885376,460800,296.5362854003906
167.71,167.71,0.8868889734148979,1153,1900,0.5726369619369507,486400,74.74580383300781
191.21,191.21,-0.026214241981506348,1153,2000,0.6005955338478088,512000,647.5609741210938
185.08,185.08,0.04347890615463257,1152,2100,0.5757318735122681,537600,474.8018493652344
179.25,179.25,0.5441087782382965,1152,2200,0.5367570519447327,563200,208.07217407226562
179.85,179.85,0.8765822649002075,1152,2300,0.6044071912765503,588800,175.46595764160156
180.86,180.86,0.8755379691720009,1152,2400,0.5777783989906311,614400,72.35360717773438
195.68,195.68,0.7226719558238983,1152,2500,0.570443332195282,640000,364.6146545410156
170.75,170.75,0.6989048719406128,1152,2600,0.5938296318054199,665600,210.8343505859375
178.47,178.47,0.7401240766048431,1152,2700,0.5949488282203674,691200,246.91085815429688
177.17,177.17,0.964987114071846,1152,2800,0.5929895043373108,716800,23.607227325439453
189.87,189.87,0.9063937440514565,1152,2900,0.6221510171890259,742400,76.15140533447266
197.25,197.25,0.8987802490592003,1152,3000,0.5611101984977722,768000,43.38367462158203
193.52,193.52,-0.03957343101501465,1152,3100,0.5547865629196167,793600,488.3331298828125
177.9,177.9,0.8188212513923645,1152,3200,0.5539828538894653,819200,122.77271270751953
185.29,185.29,0.5771186053752899,1152,3300,0.5797297358512878,844800,183.03564453125
188.28,188.28,-0.07551026344299316,1152,3400,0.4937688708305359,870400,818.4686279296875
187.06,187.06,0.7519484609365463,1152,3500,0.5352761745452881,896000,197.7274627685547
190.96,190.96,0.3166234493255615,1152,3600,0.557891845703125,921600,487.3392028808594
179.28,179.28,0.040775418281555176,1152,3700,0.5384040474891663,947200,512.1741943359375
197.28,197.28,0.524649053812027,1151,3800,0.5505334138870239,972800,237.9743194580078
196.08,196.08,0.7802743464708328,1151,3900,0.5335273742675781,998400,206.57139587402344
186.64,186.64,0.8882206082344055,1151,4000,0.5442686080932617,1024000,71.1108169555664
177.49,177.49,-0.6289438009262085,1151,4100,0.44581541419029236,1049600,1254.10693359375
186.54,186.54,0.40444958209991455,1151,4200,0.5409665703773499,1075200,384.8038330078125
195.61,195.61,0.6334009170532227,1151,4300,0.524390459060669,1100800,378.1468505859375
186.65,186.65,0.2755774259567261,1151,4400,0.5704389810562134,1126400,442.3175048828125
200.0,200.0,0.8136595338582993,1151,4500,0.5443733930587769,1152000,202.44635009765625
200.0,200.0,-0.3341965675354004,1151,4600,0.502913773059845,1177600,593.6558227539062
178.66,178.66,-0.14299476146697998,1151,4700,0.4872533679008484,1203200,618.2784423828125
179.22,179.22,-0.024881362915039062,1151,4800,0.450875848531723,1228800,574.651123046875
185.95,185.95,0.15424776077270508,1151,4900,0.5202208757400513,1254400,875.01708984375
196.99,196.99,0.8554395437240601,1151,5000,0.5204654932022095,1280000,67.09333801269531
199.81,199.81,0.6960128843784332,1151,5100,0.5706276893615723,1305600,229.43084716796875
194.93,194.93,0.6063799858093262,1151,5200,0.5958102941513062,1331200,284.64715576171875
193.07,193.07,0.8612020760774612,1151,5300,0.5538054704666138,1356800,119.55322265625
200.0,200.0,-0.05329692363739014,1151,5400,0.5185309648513794,1382400,743.3043212890625
173.85,173.85,0.41823166608810425,1151,5500,0.5354786515235901,1408000,380.01422119140625
180.96,180.96,-0.04559469223022461,1151,5600,0.5109042525291443,1433600,607.9608764648438
196.65,196.65,0.4489273428916931,1151,5700,0.5339241623878479,1459200,263.3784484863281
193.96,193.96,0.20302993059158325,1151,5800,0.5886702537536621,1484800,787.9171142578125
198.94,198.94,0.8129526674747467,1151,5900,0.5376672148704529,1510400,129.23223876953125
200.0,200.0,0.6102988123893738,1151,6000,0.5283790230751038,1536000,313.1539611816406
190.45,190.45,0.30284756422042847,1151,6100,0.5511904358863831,1561600,383.86505126953125
199.3,199.3,-0.2574033737182617,1151,6200,0.550129771232605,1587200,861.9030151367188
196.02,196.02,0.8982207328081131,1151,6300,0.5347459316253662,1612800,116.87564849853516
199.82,199.82,0.7922285199165344,1151,6400,0.576488196849823,1638400,207.66812133789062
198.98,198.98,0.6626869738101959,1151,6500,0.5143252611160278,1664000,402.13214111328125
192.38,192.38,-0.09171795845031738,1151,6600,0.5132172107696533,1689600,783.5637817382812
196.81,196.81,0.9783783946186304,1151,6700,0.5311239957809448,1715200,10.232132911682129
199.65,199.65,0.8447730094194412,1151,6800,0.5529240369796753,1740800,177.7847442626953
195.99,195.99,0.7625293731689453,1151,6900,0.5603972673416138,1766400,155.82493591308594
194.0,194.0,0.2230437994003296,1151,7000,0.5463059544563293,1792000,368.2544860839844
196.2,196.2,-0.005234360694885254,1151,7100,0.5420858860015869,1817600,762.5440673828125
200.0,200.0,0.18760526180267334,1151,7200,0.468095064163208,1843200,618.1172485351562
188.74,188.74,0.12759184837341309,1151,7300,0.5301860570907593,1868800,529.3677978515625
187.45,187.45,0.607614666223526,1151,7400,0.5216018557548523,1894400,212.0596160888672
184.73,184.73,-0.07114195823669434,1151,7500,0.3479924499988556,1920000,832.1167602539062
169.74,169.74,0.44294434785842896,1151,7600,0.533092737197876,1945600,335.9826965332031
193.55,193.55,0.18793541193008423,1151,7700,0.5286022424697876,1971200,666.945556640625
195.19,195.19,0.24021559953689575,1151,7800,0.48723679780960083,1996800,539.5159301757812
171.8,171.8,0.546457439661026,1151,7900,0.5137497186660767,2022400,235.8115997314453
166.51,166.51,-0.010507345199584961,1151,8000,0.5521193742752075,2048000,504.18218994140625
179.04,179.04,0.24048471450805664,1151,8100,0.5194144248962402,2073600,555.2879028320312
194.84,194.84,0.48264896869659424,1151,8200,0.5513586401939392,2099200,435.2748718261719
174.25,174.25,-0.06972265243530273,1151,8300,0.5438328981399536,2124800,572.2984619140625
183.75,183.75,0.9322740733623505,1151,8400,0.5550744533538818,2150400,49.808753967285156
188.19,188.19,0.8755513355135918,1151,8500,0.5057808756828308,2176000,108.07676696777344
177.2,177.2,0.3937639594078064,1151,8600,0.5642050504684448,2201600,377.74774169921875
191.52,191.52,0.5413379371166229,1151,8700,0.5583645105361938,2227200,331.8771667480469
147.84,147.84,0.9437415227293968,1151,8800,0.556937575340271,2252800,54.30961227416992
159.91,159.91,0.568853884935379,1151,8900,0.5042955279350281,2278400,232.2191162109375
175.03,175.03,0.5322030186653137,1151,9000,0.46264511346817017,2304000,246.1360321044922
179.75,179.75,0.39947187900543213,1151,9100,0.5376121401786804,2329600,465.36810302734375
190.22,190.22,0.757683277130127,1151,9200,0.5564867854118347,2355200,137.49375915527344
193.3,193.3,0.33699482679367065,1150,9300,0.5210764408111572,2380800,582.0306396484375
197.74,197.74,0.057746827602386475,1150,9400,0.5080164670944214,2406400,486.8052978515625
153.99,153.99,0.9144536033272743,1150,9500,0.5228844285011292,2432000,49.1121711730957
170.08,170.08,0.6249478161334991,1150,9600,0.5399324893951416,2457600,237.48497009277344
164.9,164.9,-0.007139921188354492,1150,9700,0.5222831964492798,2483200,749.7250366210938
168.37,168.37,-0.17185068130493164,1150,9800,0.5225931406021118,2508800,651.9698486328125
193.68,193.68,0.0281219482421875,1150,9900,0.5299797058105469,2534400,504.8741149902344
197.6,197.6,0.26592540740966797,1150,10000,0.5653579235076904,2560000,627.5010375976562
188.91,188.91,0.9716178793460131,1150,10100,0.5804442167282104,2585600,44.581634521484375
187.54,187.54,0.9893336789682508,1150,10200,0.593855619430542,2611200,21.84459686279297
197.01,197.01,0.8503204733133316,1150,10300,0.5436679124832153,2636800,84.75662231445312
200.0,200.0,0.6119738519191742,1150,10400,0.496311217546463,2662400,278.2473449707031
199.0,199.0,0.5930459797382355,1150,10500,0.54233717918396,2688000,289.0718994140625
170.89,170.89,-0.10373187065124512,1150,10600,0.5229231119155884,2713600,767.0614013671875
195.86,195.86,-0.023091793060302734,1150,10700,0.5106218457221985,2739200,562.8240966796875
149.52,149.52,0.30048149824142456,1150,10800,0.523116946220398,2764800,300.16632080078125
117.63,117.63,0.323449969291687,1150,10900,0.5019826889038086,2790400,395.6707763671875
151.0,151.0,0.8593422472476959,1150,11000,0.48302990198135376,2816000,91.35022735595703
196.83,196.83,0.6681070923805237,1150,11100,0.47943973541259766,2841600,230.34075927734375
200.0,200.0,0.7960657030344009,1150,11200,0.4755401015281677,2867200,158.39385986328125
200.0,200.0,0.22665435075759888,1150,11300,0.5329774618148804,2892800,569.03076171875
199.79,199.79,0.7770038992166519,1150,11400,0.5277772545814514,2918400,361.8775634765625
198.81,198.81,-0.19180381298065186,1150,11500,0.4773130416870117,2944000,846.466064453125
200.0,200.0,0.3125789165496826,1150,11600,0.4806435704231262,2969600,746.4263916015625
186.57,186.57,0.7038284838199615,1150,11700,0.5558423399925232,2995200,477.6223449707031
198.86,198.86,0.02221047878265381,1150,11800,0.4778952896595001,3020800,772.2081298828125
200.0,200.0,-0.06854701042175293,1150,11900,0.48283132910728455,3046400,501.1775817871094
166.37,166.37,0.3213130235671997,1150,12000,0.5072236657142639,3072000,295.144287109375
188.37,188.37,0.47704046964645386,1150,12100,0.5046066045761108,3097600,270.8627624511719
198.56,198.56,0.29012346267700195,1150,12200,0.496936559677124,3123200,606.69482421875
167.56,167.56,0.19133085012435913,1150,12300,0.4741519093513489,3148800,640.8375244140625
200.0,200.0,-0.19368159770965576,1150,12400,0.5400760173797607,3174400,651.6900024414062
200.0,200.0,-0.029568791389465332,1150,12500,0.5440666675567627,3200000,549.2957153320312
132.01,132.01,0.18903034925460815,1150,12600,0.5601925849914551,3225600,587.8096923828125
195.51,195.51,0.7947865128517151,1150,12700,0.5124232172966003,3251200,222.04681396484375
153.48,153.48,0.3645765781402588,1150,12800,0.5431413054466248,3276800,387.7565002441406
192.1,192.1,0.8270281851291656,1150,12900,0.5350183844566345,3302400,120.65657043457031
185.15,185.15,0.8150311857461929,1150,13000,0.5511981248855591,3328000,91.41866302490234
198.97,198.97,0.14697688817977905,1150,13100,0.4505247473716736,3353600,538.6573486328125
189.48,189.48,-0.00998985767364502,1150,13200,0.5348473787307739,3379200,703.720703125
200.0,200.0,0.21898114681243896,1150,13300,0.5158917903900146,3404800,525.628173828125
191.59,191.59,0.3597903847694397,1150,13400,0.49329644441604614,3430400,372.7250671386719
172.83,172.83,0.8692429959774017,1150,13500,0.43671953678131104,3456000,63.751007080078125
178.93,178.93,0.7316286563873291,1150,13600,0.4903435707092285,3481600,176.68112182617188
197.08,197.08,0.3319389224052429,1150,13700,0.5327054262161255,3507200,323.5606384277344
191.79,191.79,0.43028730154037476,1150,13800,0.33149459958076477,3532800,320.66748046875
196.9,196.9,0.0217474102973938,1150,13900,0.5420118570327759,3558400,831.2124633789062
198.5,198.5,0.4341077208518982,1150,14000,0.5416579246520996,3584000,389.7972717285156
195.87,195.87,0.9335354194045067,1150,14100,0.5587608814239502,3609600,73.86820983886719
193.12,193.12,0.761962890625,1150,14200,0.48157966136932373,3635200,236.71627807617188
196.48,196.48,0.26990246772766113,1150,14300,0.5041053891181946,3660800,496.1192932128906
188.4,188.4,0.41506099700927734,1150,14400,0.4732944965362549,3686400,370.9585876464844
191.75,191.75,0.2511044144630432,1150,14500,0.5217739343643188,3712000,576.8489379882812
191.43,191.43,0.6293141841888428,1150,14600,0.430419385433197,3737600,278.0868225097656
198.94,198.94,-0.22684884071350098,1150,14700,0.5020179748535156,3763200,497.8043212890625
191.52,191.52,0.5601776838302612,1150,14800,0.5315837860107422,3788800,312.4811706542969
195.48,195.48,0.892889529466629,1150,14900,0.5284628868103027,3814400,154.93328857421875
198.92,198.92,0.1305844783782959,1150,15000,0.39841315150260925,3840000,642.13818359375
191.82,191.82,0.18464922904968262,1150,15100,0.46151912212371826,3865600,611.2940673828125
196.91,196.91,0.08240318298339844,1150,15200,0.48494166135787964,3891200,643.8284301757812
198.49,198.49,0.5427436828613281,1150,15300,0.4734373092651367,3916800,317.9093322753906
197.72,197.72,0.6797110438346863,1150,15400,0.4729750454425812,3942400,223.0458221435547
194.97,194.97,0.06750136613845825,1150,15500,0.46464845538139343,3968000,585.5411376953125
194.2,194.2,-0.08473026752471924,1150,15600,0.48255404829978943,3993600,594.89013671875
196.92,196.92,0.6532167792320251,1150,15700,0.4390903115272522,4019200,193.41680908203125
186.05,186.05,0.184162437915802,1150,15800,0.39273637533187866,4044800,631.0891723632812
200.0,200.0,0.17587721347808838,1150,15900,0.42914414405822754,4070400,653.3968505859375
199.69,199.69,0.36237847805023193,1150,16000,0.4642021059989929,4096000,308.1740417480469
196.5,196.5,0.08615434169769287,1150,16100,0.4741314649581909,4121600,633.6604614257812
179.29,179.29,0.2404358983039856,1150,16200,0.4779564142227173,4147200,363.8075866699219
200.0,200.0,0.1730210781097412,1150,16300,0.5199244022369385,4172800,803.5111083984375
200.0,200.0,0.4673188328742981,1150,16400,0.4922131299972534,4198400,384.3360290527344
200.0,200.0,-0.12407088279724121,1150,16500,0.486075222492218,4224000,872.2474975585938
176.02,176.02,0.2692587375640869,1150,16600,0.29377850890159607,4249600,867.62109375
138.09,138.09,-0.04670131206512451,1150,16700,0.38779449462890625,4275200,475.0942687988281
198.47,198.47,0.3816373944282532,1150,16800,0.5156290531158447,4300800,413.0208740234375
198.57,198.57,0.11309117078781128,1150,16900,0.501610517501831,4326400,596.3095092773438
185.43,185.43,0.33380943536758423,1150,17000,0.4050672650337219,4352000,427.0052185058594
