# {"t_start": 1587332358.6028597, "env_id": "CartPole-v0"} 
r,l,t
25.0,25,3.611957
12.0,12,3.623367
29.0,29,3.648362
19.0,19,3.663649
12.0,12,3.674206
13.0,13,3.685168
15.0,15,3.697024
10.0,10,3.705087
10.0,10,3.713956
19.0,19,3.73058
16.0,16,3.745751
20.0,20,3.763559
9.0,9,3.771071
15.0,15,3.78399
31.0,31,3.81513
11.0,11,3.824101
40.0,40,3.858062
13.0,13,3.869557
12.0,12,3.880311
16.0,16,3.894083
10.0,10,3.903234
34.0,34,3.931631
16.0,16,3.944388
32.0,32,3.972287
21.0,21,3.988959
19.0,19,4.006685
28.0,28,4.036402
18.0,18,4.051013
16.0,16,4.065596
13.0,13,4.077026
11.0,11,4.087046
27.0,27,4.109416
39.0,39,4.14129
35.0,35,4.170731
25.0,25,4.193104
16.0,16,4.207676
23.0,23,4.225988
14.0,14,4.237841
9.0,9,4.245592
15.0,15,4.261114
17.0,17,4.274581
31.0,31,4.300749
22.0,22,4.318567
20.0,20,4.336792
35.0,35,4.366093
11.0,11,4.375648
18.0,18,4.390707
15.0,15,4.403492
23.0,23,4.423337
16.0,16,4.43788
11.0,11,4.447111
27.0,27,4.469418
72.0,72,4.531757
44.0,44,4.568846
15.0,15,4.580712
33.0,33,4.608948
23.0,23,4.626963
12.0,12,4.636364
88.0,88,4.713474
33.0,33,4.740637
18.0,18,4.755706
10.0,10,4.76454
24.0,24,4.784801
14.0,14,4.796171
13.0,13,4.807256
23.0,23,4.827155
15.0,15,4.839985
28.0,28,4.863482
18.0,18,4.877714
25.0,25,4.898312
13.0,13,4.913409
28.0,28,4.936658
26.0,26,4.958135
13.0,13,4.968699
10.0,10,4.976772
18.0,18,4.992589
17.0,17,5.007471
14.0,14,5.019114
32.0,32,5.047178
31.0,31,5.073915
10.0,10,5.081893
26.0,26,5.103059
19.0,19,5.119231
30.0,30,5.147152
11.0,11,5.1573
14.0,14,5.174871
16.0,16,5.187694
22.0,22,5.205017
35.0,35,5.234546
57.0,57,5.281429
16.0,16,5.295321
19.0,19,5.311301
14.0,14,5.32275
30.0,30,5.350709
33.0,33,5.37959
15.0,15,5.39126
68.0,68,5.448964
18.0,18,5.463346
23.0,23,5.48103
25.0,25,5.502278
27.0,27,5.523699
20.0,20,5.539649
9.0,9,5.5464
11.0,11,5.554886
43.0,43,5.594381
13.0,13,5.60606
18.0,18,5.625118
19.0,19,5.642293
20.0,20,5.659488
16.0,16,5.674427
10.0,10,5.685334
29.0,29,5.712303
34.0,34,5.742098
23.0,23,5.763102
18.0,18,5.778334
11.0,11,5.788076
27.0,27,5.815667
23.0,23,5.835973
12.0,12,5.846596
11.0,11,5.855718
14.0,14,5.868435
23.0,23,5.887739
14.0,14,5.899838
21.0,21,5.917702
17.0,17,5.931771
16.0,16,5.944815
16.0,16,5.959175
11.0,11,5.967856
11.0,11,5.977536
25.0,25,5.997006
20.0,20,6.013762
20.0,20,6.03299
14.0,14,6.044324
42.0,42,6.078438
24.0,24,6.097998
19.0,19,6.113987
14.0,14,6.126201
14.0,14,6.137909
13.0,13,6.147792
21.0,21,6.164886
19.0,19,6.180666
10.0,10,6.18907
14.0,14,6.200929
19.0,19,6.216886
12.0,12,6.226427
12.0,12,6.240122
11.0,11,6.248948
106.0,106,6.335352
47.0,47,6.37572
29.0,29,6.399532
28.0,28,6.422715
14.0,14,6.434827
17.0,17,6.452172
18.0,18,6.468436
33.0,33,6.49904
14.0,14,6.510895
25.0,25,6.532884
15.0,15,6.546084
12.0,12,6.556141
10.0,10,6.565198
24.0,24,6.5869
12.0,12,6.59775
62.0,62,6.650251
28.0,28,6.678261
23.0,23,6.698421
43.0,43,6.736117
17.0,17,6.749683
43.0,43,6.786171
14.0,14,6.797544
13.0,13,6.807662
23.0,23,6.827155
52.0,52,6.872813
26.0,26,6.895028
17.0,17,6.913264
58.0,58,6.962821
10.0,10,6.970527
11.0,11,6.980218
19.0,19,6.996575
20.0,20,7.014071
11.0,11,7.024097
11.0,11,7.033925
40.0,40,7.06799
14.0,14,7.078839
20.0,20,7.096983
28.0,28,7.123944
15.0,15,7.135774
45.0,45,7.173074
13.0,13,7.183863
23.0,23,7.212006
28.0,28,7.236753
19.0,19,7.251805
19.0,19,7.266735
14.0,14,7.278757
18.0,18,7.295139
14.0,14,7.306562
12.0,12,7.316061
12.0,12,7.326482
34.0,34,7.359015
16.0,16,7.372862
22.0,22,7.391306
23.0,23,7.409946
17.0,17,7.424325
23.0,23,7.443034
11.0,11,7.452131
58.0,58,7.499667
55.0,55,7.546305
13.0,13,7.557908
20.0,20,7.578105
17.0,17,7.592446
22.0,22,7.610429
21.0,21,7.628215
11.0,11,7.637479
11.0,11,7.646001
17.0,17,7.659358
32.0,32,7.686048
12.0,12,7.695782
20.0,20,7.711822
13.0,13,7.722954
11.0,11,7.731997
25.0,25,7.75357
15.0,15,7.765946
15.0,15,7.782358
12.0,12,7.792825
16.0,16,7.806771
11.0,11,7.815435
33.0,33,7.842053
11.0,11,7.850989
21.0,21,7.868228
12.0,12,7.878329
15.0,15,7.891361
16.0,16,7.904856
33.0,33,7.933146
15.0,15,7.9453
18.0,18,7.961389
16.0,16,7.975232
52.0,52,8.02376
16.0,16,8.037468
20.0,20,8.055196
10.0,10,8.063411
17.0,17,8.0781
15.0,15,8.092478
14.0,14,8.104676
19.0,19,8.120795
17.0,17,8.136281
12.0,12,8.1462
15.0,15,8.158145
12.0,12,8.168291
12.0,12,8.17871
17.0,17,8.193224
32.0,32,8.220019
21.0,21,8.241167
9.0,9,8.248574
17.0,17,8.26275
11.0,11,8.272497
14.0,14,8.284395
24.0,24,8.303262
18.0,18,8.318007
42.0,42,8.354198
34.0,34,8.381364
25.0,25,8.403182
30.0,30,8.429949
13.0,13,8.441537
15.0,15,8.4587
23.0,23,8.477786
12.0,12,8.488515
63.0,63,8.543644
26.0,26,8.566042
14.0,14,8.5779
15.0,15,8.589563
15.0,15,8.602906
18.0,18,8.618053
20.0,20,8.634413
12.0,12,8.644217
17.0,17,8.658762
39.0,39,8.695198
20.0,20,8.711485
40.0,40,8.746192
59.0,59,8.79501
17.0,17,8.809001
12.0,12,8.819726
47.0,47,8.86261
47.0,47,8.906528
15.0,15,8.919304
23.0,23,8.937624
24.0,24,8.957312
10.0,10,8.966299
14.0,14,8.977576
24.0,24,8.997816
29.0,29,9.022267
32.0,32,9.050517
13.0,13,9.060858
12.0,12,9.071589
38.0,38,9.101616
21.0,21,9.124542
16.0,16,9.138142
30.0,30,9.161674
27.0,27,9.182468
17.0,17,9.196093
33.0,33,9.231051
28.0,28,9.255187
12.0,12,9.265292
48.0,48,9.304915
31.0,31,9.333932
35.0,35,9.36646
13.0,13,9.378032
14.0,14,9.390133
10.0,10,9.399679
25.0,25,9.422621
16.0,16,9.436404
12.0,12,9.447036
30.0,30,9.474186
30.0,30,9.499223
9.0,9,9.506992
28.0,28,9.531062
28.0,28,9.556105
16.0,16,9.574437
14.0,14,9.586329
13.0,13,9.598071
24.0,24,9.620301
13.0,13,9.630702
23.0,23,9.649406
11.0,11,9.658876
16.0,16,9.672209
54.0,54,9.717151
31.0,31,9.743865
12.0,12,9.754084
31.0,31,9.780483
16.0,16,9.799436
19.0,19,9.81649
19.0,19,9.832881
15.0,15,9.846055
16.0,16,9.859233
11.0,11,9.868603
53.0,53,9.917702
30.0,30,9.942451
14.0,14,9.954874
8.0,8,9.96174
24.0,24,9.982532
15.0,15,9.994915
28.0,28,10.02192
15.0,15,10.034474
12.0,12,10.04491
13.0,13,10.056417
14.0,14,10.068646
33.0,33,10.098247
18.0,18,10.113533
34.0,34,10.143164
30.0,30,10.169731
27.0,27,10.192961
12.0,12,10.204122
12.0,12,10.215188
12.0,12,10.225516
14.0,14,10.240945
17.0,17,10.254868
20.0,20,10.271274
32.0,32,10.297499
26.0,26,10.319617
11.0,11,10.32892
43.0,43,10.365036
24.0,24,10.386224
33.0,33,10.41502
15.0,15,10.427404
15.0,15,10.43994
24.0,24,10.464055
10.0,10,10.472851
25.0,25,10.493094
17.0,17,10.507685
20.0,20,10.523211
19.0,19,10.540874
18.0,18,10.557157
39.0,39,10.588184
41.0,41,10.623441
29.0,29,10.646539
14.0,14,10.658986
60.0,60,10.713243
25.0,25,10.734509
12.0,12,10.744751
17.0,17,10.758947
12.0,12,10.768597
16.0,16,10.781438
24.0,24,10.800882
18.0,18,10.815589
14.0,14,10.82761
21.0,21,10.8469
19.0,19,10.863787
14.0,14,10.876444
17.0,17,10.891504
31.0,31,10.92187
35.0,35,10.950393
33.0,33,10.979332
29.0,29,11.002527
11.0,11,11.012393
33.0,33,11.039632
14.0,14,11.052117
16.0,16,11.065433
24.0,24,11.086051
15.0,15,11.098538
48.0,48,11.144687
25.0,25,11.166466
17.0,17,11.181952
45.0,45,11.21947
30.0,30,11.246799
14.0,14,11.262845
9.0,9,11.270598
14.0,14,11.283331
16.0,16,11.297493
31.0,31,11.323801
29.0,29,11.350746
26.0,26,11.372915
29.0,29,11.398046
22.0,22,11.416809
45.0,45,11.456878
35.0,35,11.485751
18.0,18,11.5018
22.0,22,11.521034
12.0,12,11.531227
23.0,23,11.548651
21.0,21,11.566621
26.0,26,11.594142
16.0,16,11.609795
36.0,36,11.639943
17.0,17,11.653865
21.0,21,11.67039
24.0,24,11.690601
24.0,24,11.710526
16.0,16,11.724355
31.0,31,11.750772
16.0,16,11.763404
21.0,21,11.779759
22.0,22,11.802831
46.0,46,11.841519
32.0,32,11.870397
15.0,15,11.883542
23.0,23,11.903114
19.0,19,11.918059
13.0,13,11.928862
15.0,15,11.942293
21.0,21,11.95985
18.0,18,11.974858
14.0,14,11.986663
11.0,11,11.996653
13.0,13,12.007986
38.0,38,12.042562
12.0,12,12.052815
11.0,11,12.062324
16.0,16,12.076473
12.0,12,12.08609
14.0,14,12.09813
11.0,11,12.10727
18.0,18,12.12204
16.0,16,12.136628
13.0,13,12.147174
18.0,18,12.162737
11.0,11,12.172699
11.0,11,12.181693
14.0,14,12.193328
31.0,31,12.219082
36.0,36,12.255418
27.0,27,12.277284
14.0,14,12.289329
19.0,19,12.305406
23.0,23,12.32426
12.0,12,12.333902
25.0,25,12.354726
22.0,22,12.372646
16.0,16,12.385942
13.0,13,12.395279
18.0,18,12.409526
11.0,11,12.419378
20.0,20,12.43652
29.0,29,12.462879
25.0,25,12.484565
13.0,13,12.496037
35.0,35,12.525877
12.0,12,12.536134
14.0,14,12.547799
31.0,31,12.574363
13.0,13,12.585105
67.0,67,12.641743
35.0,35,12.673702
17.0,17,12.688722
17.0,17,12.704098
27.0,27,12.7284
48.0,48,12.767068
31.0,31,12.794389
56.0,56,12.841742
11.0,11,12.850698
14.0,14,12.86203
13.0,13,12.872778
22.0,22,12.896887
20.0,20,12.913055
22.0,22,12.931417
30.0,30,12.957532
18.0,18,12.972848
32.0,32,12.998126
21.0,21,13.015491
26.0,26,13.03675
22.0,22,13.054591
12.0,12,13.064896
27.0,27,13.087745
22.0,22,13.109258
20.0,20,13.125458
25.0,25,13.148675
22.0,22,13.167907
15.0,15,13.180911
14.0,14,13.192369
9.0,9,13.200167
21.0,21,13.219331
31.0,31,13.246784
14.0,14,13.2597
13.0,13,13.271282
14.0,14,13.290723
36.0,36,13.319459
31.0,31,13.35039
41.0,41,13.385545
11.0,11,13.394706
22.0,22,13.413673
22.0,22,13.432804
14.0,14,13.446342
19.0,19,13.462526
55.0,55,13.509284
13.0,13,13.521033
44.0,44,13.557491
36.0,36,13.590384
21.0,21,13.60878
10.0,10,13.616512
20.0,20,13.633337
11.0,11,13.643252
13.0,13,13.653275
32.0,32,13.679722
12.0,12,13.689614
18.0,18,13.70489
12.0,12,13.714854
47.0,47,13.752929
30.0,30,13.781056
14.0,14,13.792735
32.0,32,13.819315
18.0,18,13.834456
33.0,33,13.861713
14.0,14,13.874371
35.0,35,13.903373
22.0,22,13.92176
19.0,19,13.937599
30.0,30,13.962499
33.0,33,13.990715
18.0,18,14.008756
12.0,12,14.018579
19.0,19,14.035285
19.0,19,14.05178
13.0,13,14.062999
22.0,22,14.081402
10.0,10,14.090875
15.0,15,14.104149
18.0,18,14.120647
13.0,13,14.131675
21.0,21,14.148086
32.0,32,14.174692
36.0,36,14.205198
50.0,50,14.25147
41.0,41,14.286393
12.0,12,14.295991
12.0,12,14.305596
27.0,27,14.328621
36.0,36,14.357492
19.0,19,14.372761
14.0,14,14.384129
41.0,41,14.419756
28.0,28,14.446587
12.0,12,14.455953
23.0,23,14.475071
20.0,20,14.492632
16.0,16,14.506367
14.0,14,14.517782
16.0,16,14.531157
27.0,27,14.55387
19.0,19,14.571277
26.0,26,14.594557
13.0,13,14.605465
28.0,28,14.628757
22.0,22,14.646584
21.0,21,14.669397
15.0,15,14.681384
15.0,15,14.693655
13.0,13,14.706019
16.0,16,14.719238
18.0,18,14.733497
16.0,16,14.746767
10.0,10,14.756133
12.0,12,14.766449
10.0,10,14.775307
27.0,27,14.79737
20.0,20,14.813868
28.0,28,14.838186
14.0,14,14.850719
19.0,19,14.866078
54.0,54,14.91516
30.0,30,14.940917
12.0,12,14.95011
27.0,27,14.972673
19.0,19,14.987727
19.0,19,15.003289
27.0,27,15.026281
62.0,62,15.077569
13.0,13,15.088656
32.0,32,15.121466
36.0,36,15.153073
13.0,13,15.164035
46.0,46,15.202355
24.0,24,15.223259
25.0,25,15.245905
68.0,68,15.311996
50.0,50,15.36147
14.0,14,15.373245
36.0,36,15.404688
31.0,31,15.431505
18.0,18,15.446809
14.0,14,15.459157
10.0,10,15.467463
30.0,30,15.491777
16.0,16,15.505305
11.0,11,15.51456
12.0,12,15.525172
16.0,16,15.538578
19.0,19,15.558709
11.0,11,15.568121
32.0,32,15.595186
21.0,21,15.613595
13.0,13,15.624645
39.0,39,15.656245
15.0,15,15.669741
16.0,16,15.683682
33.0,33,15.710531
14.0,14,15.722842
15.0,15,15.735453
14.0,14,15.747447
12.0,12,15.758132
62.0,62,15.814001
28.0,28,15.83776
15.0,15,15.850617
23.0,23,15.87008
32.0,32,15.89569
22.0,22,15.914359
17.0,17,15.928148
22.0,22,15.945792
29.0,29,15.969923
13.0,13,15.981168
14.0,14,15.996877
20.0,20,16.013533
43.0,43,16.049103
14.0,14,16.06076
43.0,43,16.09911
23.0,23,16.11952
23.0,23,16.137701
24.0,24,16.157601
24.0,24,16.178439
17.0,17,16.193353
27.0,27,16.220702
12.0,12,16.231221
28.0,28,16.254575
22.0,22,16.273811
17.0,17,16.288016
39.0,39,16.319081
21.0,21,16.337043
23.0,23,16.357026
34.0,34,16.385291
11.0,11,16.393966
22.0,22,16.411147
16.0,16,16.425064
16.0,16,16.441964
16.0,16,16.455917
55.0,55,16.502875
12.0,12,16.512882
21.0,21,16.530122
24.0,24,16.549051
17.0,17,16.56302
22.0,22,16.582124
19.0,19,16.599479
17.0,17,16.613241
20.0,20,16.630134
32.0,32,16.659006
29.0,29,16.683861
17.0,17,16.698267
12.0,12,16.707972
57.0,57,16.755024
11.0,11,16.764318
47.0,47,16.802235
16.0,16,16.815064
38.0,38,16.846559
9.0,9,16.853779
20.0,20,16.873967
49.0,49,16.91389
16.0,16,16.926862
15.0,15,16.939391
24.0,24,16.959361
16.0,16,16.972453
58.0,58,17.019662
14.0,14,17.031538
17.0,17,17.045839
20.0,20,17.061079
31.0,31,17.089449
42.0,42,17.122956
25.0,25,17.145128
38.0,38,17.177908
58.0,58,17.225245
20.0,20,17.242384
49.0,49,17.284374
16.0,16,17.300355
24.0,24,17.323461
40.0,40,17.365356
13.0,13,17.376738
11.0,11,17.385416
24.0,24,17.407272
42.0,42,17.444293
38.0,38,17.478262
28.0,28,17.501581
22.0,22,17.519986
10.0,10,17.531528
34.0,34,17.560293
34.0,34,17.588538
43.0,43,17.625086
15.0,15,17.638563
20.0,20,17.655633
11.0,11,17.663915
14.0,14,17.675016
17.0,17,17.688578
15.0,15,17.700847
32.0,32,17.728267
24.0,24,17.752436
59.0,59,17.800878
12.0,12,17.811986
10.0,10,17.820602
16.0,16,17.834032
27.0,27,17.856654
14.0,14,17.869445
52.0,52,17.914314
27.0,27,17.936493
15.0,15,17.948997
20.0,20,17.968988
14.0,14,17.980234
42.0,42,18.018338
14.0,14,18.029527
24.0,24,18.049741
16.0,16,18.063269
30.0,30,18.087273
37.0,37,18.11821
13.0,13,18.129215
30.0,30,18.152876
33.0,33,18.181196
8.0,8,18.191587
55.0,55,18.238107
10.0,10,18.247022
20.0,20,18.264079
17.0,17,18.277418
30.0,30,18.302186
32.0,32,18.328789
44.0,44,18.365371
15.0,15,18.377562
18.0,18,18.393061
26.0,26,18.419026
19.0,19,18.43641
47.0,47,18.475194
32.0,32,18.502911
9.0,9,18.510824
10.0,10,18.518887
15.0,15,18.530823
27.0,27,18.554133
19.0,19,18.57026
53.0,53,18.614561
19.0,19,18.633022
25.0,25,18.652983
20.0,20,18.669277
10.0,10,18.677349
14.0,14,18.689242
13.0,13,18.700406
37.0,37,18.732557
32.0,32,18.758853
13.0,13,18.770081
14.0,14,18.783921
12.0,12,18.793818
12.0,12,18.803392
11.0,11,18.813074
15.0,15,18.825686
21.0,21,18.847157
10.0,10,18.855817
26.0,26,18.876702
17.0,17,18.891791
9.0,9,18.899709
9.0,9,18.906711
9.0,9,18.914729
19.0,19,18.930442
36.0,36,18.960374
18.0,18,18.975516
10.0,10,18.983922
29.0,29,19.008483
11.0,11,19.017136
13.0,13,19.027592
13.0,13,19.038654
22.0,22,19.057341
30.0,30,19.087675
51.0,51,19.130963
11.0,11,19.140507
21.0,21,19.159256
59.0,59,19.213134
12.0,12,19.222999
21.0,21,19.239738
24.0,24,19.259479
18.0,18,19.27478
15.0,15,19.292431
12.0,12,19.302862
20.0,20,19.320563
38.0,38,19.352224
23.0,23,19.380682
22.0,22,19.398793
11.0,11,19.407919
28.0,28,19.431975
11.0,11,19.440881
18.0,18,19.456981
15.0,15,19.469653
9.0,9,19.477348
38.0,38,19.507491
11.0,11,19.521927
10.0,10,19.530237
17.0,17,19.54454
18.0,18,19.560371
16.0,16,19.574173
13.0,13,19.585069
16.0,16,19.598291
119.0,119,19.698949
12.0,12,19.710716
10.0,10,19.719682
26.0,26,19.745815
13.0,13,19.757698
24.0,24,19.778419
23.0,23,19.797176
11.0,11,19.806467
23.0,23,19.825577
38.0,38,19.858817
51.0,51,19.901875
21.0,21,19.918883
26.0,26,19.94249
22.0,22,19.964314
47.0,47,20.004562
16.0,16,20.018271
41.0,41,20.054129
21.0,21,20.072066
15.0,15,20.084875
19.0,19,20.100147
14.0,14,20.111547
25.0,25,20.131429
21.0,21,20.149362
21.0,21,20.165788
14.0,14,20.180704
12.0,12,20.190732
22.0,22,20.209707
14.0,14,20.221845
14.0,14,20.233968
26.0,26,20.255636
24.0,24,20.276881
16.0,16,20.290178
54.0,54,20.336854
9.0,9,20.344705
22.0,22,20.363191
25.0,25,20.383307
28.0,28,20.41176
22.0,22,20.430775
15.0,15,20.44315
53.0,53,20.487987
15.0,15,20.500261
56.0,56,20.54724
15.0,15,20.560632
22.0,22,20.580771
20.0,20,20.598365
11.0,11,20.60781
10.0,10,20.616392
13.0,13,20.630127
72.0,72,20.689569
43.0,43,20.725789
11.0,11,20.735089
18.0,18,20.750296
10.0,10,20.758607
32.0,32,20.787215
37.0,37,20.821328
12.0,12,20.831943
9.0,9,20.840044
22.0,22,20.861447
33.0,33,20.889276
20.0,20,20.906278
27.0,27,20.929463
16.0,16,20.942205
15.0,15,20.954535
22.0,22,20.973088
16.0,16,20.986925
17.0,17,21.001247
34.0,34,21.028485
34.0,34,21.056716
43.0,43,21.095167
44.0,44,21.130184
38.0,38,21.160514
29.0,29,21.185046
15.0,15,21.196917
13.0,13,21.208181
22.0,22,21.227409
51.0,51,21.274079
15.0,15,21.294004
14.0,14,21.306871
46.0,46,21.345658
11.0,11,21.355585
19.0,19,21.372036
20.0,20,21.389815
23.0,23,21.414439
16.0,16,21.427403
16.0,16,21.441303
28.0,28,21.46731
19.0,19,21.482949
16.0,16,21.495962
16.0,16,21.509216
15.0,15,21.524682
9.0,9,21.532218
16.0,16,21.545043
16.0,16,21.559415
13.0,13,21.570281
10.0,10,21.578529
18.0,18,21.593011
32.0,32,21.619356
24.0,24,21.640285
29.0,29,21.666123
30.0,30,21.691532
15.0,15,21.705292
12.0,12,21.715205
10.0,10,21.723752
24.0,24,21.74753
22.0,22,21.767622
35.0,35,21.800153
24.0,24,21.819631
39.0,39,21.850627
22.0,22,21.868406
24.0,24,21.887768
29.0,29,21.912746
23.0,23,21.931815
13.0,13,21.94268
77.0,77,22.013632
16.0,16,22.027476
14.0,14,22.040472
18.0,18,22.055456
9.0,9,22.063155
26.0,26,22.085366
28.0,28,22.108805
14.0,14,22.120754
35.0,35,22.15373
34.0,34,22.186974
13.0,13,22.199127
20.0,20,22.216789
11.0,11,22.226432
26.0,26,22.249222
17.0,17,22.263867
15.0,15,22.276555
16.0,16,22.288992
16.0,16,22.302304
19.0,19,22.318357
17.0,17,22.333117
25.0,25,22.353985
29.0,29,22.37829
30.0,30,22.406746
19.0,19,22.422859
33.0,33,22.450995
32.0,32,22.477947
18.0,18,22.492689
23.0,23,22.512769
11.0,11,22.521746
12.0,12,22.531579
14.0,14,22.542916
11.0,11,22.551918
12.0,12,22.561668
16.0,16,22.576031
28.0,28,22.600106
31.0,31,22.629024
15.0,15,22.641924
15.0,15,22.653933
18.0,18,22.669783
19.0,19,22.685525
43.0,43,22.723229
40.0,40,22.756798
14.0,14,22.767907
13.0,13,22.778538
12.0,12,22.788754
27.0,27,22.810512
23.0,23,22.830645
15.0,15,22.847605
23.0,23,22.866151
25.0,25,22.88677
29.0,29,22.91181
9.0,9,22.919274
14.0,14,22.930326
19.0,19,22.946311
26.0,26,22.968283
16.0,16,22.982741
14.0,14,22.994781
44.0,44,23.033743
17.0,17,23.047661
20.0,20,23.068707
30.0,30,23.093725
13.0,13,23.104591
25.0,25,23.126179
28.0,28,23.148948
14.0,14,23.160009
14.0,14,23.17274
18.0,18,23.188677
18.0,18,23.203614
23.0,23,23.222275
23.0,23,23.24111
25.0,25,23.263285
12.0,12,23.273415
27.0,27,23.298851
22.0,22,23.317043
15.0,15,23.330394
27.0,27,23.351674
14.0,14,23.3645
11.0,11,23.373132
10.0,10,23.382065
15.0,15,23.393589
23.0,23,23.416875
38.0,38,23.452505
13.0,13,23.464231
26.0,26,23.485501
17.0,17,23.498837
16.0,16,23.515373
14.0,14,23.527296
25.0,25,23.547585
31.0,31,23.572267
14.0,14,23.583251
21.0,21,23.600465
12.0,12,23.610585
20.0,20,23.62714
28.0,28,23.649837
14.0,14,23.660751
10.0,10,23.668467
17.0,17,23.682451
20.0,20,23.699016
18.0,18,23.714451
39.0,39,23.751266
13.0,13,23.763134
30.0,30,23.788287
37.0,37,23.820736
14.0,14,23.832071
20.0,20,23.848955
10.0,10,23.857722
25.0,25,23.880298
59.0,59,23.928964
22.0,22,23.952226
15.0,15,23.966315
11.0,11,23.976922
18.0,18,23.991865
43.0,43,24.027179
20.0,20,24.044073
10.0,10,24.052532
20.0,20,24.069722
22.0,22,24.08796
20.0,20,24.103793
17.0,17,24.11826
16.0,16,24.13142
10.0,10,24.139212
12.0,12,24.148813
39.0,39,24.18607
16.0,16,24.199644
17.0,17,24.215491
13.0,13,24.227124
22.0,22,24.247113
17.0,17,24.261548
58.0,58,24.310973
15.0,15,24.322876
21.0,21,24.339993
13.0,13,24.351482
12.0,12,24.361566
23.0,23,24.381113
32.0,32,24.412984
18.0,18,24.428277
21.0,21,24.44751
24.0,24,24.469595
32.0,32,24.497975
13.0,13,24.508969
26.0,26,24.53079
12.0,12,24.540118
26.0,26,24.562115
30.0,30,24.58648
66.0,66,24.645526
16.0,16,24.658861
29.0,29,24.683284
18.0,18,24.698057
27.0,27,24.720819
19.0,19,24.737521
15.0,15,24.750193
38.0,38,24.783967
21.0,21,24.801651
30.0,30,24.825877
28.0,28,24.853572
30.0,30,24.878928
25.0,25,24.899758
39.0,39,24.931885
17.0,17,24.946357
20.0,20,24.962946
81.0,81,25.031746
31.0,31,25.060735
50.0,50,25.103276
15.0,15,25.115865
19.0,19,25.131776
17.0,17,25.147229
54.0,54,25.190314
38.0,38,25.222626
22.0,22,25.2418
32.0,32,25.271216
19.0,19,25.286955
15.0,15,25.300616
59.0,59,25.353091
9.0,9,25.361172
15.0,15,25.373168
17.0,17,25.387603
34.0,34,25.416635
37.0,37,25.451625
32.0,32,25.480566
14.0,14,25.492867
11.0,11,25.505868
21.0,21,25.523438
41.0,41,25.55638
23.0,23,25.576107
10.0,10,25.584189
30.0,30,25.610786
26.0,26,25.63322
15.0,15,25.646192
21.0,21,25.663689
48.0,48,25.703462
21.0,21,25.724833
15.0,15,25.738074
18.0,18,25.753967
12.0,12,25.764203
12.0,12,25.773542
11.0,11,25.782084
