# {"t_start": 1587535071.0906641, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,1.855325
-500.0,500,2.522069
-500.0,500,3.16951
-500.0,500,3.796845
-500.0,500,4.435398
-500.0,500,5.087511
-500.0,500,5.776571
-500.0,500,6.443919
-500.0,500,7.073671
-500.0,500,7.711296
-500.0,500,8.354095
-500.0,500,8.978592
-500.0,500,9.627482
-500.0,500,10.261764
-500.0,500,10.906639
-500.0,500,11.564286
-500.0,500,12.22845
-500.0,500,12.877274
-500.0,500,13.541518
-500.0,500,14.180014
-500.0,500,14.835386
-500.0,500,15.480448
-500.0,500,16.116143
-500.0,500,16.784886
-500.0,500,17.417957
-500.0,500,18.093199
-500.0,500,18.763077
-500.0,500,19.385422
-500.0,500,20.02689
-500.0,500,20.719651
-500.0,500,21.370518
-500.0,500,22.011183
-385.0,386,22.525802
-500.0,500,23.167325
-500.0,500,23.845585
-500.0,500,24.498324
-500.0,500,25.148477
-500.0,500,25.80549
-500.0,500,26.45224
-500.0,500,27.094723
-500.0,500,27.750475
-500.0,500,28.386443
-500.0,500,29.005687
-500.0,500,29.647674
-500.0,500,30.336375
-500.0,500,30.995229
-500.0,500,31.66188
-500.0,500,32.312436
-500.0,500,32.969726
-500.0,500,33.63711
-500.0,500,34.289825
-500.0,500,34.968201
-500.0,500,35.616762
-500.0,500,36.278302
-500.0,500,36.933385
-500.0,500,37.572885
-500.0,500,38.186671
-500.0,500,38.830715
-500.0,500,39.47548
-500.0,500,40.142462
-500.0,500,40.785247
-500.0,500,41.415749
-500.0,500,42.072279
-500.0,500,42.725427
-500.0,500,43.406846
-500.0,500,44.08328
-500.0,500,44.749623
-500.0,500,45.408665
-500.0,500,46.074439
-500.0,500,46.740802
-500.0,500,47.385183
-500.0,500,48.029064
-500.0,500,48.664738
-500.0,500,49.323217
-500.0,500,49.982858
-500.0,500,50.649961
-500.0,500,51.289776
-500.0,500,51.99923
-500.0,500,52.652766
-500.0,500,53.303992
-500.0,500,53.943855
-500.0,500,54.588306
-422.0,423,55.13704
-500.0,500,55.794705
-500.0,500,56.43521
-500.0,500,57.080382
-500.0,500,57.701641
-500.0,500,58.350229
-500.0,500,58.99451
-500.0,500,59.646214
-500.0,500,60.277606
-500.0,500,60.905944
-500.0,500,61.557153
-500.0,500,62.18506
-500.0,500,62.829395
-500.0,500,63.465116
-500.0,500,64.100962
-500.0,500,64.733098
-500.0,500,65.372225
-500.0,500,66.046584
-500.0,500,66.703059
-500.0,500,67.349703
-500.0,500,67.958592
-500.0,500,68.606378
-500.0,500,69.266687
-500.0,500,69.940297
-500.0,500,70.599849
-500.0,500,71.283993
-500.0,500,71.920678
-500.0,500,72.566642
-500.0,500,73.237144
-396.0,397,73.753144
-500.0,500,74.410262
-500.0,500,75.064548
-500.0,500,75.716349
-500.0,500,76.394899
-500.0,500,77.060273
-500.0,500,77.700147
-500.0,500,78.379965
-500.0,500,79.012882
-500.0,500,79.629848
-500.0,500,80.28968
-500.0,500,80.931126
-500.0,500,81.563191
-500.0,500,82.213894
-500.0,500,82.867964
-500.0,500,83.516156
-500.0,500,84.130323
-500.0,500,84.803707
-500.0,500,85.43757
-500.0,500,86.110414
-500.0,500,86.761103
-500.0,500,87.384726
-500.0,500,88.065589
-500.0,500,88.720623
-500.0,500,89.416725
-500.0,500,90.084603
-500.0,500,90.727317
-500.0,500,91.361137
-500.0,500,91.992908
-500.0,500,92.630947
-500.0,500,93.256968
-500.0,500,93.884427
-500.0,500,94.528131
-500.0,500,95.158975
-500.0,500,95.82043
-500.0,500,96.49359
-500.0,500,97.130119
-500.0,500,97.771078
-500.0,500,98.436018
-500.0,500,99.078458
-500.0,500,99.726144
-500.0,500,100.366096
-500.0,500,101.036872
-500.0,500,101.687808
-500.0,500,102.310937
-500.0,500,102.960112
-500.0,500,103.604284
-500.0,500,104.255014
-500.0,500,104.905248
-500.0,500,105.543202
-500.0,500,106.192579
-500.0,500,106.843588
-500.0,500,107.507379
-500.0,500,108.169906
-500.0,500,108.869915
-500.0,500,109.513732
-500.0,500,110.163505
-500.0,500,110.852039
-500.0,500,111.536981
-500.0,500,112.220681
-500.0,500,112.907894
-500.0,500,113.567548
-500.0,500,114.208383
-500.0,500,114.858613
-500.0,500,115.506395
-500.0,500,116.161722
-500.0,500,116.824125
-500.0,500,117.471418
-500.0,500,118.119812
-500.0,500,118.760515
-500.0,500,119.419309
-500.0,500,120.059341
-500.0,500,120.701043
-500.0,500,121.354389
-500.0,500,121.986093
-500.0,500,122.62653
-409.0,410,123.142559
-500.0,500,123.793442
-500.0,500,124.437871
-500.0,500,125.101837
-500.0,500,125.754316
-500.0,500,126.399768
-500.0,500,127.05407
-500.0,500,127.691675
-500.0,500,128.363544
-500.0,500,129.041323
-500.0,500,129.711718
-500.0,500,130.404898
-500.0,500,131.059544
-500.0,500,131.718679
-500.0,500,132.383701
-500.0,500,133.053948
-500.0,500,133.714844
-500.0,500,134.353131
-500.0,500,134.991078
-500.0,500,135.66151
-500.0,500,136.302113
-500.0,500,136.984394
-500.0,500,137.664484
-500.0,500,138.337478
-500.0,500,138.972173
-500.0,500,139.625423
-500.0,500,140.25677
-500.0,500,140.949383
-500.0,500,141.61287
-500.0,500,142.254662
-500.0,500,142.908455
-500.0,500,143.564899
-500.0,500,144.202519
-500.0,500,144.839853
-500.0,500,145.498073
-500.0,500,146.138393
-500.0,500,146.763463
-500.0,500,147.418536
-500.0,500,148.099753
-500.0,500,148.74435
-500.0,500,149.419448
-500.0,500,150.066829
-500.0,500,150.723402
-500.0,500,151.373066
-500.0,500,152.005551
-500.0,500,152.660055
-500.0,500,153.320016
-500.0,500,153.951586
-500.0,500,154.622071
-500.0,500,155.261654
-500.0,500,155.944223
-500.0,500,156.582915
-500.0,500,157.260204
-500.0,500,157.902056
-500.0,500,158.531797
-500.0,500,159.175219
-500.0,500,159.82449
-500.0,500,160.476132
-500.0,500,161.10116
-500.0,500,161.775918
-500.0,500,162.445616
-500.0,500,163.0733
-500.0,500,163.696239
-500.0,500,164.349415
-500.0,500,165.016493
-500.0,500,165.643963
-500.0,500,166.318253
-500.0,500,166.967205
-500.0,500,167.609907
-500.0,500,168.239682
-500.0,500,168.881884
-500.0,500,169.51967
-500.0,500,170.16353
-500.0,500,170.810168
-500.0,500,171.474605
-500.0,500,172.125587
-500.0,500,172.775742
-500.0,500,173.421525
-500.0,500,174.091212
-500.0,500,174.722648
-500.0,500,175.364642
-500.0,500,176.01505
-500.0,500,176.660302
-500.0,500,177.297428
-500.0,500,177.976272
-500.0,500,178.612394
-500.0,500,179.244302
-500.0,500,179.896797
-500.0,500,180.566966
-500.0,500,181.225635
-500.0,500,181.89268
-500.0,500,182.548322
-500.0,500,183.223417
-500.0,500,183.864548
-500.0,500,184.507191
-500.0,500,185.141805
-500.0,500,185.786014
-500.0,500,186.460824
-500.0,500,187.091597
-500.0,500,187.754575
-500.0,500,188.386371
-500.0,500,189.013687
-500.0,500,189.649217
-500.0,500,190.327216
-500.0,500,190.966409
-500.0,500,191.619094
-500.0,500,192.29923
-500.0,500,192.949795
-500.0,500,193.589698
-500.0,500,194.227837
-500.0,500,194.866251
-500.0,500,195.50261
-500.0,500,196.145755
-500.0,500,196.793074
-500.0,500,197.444092
-500.0,500,198.082845
-500.0,500,198.707196
-500.0,500,199.377114
-500.0,500,200.037408
-500.0,500,200.677926
-500.0,500,201.308264
-500.0,500,201.967124
-500.0,500,202.623437
-500.0,500,203.242932
-500.0,500,203.881681
-500.0,500,204.551423
-500.0,500,205.192426
-500.0,500,205.82
-500.0,500,206.478575
-500.0,500,207.153325
-500.0,500,207.817636
-500.0,500,208.475232
-500.0,500,209.112501
-500.0,500,209.733039
-500.0,500,210.374102
-500.0,500,211.006836
-500.0,500,211.672411
-500.0,500,212.331557
-500.0,500,212.962467
-500.0,500,213.60745
-500.0,500,214.259566
-500.0,500,214.908275
-500.0,500,215.549056
-500.0,500,216.177344
-500.0,500,216.798905
-500.0,500,217.465319
-500.0,500,218.122902
-457.0,458,218.721717
-500.0,500,219.354221
-500.0,500,219.998458
-500.0,500,220.650297
-500.0,500,221.287698
-500.0,500,221.919979
-500.0,500,222.571955
-500.0,500,223.208002
-500.0,500,223.848877
-500.0,500,224.51521
-500.0,500,225.173674
-500.0,500,225.824885
-500.0,500,226.490802
-500.0,500,227.12981
-500.0,500,227.779543
-500.0,500,228.453727
-500.0,500,229.189949
-500.0,500,229.862378
-500.0,500,230.536124
-500.0,500,231.206109
-500.0,500,231.852966
-500.0,500,232.544358
-500.0,500,233.179867
-500.0,500,233.809223
-500.0,500,234.454669
-500.0,500,235.110266
-500.0,500,235.781962
-500.0,500,236.448888
-500.0,500,237.123915
-500.0,500,237.748155
-500.0,500,238.389642
-500.0,500,239.093403
-500.0,500,239.786025
-500.0,500,240.446434
-500.0,500,241.089233
-500.0,500,241.752256
-500.0,500,242.468032
-500.0,500,243.126447
-500.0,500,243.764945
-383.0,384,244.271088
-500.0,500,244.923734
-500.0,500,245.54486
-500.0,500,246.180659
-500.0,500,246.837748
-500.0,500,247.503393
-500.0,500,248.141202
-500.0,500,248.80093
-323.0,324,249.220423
-500.0,500,249.894418
-500.0,500,250.547581
-500.0,500,251.209695
-500.0,500,251.864587
-500.0,500,252.516946
-500.0,500,253.164866
-500.0,500,253.80995
-500.0,500,254.444957
-500.0,500,255.099862
-500.0,500,255.745945
-500.0,500,256.41524
-500.0,500,257.055889
-500.0,500,257.689363
-500.0,500,258.358754
-500.0,500,259.03164
-500.0,500,259.687656
-500.0,500,260.341557
-500.0,500,260.983404
-500.0,500,261.613335
-500.0,500,262.257833
-500.0,500,262.904334
-500.0,500,263.574048
-500.0,500,264.21578
-500.0,500,264.854268
-500.0,500,265.495895
-500.0,500,266.101001
-500.0,500,266.734287
-500.0,500,267.371492
-500.0,500,268.023579
-500.0,500,268.680122
-500.0,500,269.328979
-500.0,500,269.986944
-500.0,500,270.625822
-500.0,500,271.271882
-500.0,500,271.932878
-500.0,500,272.632753
-500.0,500,273.333959
-500.0,500,273.997534
-500.0,500,274.664096
-500.0,500,275.301721
-500.0,500,275.990989
-500.0,500,276.610768
-500.0,500,277.246863
-500.0,500,277.914005
-500.0,500,278.538918
-500.0,500,279.185505
-500.0,500,279.827341
-500.0,500,280.478006
-500.0,500,281.121934
-500.0,500,281.794877
-500.0,500,282.421787
-500.0,500,283.066388
-500.0,500,283.724968
-500.0,500,284.36963
-500.0,500,284.994846
-500.0,500,285.64545
-500.0,500,286.317319
-500.0,500,286.975889
-500.0,500,287.62438
-500.0,500,288.263044
-500.0,500,288.905406
-500.0,500,289.577882
-500.0,500,290.224683
-500.0,500,290.87658
-500.0,500,291.53684
-500.0,500,292.190807
-500.0,500,292.838406
-500.0,500,293.51166
-500.0,500,294.171599
-500.0,500,294.810691
-500.0,500,295.471129
-500.0,500,296.125898
-500.0,500,296.760888
-500.0,500,297.390063
-500.0,500,298.039127
-500.0,500,298.706734
-500.0,500,299.353786
-500.0,500,300.01277
-500.0,500,300.674937
-500.0,500,301.314164
-500.0,500,302.000545
-500.0,500,302.647508
-500.0,500,303.303143
-500.0,500,303.949176
-500.0,500,304.583476
-500.0,500,305.225612
-500.0,500,305.877192
-500.0,500,306.505543
-500.0,500,307.160627
-500.0,500,307.815145
-500.0,500,308.463743
-500.0,500,309.113637
-500.0,500,309.760844
-500.0,500,310.442121
-500.0,500,311.097053
-500.0,500,311.756388
-500.0,500,312.409627
-500.0,500,313.055389
-500.0,500,313.707586
-500.0,500,314.350674
-500.0,500,314.995691
-500.0,500,315.63453
-500.0,500,316.303113
-500.0,500,316.957203
-500.0,500,317.589472
-500.0,500,318.261051
-500.0,500,318.92499
-500.0,500,319.59424
-500.0,500,320.326569
-500.0,500,321.000398
-500.0,500,321.638346
-500.0,500,322.29128
-500.0,500,322.946805
-500.0,500,323.5911
-500.0,500,324.2228
-500.0,500,324.853228
-500.0,500,325.526155
-500.0,500,326.169624
-500.0,500,326.793883
-500.0,500,327.46993
-500.0,500,328.119496
-500.0,500,328.795602
-500.0,500,329.42499
-500.0,500,330.06131
-500.0,500,330.722203
-500.0,500,331.367366
-500.0,500,332.042219
-500.0,500,332.673935
-500.0,500,333.325325
-500.0,500,334.019246
-500.0,500,334.694615
-500.0,500,335.337029
-500.0,500,336.006274
-500.0,500,336.647369
-500.0,500,337.363993
-500.0,500,337.995385
-500.0,500,338.636914
-500.0,500,339.28181
-500.0,500,339.909652
-500.0,500,340.56425
-500.0,500,341.211332
-500.0,500,341.84952
-500.0,500,342.555779
-500.0,500,343.207187
-500.0,500,343.867949
-500.0,500,344.533145
-500.0,500,345.199203
-500.0,500,345.849848
-500.0,500,346.520775
-500.0,500,347.186231
-500.0,500,347.862669
-500.0,500,348.491024
-500.0,500,349.146075
-500.0,500,349.8017
-500.0,500,350.477018
-500.0,500,351.121064
-500.0,500,351.763446
-500.0,500,352.437942
-500.0,500,353.084253
-500.0,500,353.719007
-500.0,500,354.340434
-500.0,500,354.997475
-500.0,500,355.642133
-500.0,500,356.289592
-500.0,500,356.962244
-500.0,500,357.606676
-500.0,500,358.236005
-500.0,500,358.88579
-500.0,500,359.534202
-500.0,500,360.178856
-500.0,500,360.847592
-500.0,500,361.496017
-500.0,500,362.138716
-500.0,500,362.783961
-500.0,500,363.439066
-500.0,500,364.086172
-500.0,500,364.733874
-500.0,500,365.400941
-500.0,500,366.065533
-500.0,500,366.709539
-500.0,500,367.372139
-500.0,500,368.017685
-500.0,500,368.681198
-500.0,500,369.331894
-500.0,500,369.98998
-500.0,500,370.639556
-500.0,500,371.293157
-500.0,500,371.943022
-500.0,500,372.603776
-500.0,500,373.268905
-500.0,500,373.935057
-500.0,500,374.615456
-500.0,500,375.272256
-500.0,500,375.921365
-500.0,500,376.569758
-500.0,500,377.218324
-500.0,500,377.871113
-500.0,500,378.500939
-500.0,500,379.142437
-500.0,500,379.795738
-500.0,500,380.437817
-500.0,500,381.121578
-500.0,500,381.761418
-500.0,500,382.391711
-500.0,500,383.045856
-500.0,500,383.702579
-500.0,500,384.34356
-500.0,500,384.984951
-500.0,500,385.629198
-500.0,500,386.297574
-500.0,500,386.944583
-500.0,500,387.586287
-500.0,500,388.239133
-500.0,500,388.907523
-500.0,500,389.583848
-500.0,500,390.240789
-500.0,500,390.903493
-500.0,500,391.587181
-500.0,500,392.238397
-500.0,500,392.863645
-500.0,500,393.52161
-500.0,500,394.169941
-500.0,500,394.807415
-500.0,500,395.466462
-500.0,500,396.127954
-500.0,500,396.818044
-500.0,500,397.477633
-500.0,500,398.122826
-500.0,500,398.776508
-500.0,500,399.426114
-500.0,500,400.088724
-500.0,500,400.74296
-500.0,500,401.404277
-500.0,500,402.036114
-500.0,500,402.682625
-500.0,500,403.329927
-500.0,500,403.982243
-500.0,500,404.64113
-500.0,500,405.316164
-500.0,500,405.966347
-500.0,500,406.639678
-500.0,500,407.293625
-500.0,500,407.920237
-500.0,500,408.543968
-500.0,500,409.204868
-500.0,500,409.871539
-500.0,500,410.500513
-500.0,500,411.154248
-500.0,500,411.795065
-500.0,500,412.449665
-500.0,500,413.072698
-500.0,500,413.729283
-500.0,500,414.385043
-500.0,500,415.020082
-500.0,500,415.709884
-500.0,500,416.357001
-500.0,500,416.995383
-500.0,500,417.6449
-500.0,500,418.268328
-500.0,500,418.919333
-500.0,500,419.562196
-500.0,500,420.222757
-500.0,500,420.872589
-500.0,500,421.529788
-500.0,500,422.163467
-500.0,500,422.792978
-500.0,500,423.454858
-500.0,500,424.112951
-500.0,500,424.739016
-500.0,500,425.415799
-500.0,500,426.070856
-500.0,500,426.725212
-500.0,500,427.365154
-500.0,500,428.012828
-500.0,500,428.643465
-500.0,500,429.293803
-500.0,500,429.927236
-500.0,500,430.58117
-500.0,500,431.226614
-500.0,500,431.867458
-500.0,500,432.554382
-500.0,500,433.189115
-500.0,500,433.825796
-500.0,500,434.449997
-500.0,500,435.092902
-500.0,500,435.783195
-500.0,500,436.422398
-500.0,500,437.076762
-500.0,500,437.743372
-500.0,500,438.434106
-500.0,500,439.062714
-500.0,500,439.708135
-500.0,500,440.32553
-500.0,500,440.967174
-500.0,500,441.597957
-500.0,500,442.245978
-500.0,500,442.896363
-500.0,500,443.539147
-500.0,500,444.18594
-500.0,500,444.835573
-500.0,500,445.547852
-500.0,500,446.205076
-500.0,500,446.881051
-500.0,500,447.537836
-500.0,500,448.20044
-500.0,500,448.870765
-500.0,500,449.505735
-500.0,500,450.150748
-500.0,500,450.776199
-500.0,500,451.434522
-500.0,500,452.075119
-500.0,500,452.712071
-500.0,500,453.36763
-500.0,500,454.022114
-500.0,500,454.681052
-500.0,500,455.372276
-500.0,500,456.072772
-500.0,500,456.731238
-500.0,500,457.370342
-500.0,500,458.026203
-500.0,500,458.672165
-500.0,500,459.32323
-500.0,500,459.972597
-500.0,500,460.613811
-500.0,500,461.258077
-500.0,500,461.897302
-500.0,500,462.58241
-500.0,500,463.222663
-500.0,500,463.852411
-500.0,500,464.500595
-500.0,500,465.169748
-500.0,500,465.807899
-500.0,500,466.4489
-500.0,500,467.089817
-500.0,500,467.733693
-500.0,500,468.407734
-500.0,500,469.032035
-500.0,500,469.689376
-500.0,500,470.373066
-500.0,500,471.00362
-500.0,500,471.657334
-500.0,500,472.309424
-500.0,500,472.956903
-500.0,500,473.601299
-500.0,500,474.271929
-500.0,500,474.936116
-500.0,500,475.595087
-500.0,500,476.250264
-500.0,500,476.916598
-500.0,500,477.576415
-500.0,500,478.252641
-500.0,500,478.916129
-500.0,500,479.546893
-500.0,500,480.214516
-500.0,500,480.861973
-500.0,500,481.566633
-500.0,500,482.191209
-500.0,500,482.836439
-500.0,500,483.519168
-500.0,500,484.184378
-500.0,500,484.850874
-500.0,500,485.499765
-500.0,500,486.157115
-500.0,500,486.809491
-500.0,500,487.442197
-500.0,500,488.071415
-500.0,500,488.731011
-500.0,500,489.373495
-500.0,500,490.01416
-500.0,500,490.690483
-500.0,500,491.359122
-500.0,500,491.995949
-500.0,500,492.686141
-500.0,500,493.336898
-500.0,500,493.960606
-500.0,500,494.593444
-500.0,500,495.241857
-500.0,500,495.930299
-500.0,500,496.572989
-500.0,500,497.212428
-500.0,500,497.854269
-500.0,500,498.571483
-500.0,500,499.245992
-500.0,500,499.896586
-500.0,500,500.572617
-500.0,500,501.20448
-500.0,500,501.893312
-500.0,500,502.611313
-500.0,500,503.286725
-500.0,500,503.97044
-500.0,500,504.626769
-500.0,500,505.290473
-500.0,500,505.942698
-500.0,500,506.60219
-500.0,500,507.255716
-500.0,500,507.911916
-500.0,500,508.543422
-500.0,500,509.203005
-500.0,500,509.850351
-500.0,500,510.490712
-500.0,500,511.147484
-500.0,500,511.789624
-500.0,500,512.434651
-500.0,500,513.095939
-500.0,500,513.721648
-500.0,500,514.374087
-500.0,500,515.069723
-500.0,500,515.705853
-500.0,500,516.363076
-500.0,500,517.004244
-500.0,500,517.669457
-500.0,500,518.321936
-500.0,500,518.989351
-500.0,500,519.640418
-500.0,500,520.294461
-500.0,500,520.930138
-500.0,500,521.590206
-500.0,500,522.255652
-500.0,500,522.910329
-500.0,500,523.574527
-500.0,500,524.24805
-500.0,500,524.913465
-500.0,500,525.559988
-500.0,500,526.213634
-500.0,500,526.887648
-500.0,500,527.543018
-500.0,500,528.20733
-500.0,500,528.83689
-500.0,500,529.531412
-500.0,500,530.208107
-500.0,500,530.850716
-500.0,500,531.495048
-500.0,500,532.158743
-500.0,500,532.828109
-500.0,500,533.523337
-500.0,500,534.157713
-500.0,500,534.822326
-500.0,500,535.465593
-500.0,500,536.083831
-500.0,500,536.723876
-500.0,500,537.369013
-500.0,500,538.02344
-500.0,500,538.688662
-500.0,500,539.33204
-500.0,500,539.976496
-500.0,500,540.652765
-500.0,500,541.32836
-500.0,500,541.943632
-500.0,500,542.571625
-500.0,500,543.266202
-500.0,500,543.943591
-500.0,500,544.565897
-500.0,500,545.197626
-500.0,500,545.851027
-500.0,500,546.493461
-500.0,500,547.161821
