eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
nan,nan,0.00025904178619384766,438,1,1.0986064672470093,256,4759.68896484375
497.7647058823529,-497.7450980392157,0.009472191333770752,761,100,1.0986058712005615,25600,3402.51806640625
498.09,-498.07,0.035059213638305664,765,200,1.0986058712005615,51200,4540.49365234375
498.2,-498.18,-0.0023926496505737305,766,300,1.0985954999923706,76800,2027.1510009765625
498.07,-498.05,0.14834564924240112,765,400,1.0980679988861084,102400,3430.314453125
499.1,-499.09,0.10098856687545776,765,500,1.097830891609192,128000,2236.006591796875
500.0,-500.0,-0.03741586208343506,766,600,1.0871188640594482,153600,987.3755493164062
499.58,-499.57,-0.2623637914657593,766,700,1.075032353401184,179200,886.4481811523438
496.66,-496.63,0.0008518695831298828,766,800,0.4960104525089264,204800,983.52685546875
497.08,-497.06,0.004006803035736084,766,900,0.2416945993900299,230400,1155.509521484375
500.0,-500.0,0.03259158134460449,766,1000,0.03798815980553627,256000,787.887939453125
500.0,-500.0,-0.01303398609161377,766,1100,0.024314984679222107,281600,40.644657135009766
500.0,-500.0,-0.018122196197509766,766,1200,0.012389331124722958,307200,28.7338924407959
500.0,-500.0,-7.104873657226562e-05,766,1300,0.009640460833907127,332800,1503.0430908203125
500.0,-500.0,-8.33272933959961e-05,766,1400,0.006255271844565868,358400,1498.480712890625
500.0,-500.0,-2.3245811462402344e-05,766,1500,0.008485806174576283,384000,905.9273071289062
500.0,-500.0,-0.0008245706558227539,765,1600,0.006692842114716768,409600,14.84781551361084
500.0,-500.0,-0.00021195411682128906,765,1700,0.004653458017855883,435200,11.67945671081543
500.0,-500.0,-0.00021588802337646484,765,1800,0.00521253515034914,460800,1622.487060546875
500.0,-500.0,-0.00024259090423583984,765,1900,0.0056732818484306335,486400,1566.1551513671875
500.0,-500.0,6.818771362304688e-05,765,2000,0.005762272980064154,512000,931.3681640625
500.0,-500.0,-0.002092599868774414,765,2100,0.005790292285382748,537600,8.80536937713623
500.0,-500.0,5.40614128112793e-05,765,2200,0.006411967799067497,563200,6.42581033706665
500.0,-500.0,3.6954879760742188e-06,765,2300,0.0073720552027225494,588800,1663.0457763671875
500.0,-500.0,5.8770179748535156e-05,765,2400,0.0062692188657820225,614400,1599.690185546875
500.0,-500.0,0.00027507543563842773,765,2500,0.007841382175683975,640000,944.2542724609375
500.0,-500.0,-0.0006306171417236328,765,2600,0.0058810897171497345,665600,8.662310600280762
500.0,-500.0,-0.0007675886154174805,765,2700,0.005206060595810413,691200,6.399614334106445
500.0,-500.0,-3.4809112548828125e-05,765,2800,0.003398316679522395,716800,1663.691650390625
500.0,-500.0,-5.817413330078125e-05,765,2900,0.003399225417524576,742400,1600.6829833984375
500.0,-500.0,8.51750373840332e-05,764,3000,0.0033494383096694946,768000,944.350830078125
500.0,-500.0,-0.0005886554718017578,765,3100,0.0035892780870199203,793600,8.681121826171875
500.0,-500.0,1.0848045349121094e-05,765,3200,0.001221459242515266,819200,6.387267589569092
500.0,-500.0,-1.5735626220703125e-05,764,3300,0.0011789121199399233,844800,1663.508544921875
500.0,-500.0,-8.940696716308594e-06,764,3400,0.0012575449654832482,870400,1600.1556396484375
500.0,-500.0,-3.3736228942871094e-05,764,3500,0.001246230211108923,896000,944.600830078125
500.0,-500.0,0.00018072128295898438,764,3600,0.0013537465129047632,921600,8.588358879089355
500.0,-500.0,8.755922317504883e-05,764,3700,0.0014905213611200452,947200,6.360255241394043
500.0,-500.0,-1.728534698486328e-05,764,3800,0.001998007297515869,972800,1663.70703125
500.0,-500.0,-5.245208740234375e-05,763,3900,0.0018934538820758462,998400,1600.5733642578125
500.0,-500.0,5.1081180572509766e-05,763,4000,0.0019016237929463387,1024000,944.6781005859375
500.0,-500.0,-2.2292137145996094e-05,763,4100,0.0019488984253257513,1049600,8.540616035461426
500.0,-500.0,-0.00010919570922851562,764,4200,0.0019173667533323169,1075200,6.343869686126709
500.0,-500.0,-1.3589859008789062e-05,763,4300,0.0019049399998039007,1100800,1663.9072265625
500.0,-500.0,8.434057235717773e-05,763,4400,0.001924100797623396,1126400,1600.5621337890625
500.0,-500.0,-8.64267349243164e-05,763,4500,0.002163896569982171,1152000,944.796630859375
500.0,-500.0,4.464387893676758e-05,763,4600,0.0021658833138644695,1177600,8.479466438293457
500.0,-500.0,0.0001671314239501953,763,4700,0.002341519109904766,1203200,6.324738502502441
500.0,-500.0,2.4139881134033203e-05,763,4800,0.002642689272761345,1228800,1664.16455078125
500.0,-500.0,-2.1457672119140625e-05,763,4900,0.002565239556133747,1254400,1600.9759521484375
500.0,-500.0,2.7000904083251953e-05,763,5000,0.00305421301163733,1280000,944.8390502929688
500.0,-500.0,0.0002524852752685547,763,5100,0.0031813178211450577,1305600,8.450194358825684
500.0,-500.0,5.066394805908203e-05,763,5200,0.0031105326488614082,1331200,6.3215765953063965
500.0,-500.0,-3.5762786865234375e-06,763,5300,0.0028205260168761015,1356800,1664.28662109375
500.0,-500.0,-2.276897430419922e-05,763,5400,0.0027189506217837334,1382400,1600.9886474609375
500.0,-500.0,-3.1948089599609375e-05,763,5500,0.0009844714077189565,1408000,944.7732543945312
500.0,-500.0,0.0001289844512939453,763,5600,0.0010146871209144592,1433600,8.42335033416748
500.0,-500.0,0.00014340877532958984,763,5700,0.001005629193969071,1459200,6.334222793579102
500.0,-500.0,1.1920928955078125e-06,763,5800,0.0009287169668823481,1484800,1664.120849609375
500.0,-500.0,1.1086463928222656e-05,763,5900,0.0009399940026924014,1510400,1600.831787109375
500.0,-500.0,2.962350845336914e-05,763,6000,0.0009186681709252298,1536000,944.788818359375
500.0,-500.0,-0.0001819133758544922,764,6100,0.0009575902950018644,1561600,8.381749153137207
500.0,-500.0,-0.0002422332763671875,764,6200,0.0009979908354580402,1587200,6.337615489959717
500.0,-500.0,-2.2649765014648438e-05,764,6300,0.0009600237826816738,1612800,1664.235107421875
500.0,-500.0,-7.2479248046875e-05,764,6400,0.0009776565711945295,1638400,1600.939697265625
500.0,-500.0,-8.237361907958984e-05,764,6500,0.0009737242944538593,1664000,944.8231811523438
500.0,-500.0,-0.0003552436828613281,764,6600,0.000974677037447691,1689600,8.360162734985352
500.0,-500.0,0.00025963783264160156,764,6700,0.0009225818794220686,1715200,6.331569194793701
500.0,-500.0,-1.2636184692382812e-05,764,6800,0.000879814790096134,1740800,1664.222900390625
500.0,-500.0,3.2782554626464844e-06,764,6900,0.0008691661059856415,1766400,1600.92822265625
500.0,-500.0,-1.895427703857422e-05,764,7000,0.0008709359681233764,1792000,944.8408813476562
500.0,-500.0,-0.0002480745315551758,764,7100,0.00081274239346385,1817600,8.3194580078125
500.0,-500.0,0.0001226663589477539,764,7200,0.0008148553315550089,1843200,6.3295578956604
500.0,-500.0,-5.0067901611328125e-06,764,7300,0.0008018193766474724,1868800,1664.0418701171875
500.0,-500.0,-1.704692840576172e-05,764,7400,0.0008898813975974917,1894400,1600.919677734375
500.0,-500.0,4.887580871582031e-06,764,7500,0.0008273256826214492,1920000,944.7744750976562
500.0,-500.0,5.84721565246582e-05,764,7600,0.0008645948255434632,1945600,8.280644416809082
500.0,-500.0,-9.965896606445312e-05,764,7700,0.0008972358773462474,1971200,6.3369340896606445
500.0,-500.0,-8.344650268554688e-06,764,7800,0.000873581157065928,1996800,1663.9892578125
500.0,-500.0,6.002187728881836e-05,764,7900,0.000782592804171145,2022400,1600.74755859375
500.0,-500.0,4.2498111724853516e-05,764,8000,0.0008169975480996072,2048000,944.7608642578125
500.0,-500.0,9.053945541381836e-05,764,8100,0.0009510376257821918,2073600,8.252240180969238
