# {"t_start": 1587631558.3437803, "env_id": "Acrobot-v1"} 
r,l,t
-71.0,72,194.771848
-170.0,171,195.553663
-62.0,63,195.842624
-63.0,64,196.139425
-70.0,71,196.46274
-71.0,72,196.79255
-74.0,75,197.13577
-75.0,76,197.48249
-99.0,100,197.939581
-70.0,71,198.264683
-94.0,95,198.699874
-76.0,77,199.051531
-80.0,81,199.421883
-76.0,77,199.774792
-92.0,93,200.199584
-71.0,72,200.529681
-94.0,95,200.962306
-68.0,69,201.277628
-69.0,70,201.597883
-70.0,71,201.922105
-63.0,64,202.214722
-76.0,77,202.56781
-73.0,74,202.905874
-74.0,75,203.249029
-68.0,69,203.564621
-72.0,73,203.897961
-77.0,78,204.256571
-75.0,76,204.60438
-70.0,71,204.929
-84.0,85,205.317115
-75.0,76,205.66536
-70.0,71,205.990883
-84.0,85,206.378607
-122.0,123,206.944201
-71.0,72,207.272618
-111.0,112,207.785145
-111.0,112,208.297382
-70.0,71,208.621738
-92.0,93,209.046602
-71.0,72,209.375483
-76.0,77,209.727201
-93.0,94,210.156628
-63.0,64,210.449224
-71.0,72,210.778153
-147.0,148,211.459729
-176.0,177,212.273279
-81.0,82,212.647711
-70.0,71,212.972671
-73.0,74,213.311149
-92.0,93,213.736967
-70.0,71,214.060968
-93.0,94,214.490501
-80.0,81,214.861834
-62.0,63,215.149546
-98.0,99,215.606182
-69.0,70,215.926307
-72.0,73,216.260839
-62.0,63,216.547914
-97.0,98,216.995861
-77.0,78,217.352519
-70.0,71,217.677251
-76.0,77,218.028457
-74.0,75,218.372183
-68.0,69,218.688663
-86.0,87,219.086308
-102.0,103,219.556296
-63.0,64,219.850716
-90.0,91,220.267722
-86.0,87,220.666699
-105.0,106,221.151199
-71.0,72,221.479688
-90.0,91,221.896502
-123.0,124,222.463013
-74.0,75,222.806912
-82.0,83,223.187503
-86.0,87,223.585714
-129.0,130,224.185517
-86.0,87,224.583901
-84.0,85,224.980614
-94.0,95,225.413681
-88.0,89,225.822153
-89.0,90,226.234238
-120.0,121,226.787717
-86.0,87,227.185563
-74.0,75,227.528862
-82.0,83,227.908099
-142.0,143,228.560771
-69.0,70,228.88184
-100.0,101,229.343863
-63.0,64,229.636121
-101.0,102,230.101933
-92.0,93,230.526992
-62.0,63,230.815548
-91.0,92,231.235898
-87.0,88,231.638915
-92.0,93,232.063923
-69.0,70,232.383954
-98.0,99,232.840245
-96.0,97,233.283803
-85.0,86,233.676192
-87.0,88,234.079517
-110.0,111,234.589841
-69.0,70,234.911035
-86.0,87,235.309616
-62.0,63,235.597824
-69.0,70,235.921403
-104.0,105,236.40166
-71.0,72,236.731203
-73.0,74,237.068557
-98.0,99,237.525646
-96.0,97,237.969658
-94.0,95,238.403882
-92.0,93,238.829441
-69.0,70,239.149749
-78.0,79,239.510665
-91.0,92,239.930605
-68.0,69,240.246268
-91.0,92,240.666486
-103.0,104,241.142331
-92.0,93,241.56854
-77.0,78,241.924375
-74.0,75,242.268421
-70.0,71,242.593925
-68.0,69,242.908849
-80.0,81,243.280426
-108.0,109,243.779117
-76.0,77,244.131475
-74.0,75,244.474763
-78.0,79,244.834879
-75.0,76,245.182961
-77.0,78,245.541634
-107.0,108,246.034838
-85.0,86,246.428709
-72.0,73,246.761751
-114.0,115,247.287879
-78.0,79,247.649227
-92.0,93,248.074454
-62.0,63,248.362209
-80.0,81,248.732666
-87.0,88,249.135979
-115.0,116,249.665687
-71.0,72,249.996045
-69.0,70,250.315773
-80.0,81,250.686693
-76.0,77,251.039173
-69.0,70,251.361371
-84.0,85,251.749451
-86.0,87,252.150332
-70.0,71,252.475477
-88.0,89,252.882949
-68.0,69,253.198014
-76.0,77,253.554056
-95.0,96,253.993105
-74.0,75,254.336455
-72.0,73,254.669843
-79.0,80,255.036407
-79.0,80,255.402411
-80.0,81,255.772839
-62.0,63,256.059705
-70.0,71,256.384411
-70.0,71,256.710055
-70.0,71,257.033643
-107.0,108,257.528029
-78.0,79,257.893196
-86.0,87,258.291288
-99.0,100,258.748966
-94.0,95,259.1838
-101.0,102,259.65049
-123.0,124,260.217195
-82.0,83,260.59739
-116.0,117,261.133343
-129.0,130,261.728157
-94.0,95,262.163138
-76.0,77,262.514286
-62.0,63,262.803749
-99.0,100,263.260277
-73.0,74,263.602588
-64.0,65,263.898808
-63.0,64,264.191025
-62.0,63,264.477602
-75.0,76,264.825088
-78.0,79,265.186288
-91.0,92,265.607077
-92.0,93,266.031422
-69.0,70,266.350416
-75.0,76,266.698602
-91.0,92,267.118591
-68.0,69,267.432322
-92.0,93,267.854957
-60.0,61,268.133307
-96.0,97,268.575585
-71.0,72,268.905413
-105.0,106,269.38816
-69.0,70,269.70664
-70.0,71,270.030718
-102.0,103,270.508775
-98.0,99,270.961104
-85.0,86,271.353848
-137.0,138,271.982659
-70.0,71,272.308141
-83.0,84,272.691646
-69.0,70,273.012111
-97.0,98,273.458887
-79.0,80,273.823761
-93.0,94,274.251624
-81.0,82,274.626825
-111.0,112,275.13791
-93.0,94,275.566919
-78.0,79,275.928224
-108.0,109,276.424926
-80.0,81,276.798172
-96.0,97,277.238664
-101.0,102,277.704312
-71.0,72,278.032059
-96.0,97,278.47466
-77.0,78,278.830817
-115.0,116,279.359164
-98.0,99,279.811175
-75.0,76,280.158254
-69.0,70,280.477271
-75.0,76,280.82456
-121.0,122,281.380648
-104.0,105,281.859252
-69.0,70,282.178562
-98.0,99,282.634593
-63.0,64,282.925726
-62.0,63,283.213788
-80.0,81,283.583172
-87.0,88,283.983805
-100.0,101,284.447944
-84.0,85,284.835551
-86.0,87,285.232552
-100.0,101,285.693584
-91.0,92,286.113474
-62.0,63,286.400442
-262.0,263,287.602192
-77.0,78,287.958668
-95.0,96,288.395243
-63.0,64,288.691319
-62.0,63,288.979003
-76.0,77,289.329176
-74.0,75,289.671584
-103.0,104,290.1508
-88.0,89,290.556591
-83.0,84,290.939834
-118.0,119,291.482961
-98.0,99,291.934603
-71.0,72,292.263993
-77.0,78,292.620508
-171.0,172,293.405915
-72.0,73,293.737894
-103.0,104,294.214111
-70.0,71,294.538534
-72.0,73,294.871984
-71.0,72,295.199981
-85.0,86,295.59322
-78.0,79,295.954274
-61.0,62,296.239271
-62.0,63,296.525973
-78.0,79,296.886658
-77.0,78,297.242345
-72.0,73,297.574914
-91.0,92,297.996483
-78.0,79,298.357952
-76.0,77,298.709678
-63.0,64,299.000937
-70.0,71,299.324963
-71.0,72,299.654395
-94.0,95,300.08715
-68.0,69,300.402582
-84.0,85,300.789783
-105.0,106,301.272573
-96.0,97,301.714557
-104.0,105,302.193545
-62.0,63,302.480322
-70.0,71,302.804245
-122.0,123,303.365062
-88.0,89,303.770624
-99.0,100,304.226593
-62.0,63,304.513732
-78.0,79,304.875131
-143.0,144,305.532424
-71.0,72,305.860206
-143.0,144,306.517437
-96.0,97,306.959284
-106.0,107,307.446777
-85.0,86,307.841084
-91.0,92,308.261068
-70.0,71,308.584697
-77.0,78,308.939996
-94.0,95,309.371609
-84.0,85,309.759694
-101.0,102,310.225491
-70.0,71,310.549717
-97.0,98,310.996694
-110.0,111,311.502841
-155.0,156,312.218149
-62.0,63,312.506082
-71.0,72,312.834538
-77.0,78,313.189426
-98.0,99,313.640865
-62.0,63,313.929846
-61.0,62,314.211438
-62.0,63,314.499477
-69.0,70,314.819126
-98.0,99,315.270103
-78.0,79,315.629207
-75.0,76,315.976419
-78.0,79,316.337744
-284.0,285,317.637473
-137.0,138,318.267665
-61.0,62,318.550158
-63.0,64,318.842301
-62.0,63,319.129538
-88.0,89,319.536698
-110.0,111,320.043291
-62.0,63,320.331052
-69.0,70,320.651299
-74.0,75,320.993196
-84.0,85,321.382505
-89.0,90,321.793196
-77.0,78,322.149437
-70.0,71,322.472809
-99.0,100,322.929261
-63.0,64,323.221483
-68.0,69,323.537168
-86.0,87,323.934341
-115.0,116,324.464458
-103.0,104,324.93944
-70.0,71,325.26374
-86.0,87,325.661698
-69.0,70,325.980449
-106.0,107,326.468955
-70.0,71,326.7963
-63.0,64,327.088424
-70.0,71,327.411915
-85.0,86,327.804486
-62.0,63,328.091203
-82.0,83,328.469121
-62.0,63,328.755226
-98.0,99,329.208786
-71.0,72,329.539521
-63.0,64,329.833772
-114.0,115,330.360199
-62.0,63,330.649897
-70.0,71,330.975824
-71.0,72,331.305119
-63.0,64,331.599815
-122.0,123,332.161108
-87.0,88,332.564982
-74.0,75,332.907422
-75.0,76,333.253327
-87.0,88,333.655784
-70.0,71,333.980805
-71.0,72,334.308816
-71.0,72,334.63824
-70.0,71,334.962296
-70.0,71,335.286405
-70.0,71,335.610576
-72.0,73,335.943836
-86.0,87,336.341603
-85.0,86,336.733468
-102.0,103,337.204898
-72.0,73,337.538679
-62.0,63,337.826992
-70.0,71,338.150292
-85.0,86,338.543142
-71.0,72,338.871891
-91.0,92,339.293278
-61.0,62,339.575447
-105.0,106,340.059215
-85.0,86,340.452172
-80.0,81,340.822056
-82.0,83,341.202114
-62.0,63,341.489142
-77.0,78,341.844152
-69.0,70,342.16402
-61.0,62,342.446372
-62.0,63,342.738638
-69.0,70,343.058672
-113.0,114,343.579485
-74.0,75,343.922425
-71.0,72,344.251554
-113.0,114,344.771946
-63.0,64,345.065758
-66.0,67,345.371104
-73.0,74,345.709683
-83.0,84,346.094064
-83.0,84,346.476634
-91.0,92,346.897893
-96.0,97,347.340532
-63.0,64,347.633522
-71.0,72,347.96162
-87.0,88,348.364374
-70.0,71,348.691845
-63.0,64,348.985659
-70.0,71,349.309365
-120.0,121,349.861836
-63.0,64,350.154455
-87.0,88,350.557377
-74.0,75,350.899558
-87.0,88,351.302404
-68.0,69,351.617241
-70.0,71,351.942348
-73.0,74,352.279928
-71.0,72,352.608813
-78.0,79,352.969693
-70.0,71,353.292888
-97.0,98,353.740103
-61.0,62,354.023157
-85.0,86,354.415743
-78.0,79,354.775297
-102.0,103,355.247214
-69.0,70,355.567178
-74.0,75,355.909904
-78.0,79,356.269953
-63.0,64,356.562643
-62.0,63,356.851315
-76.0,77,357.202561
-70.0,71,357.527245
-70.0,71,357.852569
-71.0,72,358.180538
-64.0,65,358.478144
-71.0,72,358.810315
-68.0,69,359.123936
-82.0,83,359.503819
-63.0,64,359.796605
-102.0,103,360.269596
-70.0,71,360.592891
-63.0,64,360.885241
-83.0,84,361.268569
-71.0,72,361.59573
-75.0,76,361.951275
-78.0,79,362.311685
-76.0,77,362.663191
-64.0,65,362.959263
-81.0,82,363.333965
-70.0,71,363.657956
-72.0,73,363.990027
-79.0,80,364.357666
-131.0,132,364.959653
-70.0,71,365.284062
-145.0,146,365.949526
-87.0,88,366.352091
-71.0,72,366.681564
-70.0,71,367.005085
-69.0,70,367.325466
-79.0,80,367.694218
-69.0,70,368.01394
-78.0,79,368.374989
-161.0,162,369.114133
-77.0,78,369.469865
-61.0,62,369.753257
-62.0,63,370.040697
-62.0,63,370.32914
-76.0,77,370.681325
-75.0,76,371.029324
-67.0,68,371.338719
-76.0,77,371.690421
-85.0,86,372.082644
-98.0,99,372.53493
-69.0,70,372.853857
-71.0,72,373.182802
-77.0,78,373.539341
-70.0,71,373.862466
-69.0,70,374.183834
-75.0,76,374.531236
-70.0,71,374.855599
-100.0,101,375.316041
-63.0,64,375.609439
-94.0,95,376.043096
-63.0,64,376.336669
-73.0,74,376.674314
-132.0,133,377.281053
-80.0,81,377.651387
-88.0,89,378.058857
-70.0,71,378.383768
-70.0,71,378.706568
-122.0,123,379.269381
-70.0,71,379.592165
-71.0,72,379.921095
-69.0,70,380.242741
-70.0,71,380.565912
-79.0,80,380.931565
-69.0,70,381.252118
-70.0,71,381.575526
-84.0,85,381.965221
-76.0,77,382.31677
-61.0,62,382.599271
-63.0,64,382.891532
-70.0,71,383.216143
-94.0,95,383.652604
-70.0,71,383.977
-63.0,64,384.269509
-63.0,64,384.560998
-62.0,63,384.849745
-63.0,64,385.141967
-68.0,69,385.456161
-87.0,88,385.858958
-88.0,89,386.265151
-84.0,85,386.653323
-69.0,70,386.972704
-77.0,78,387.328956
-75.0,76,387.676171
-75.0,76,388.023542
-71.0,72,388.352314
-86.0,87,388.748918
-86.0,87,389.146011
-68.0,69,389.460123
-64.0,65,389.758332
-71.0,72,390.087147
-70.0,71,390.409701
-62.0,63,390.697313
-70.0,71,391.024663
-63.0,64,391.316437
-71.0,72,391.645871
-63.0,64,391.939458
-96.0,97,392.380699
-81.0,82,392.755957
-92.0,93,393.180004
-86.0,87,393.577031
-92.0,93,394.002945
-72.0,73,394.335829
-71.0,72,394.6647
-88.0,89,395.071304
-75.0,76,395.422154
-101.0,102,395.888605
-63.0,64,396.180239
-70.0,71,396.504962
-70.0,71,396.832327
-63.0,64,397.123649
-93.0,94,397.5536
-63.0,64,397.84626
-82.0,83,398.223784
-70.0,71,398.548415
-121.0,122,399.104525
-62.0,63,399.392538
-76.0,77,399.744025
-70.0,71,400.067544
-70.0,71,400.391521
-71.0,72,400.718989
-70.0,71,401.042796
-70.0,71,401.369603
-98.0,99,401.822377
-81.0,82,402.19605
-86.0,87,402.591735
-101.0,102,403.056445
-70.0,71,403.38063
-75.0,76,403.727209
-77.0,78,404.082908
-72.0,73,404.415899
-101.0,102,404.880882
-105.0,106,405.363633
-63.0,64,405.656021
-62.0,63,405.942542
-69.0,70,406.262416
-69.0,70,406.581541
-69.0,70,406.90092
-71.0,72,407.229921
-77.0,78,407.593356
-88.0,89,407.998161
-71.0,72,408.326248
-64.0,65,408.622604
