# {"t_start": 1587312778.4740298, "env_id": "CartPole-v0"} 
r,l,t
12.0,12,3.887942
19.0,19,3.903476
17.0,17,3.921289
18.0,18,3.942455
46.0,46,3.986871
12.0,12,3.998311
16.0,16,4.01552
21.0,21,4.035296
20.0,20,4.055404
46.0,46,4.105606
25.0,25,4.129291
21.0,21,4.150444
17.0,17,4.166814
12.0,12,4.178272
13.0,13,4.19074
18.0,18,4.211059
27.0,27,4.236317
14.0,14,4.249979
14.0,14,4.263985
11.0,11,4.275139
16.0,16,4.290813
20.0,20,4.308769
14.0,14,4.321144
32.0,32,4.351564
14.0,14,4.364937
16.0,16,4.379428
24.0,24,4.403344
13.0,13,4.416513
44.0,44,4.460991
15.0,15,4.4758
24.0,24,4.499804
30.0,30,4.528386
18.0,18,4.544129
16.0,16,4.559832
8.0,8,4.567879
20.0,20,4.589892
36.0,36,4.627163
43.0,43,4.68735
13.0,13,4.699289
41.0,41,4.743366
20.0,20,4.762843
12.0,12,4.774436
11.0,11,4.784887
10.0,10,4.794236
12.0,12,4.805817
54.0,54,4.857188
26.0,26,4.880965
28.0,28,4.909343
22.0,22,4.931527
21.0,21,4.952465
59.0,59,5.009274
18.0,18,5.026149
33.0,33,5.056825
14.0,14,5.070454
9.0,9,5.079013
21.0,21,5.099312
13.0,13,5.112355
27.0,27,5.139115
17.0,17,5.155607
36.0,36,5.18831
21.0,21,5.208014
28.0,28,5.240263
19.0,19,5.259505
22.0,22,5.279516
10.0,10,5.288832
30.0,30,5.316243
11.0,11,5.326616
12.0,12,5.336988
36.0,36,5.375875
42.0,42,5.415732
11.0,11,5.42661
30.0,30,5.454511
11.0,11,5.46934
11.0,11,5.47994
23.0,23,5.502923
20.0,20,5.522457
15.0,15,5.53484
19.0,19,5.553277
28.0,28,5.578903
12.0,12,5.590211
16.0,16,5.60616
14.0,14,5.619376
25.0,25,5.643154
22.0,22,5.663719
16.0,16,5.678196
28.0,28,5.704649
16.0,16,5.723806
38.0,38,5.759813
24.0,24,5.783532
15.0,15,5.797333
20.0,20,5.817565
25.0,25,5.843204
17.0,17,5.85879
20.0,20,5.877803
13.0,13,5.890529
17.0,17,5.906435
14.0,14,5.919232
34.0,34,5.950438
15.0,15,5.967691
15.0,15,5.982107
44.0,44,6.025183
22.0,22,6.0465
27.0,27,6.072871
18.0,18,6.090811
12.0,12,6.102773
14.0,14,6.116688
34.0,34,6.151731
11.0,11,6.161857
24.0,24,6.188898
25.0,25,6.214496
25.0,25,6.241764
19.0,19,6.260468
18.0,18,6.278495
36.0,36,6.313376
13.0,13,6.325756
15.0,15,6.340889
15.0,15,6.356233
25.0,25,6.380257
11.0,11,6.390415
36.0,36,6.425848
39.0,39,6.462565
10.0,10,6.476099
36.0,36,6.511027
23.0,23,6.532644
18.0,18,6.548979
15.0,15,6.563142
37.0,37,6.597786
41.0,41,6.638088
48.0,48,6.684888
19.0,19,6.702751
21.0,21,6.728166
19.0,19,6.747396
9.0,9,6.756549
10.0,10,6.766036
62.0,62,6.826235
20.0,20,6.84604
32.0,32,6.877253
13.0,13,6.890347
10.0,10,6.900369
35.0,35,6.93543
20.0,20,6.95453
20.0,20,6.984253
17.0,17,7.003181
26.0,26,7.028355
10.0,10,7.038295
18.0,18,7.055831
12.0,12,7.06743
11.0,11,7.078211
11.0,11,7.088643
15.0,15,7.102303
11.0,11,7.112943
29.0,29,7.141192
20.0,20,7.161131
21.0,21,7.180455
12.0,12,7.190819
45.0,45,7.232861
17.0,17,7.253302
28.0,28,7.280291
25.0,25,7.304152
21.0,21,7.324716
11.0,11,7.334291
16.0,16,7.349914
57.0,57,7.404058
20.0,20,7.422541
26.0,26,7.446782
22.0,22,7.468677
32.0,32,7.505322
16.0,16,7.521422
43.0,43,7.561182
13.0,13,7.574999
36.0,36,7.610606
14.0,14,7.623378
12.0,12,7.634216
32.0,32,7.662528
27.0,27,7.688594
19.0,19,7.711733
11.0,11,7.72042
18.0,18,7.740261
15.0,15,7.753998
12.0,12,7.765966
17.0,17,7.783056
13.0,13,7.795813
12.0,12,7.807077
26.0,26,7.833672
13.0,13,7.847583
15.0,15,7.862785
22.0,22,7.88338
15.0,15,7.897983
29.0,29,7.925323
11.0,11,7.936078
14.0,14,7.949985
15.0,15,7.963778
51.0,51,8.016219
49.0,49,8.06378
25.0,25,8.089051
57.0,57,8.142214
29.0,29,8.170781
14.0,14,8.184658
34.0,34,8.219651
36.0,36,8.254968
17.0,17,8.270566
63.0,63,8.331998
21.0,21,8.352132
21.0,21,8.377717
42.0,42,8.41825
20.0,20,8.437309
29.0,29,8.467201
29.0,29,8.496024
16.0,16,8.510161
23.0,23,8.529805
20.0,20,8.548438
17.0,17,8.564703
17.0,17,8.581626
16.0,16,8.597268
19.0,19,8.615162
22.0,22,8.636611
36.0,36,8.670021
14.0,14,8.682918
18.0,18,8.700126
26.0,26,8.725922
13.0,13,8.742733
15.0,15,8.755054
15.0,15,8.7699
10.0,10,8.779384
25.0,25,8.802674
42.0,42,8.841543
15.0,15,8.85538
11.0,11,8.86627
16.0,16,8.882752
12.0,12,8.894603
11.0,11,8.905833
20.0,20,8.924854
24.0,24,8.946754
12.0,12,8.959065
57.0,57,9.018017
37.0,37,9.052803
26.0,26,9.075173
17.0,17,9.090688
27.0,27,9.117373
40.0,40,9.157342
15.0,15,9.172446
11.0,11,9.184004
24.0,24,9.206874
23.0,23,9.227969
13.0,13,9.244455
18.0,18,9.261085
33.0,33,9.290994
28.0,28,9.317347
20.0,20,9.336091
17.0,17,9.35187
22.0,22,9.374362
28.0,28,9.401569
10.0,10,9.411294
18.0,18,9.430261
14.0,14,9.443208
21.0,21,9.463153
13.0,13,9.476211
13.0,13,9.492735
11.0,11,9.503098
13.0,13,9.515566
14.0,14,9.528937
15.0,15,9.54295
17.0,17,9.560169
30.0,30,9.588309
13.0,13,9.600217
26.0,26,9.626542
21.0,21,9.643999
11.0,11,9.655572
11.0,11,9.665732
27.0,27,9.690209
21.0,21,9.710585
9.0,9,9.719411
19.0,19,9.740168
19.0,19,9.758606
27.0,27,9.786141
38.0,38,9.822363
14.0,14,9.836236
27.0,27,9.86592
46.0,46,9.908202
10.0,10,9.917446
31.0,31,9.945955
17.0,17,9.95965
23.0,23,9.983635
20.0,20,10.003423
14.0,14,10.016893
12.0,12,10.028675
11.0,11,10.038813
27.0,27,10.0639
28.0,28,10.091434
38.0,38,10.127269
29.0,29,10.156337
40.0,40,10.190568
20.0,20,10.209976
31.0,31,10.243616
19.0,19,10.261281
18.0,18,10.278328
12.0,12,10.290211
10.0,10,10.300277
19.0,19,10.318616
74.0,74,10.389359
25.0,25,10.414237
38.0,38,10.450339
19.0,19,10.468132
14.0,14,10.485078
35.0,35,10.517822
42.0,42,10.563076
27.0,27,10.587671
17.0,17,10.604277
15.0,15,10.617727
25.0,25,10.641789
12.0,12,10.653915
26.0,26,10.677418
14.0,14,10.692304
32.0,32,10.727512
29.0,29,10.756477
15.0,15,10.771373
22.0,22,10.795102
24.0,24,10.822434
16.0,16,10.838339
34.0,34,10.87149
27.0,27,10.897768
16.0,16,10.913109
28.0,28,10.939101
20.0,20,10.959666
32.0,32,10.993282
21.0,21,11.012812
12.0,12,11.023427
13.0,13,11.036068
12.0,12,11.047872
16.0,16,11.06332
9.0,9,11.072297
16.0,16,11.088238
42.0,42,11.128047
13.0,13,11.14104
10.0,10,11.151624
15.0,15,11.165384
13.0,13,11.178318
25.0,25,11.200702
12.0,12,11.213781
17.0,17,11.23058
21.0,21,11.254481
25.0,25,11.279128
12.0,12,11.290791
31.0,31,11.318793
20.0,20,11.33855
15.0,15,11.352089
27.0,27,11.376341
14.0,14,11.390517
38.0,38,11.426715
40.0,40,11.464857
20.0,20,11.487401
17.0,17,11.504253
51.0,51,11.550271
16.0,16,11.564798
14.0,14,11.580226
14.0,14,11.59381
18.0,18,11.610759
12.0,12,11.622967
11.0,11,11.633275
12.0,12,11.644932
24.0,24,11.669376
24.0,24,11.693195
13.0,13,11.705434
44.0,44,11.750257
37.0,37,11.784351
14.0,14,11.798675
17.0,17,11.815017
18.0,18,11.830398
14.0,14,11.841948
29.0,29,11.868283
17.0,17,11.884836
15.0,15,11.8982
20.0,20,11.916664
27.0,27,11.941304
36.0,36,11.978848
15.0,15,11.993089
45.0,45,12.036749
11.0,11,12.047036
22.0,22,12.068992
17.0,17,12.087686
11.0,11,12.098659
16.0,16,12.114328
23.0,23,12.138078
11.0,11,12.148992
74.0,74,12.221048
12.0,12,12.236357
19.0,19,12.255065
17.0,17,12.272146
16.0,16,12.286737
38.0,38,12.323957
23.0,23,12.346641
29.0,29,12.375823
19.0,19,12.394154
13.0,13,12.406224
13.0,13,12.41917
18.0,18,12.438136
15.0,15,12.453147
13.0,13,12.465905
12.0,12,12.475538
22.0,22,12.500255
17.0,17,12.515693
13.0,13,12.528366
27.0,27,12.555373
29.0,29,12.585533
16.0,16,12.601403
20.0,20,12.620271
20.0,20,12.638353
16.0,16,12.654831
15.0,15,12.670172
13.0,13,12.68364
14.0,14,12.697767
26.0,26,12.722981
58.0,58,12.785636
19.0,19,12.80191
28.0,28,12.829015
13.0,13,12.840956
44.0,44,12.884353
22.0,22,12.906038
76.0,76,12.979048
11.0,11,12.995051
18.0,18,13.012204
29.0,29,13.039952
14.0,14,13.054085
68.0,68,13.120199
35.0,35,13.153713
12.0,12,13.165082
20.0,20,13.183828
13.0,13,13.196259
15.0,15,13.210003
26.0,26,13.235261
30.0,30,13.266016
10.0,10,13.275944
12.0,12,13.28744
11.0,11,13.298107
21.0,21,13.316395
59.0,59,13.371508
23.0,23,13.393244
13.0,13,13.404925
24.0,24,13.428296
15.0,15,13.443491
15.0,15,13.456206
16.0,16,13.470366
18.0,18,13.49194
19.0,19,13.511088
19.0,19,13.529382
10.0,10,13.538155
39.0,39,13.575143
14.0,14,13.588685
27.0,27,13.614179
21.0,21,13.632813
11.0,11,13.642094
15.0,15,13.656924
25.0,25,13.67942
23.0,23,13.700333
14.0,14,13.712786
33.0,33,13.746181
34.0,34,13.778364
15.0,15,13.79276
13.0,13,13.80412
24.0,24,13.826926
13.0,13,13.840749
10.0,10,13.850026
22.0,22,13.871067
15.0,15,13.884604
14.0,14,13.897781
16.0,16,13.916355
14.0,14,13.930488
10.0,10,13.939944
40.0,40,13.983163
28.0,28,14.00943
12.0,12,14.020014
58.0,58,14.071411
21.0,21,14.092605
19.0,19,14.110336
16.0,16,14.124842
21.0,21,14.145749
44.0,44,14.18837
11.0,11,14.199195
25.0,25,14.227412
37.0,37,14.262768
13.0,13,14.275008
27.0,27,14.300173
33.0,33,14.335102
12.0,12,14.34755
21.0,21,14.367327
42.0,42,14.406079
17.0,17,14.421551
28.0,28,14.449111
13.0,13,14.46209
12.0,12,14.477122
27.0,27,14.502623
23.0,23,14.523909
13.0,13,14.535959
11.0,11,14.546812
14.0,14,14.560441
22.0,22,14.581827
28.0,28,14.609407
22.0,22,14.631481
10.0,10,14.641013
25.0,25,14.6641
21.0,21,14.683217
29.0,29,14.710635
26.0,26,14.739692
14.0,14,14.753891
12.0,12,14.765553
30.0,30,14.792451
23.0,23,14.812616
32.0,32,14.842972
29.0,29,14.871592
9.0,9,14.880802
14.0,14,14.894215
24.0,24,14.917027
15.0,15,14.929881
16.0,16,14.945269
23.0,23,14.970393
37.0,37,15.005291
18.0,18,15.022791
32.0,32,15.053813
15.0,15,15.068616
14.0,14,15.081882
31.0,31,15.112134
28.0,28,15.1376
13.0,13,15.150828
20.0,20,15.16905
31.0,31,15.198672
16.0,16,15.216675
12.0,12,15.22818
12.0,12,15.239382
12.0,12,15.251675
19.0,19,15.269959
11.0,11,15.280503
22.0,22,15.302748
13.0,13,15.314481
19.0,19,15.333023
16.0,16,15.348358
56.0,56,15.400743
15.0,15,15.415232
23.0,23,15.437062
26.0,26,15.465712
20.0,20,15.486116
14.0,14,15.498108
19.0,19,15.516019
50.0,50,15.565615
31.0,31,15.595968
18.0,18,15.614138
32.0,32,15.645511
15.0,15,15.659674
11.0,11,15.670503
30.0,30,15.696704
10.0,10,15.705548
18.0,18,15.72841
41.0,41,15.765235
21.0,21,15.783336
48.0,48,15.825914
19.0,19,15.843964
13.0,13,15.856689
14.0,14,15.86963
24.0,24,15.892987
50.0,50,15.94009
31.0,31,15.975342
22.0,22,15.995396
17.0,17,16.011588
17.0,17,16.026927
49.0,49,16.073841
25.0,25,16.098309
30.0,30,16.125603
16.0,16,16.141796
24.0,24,16.165557
14.0,14,16.179211
19.0,19,16.197017
13.0,13,16.214034
34.0,34,16.24514
14.0,14,16.259863
32.0,32,16.290975
12.0,12,16.303141
19.0,19,16.321357
48.0,48,16.366786
45.0,45,16.409603
16.0,16,16.423084
32.0,32,16.458632
14.0,14,16.47198
32.0,32,16.503855
32.0,32,16.536207
18.0,18,16.554076
12.0,12,16.56607
16.0,16,16.581393
34.0,34,16.613859
10.0,10,16.623585
11.0,11,16.633037
42.0,42,16.672947
16.0,16,16.687659
12.0,12,16.699476
25.0,25,16.725878
16.0,16,16.741059
17.0,17,16.75681
13.0,13,16.769387
30.0,30,16.798937
30.0,30,16.827771
18.0,18,16.845593
19.0,19,16.863878
13.0,13,16.876543
13.0,13,16.888379
16.0,16,16.902966
14.0,14,16.917069
53.0,53,16.972116
14.0,14,16.986179
18.0,18,17.003995
11.0,11,17.014207
14.0,14,17.027847
26.0,26,17.05241
36.0,36,17.086413
9.0,9,17.094519
23.0,23,17.11686
8.0,8,17.12407
9.0,9,17.1323
18.0,18,17.149791
12.0,12,17.16258
20.0,20,17.181995
14.0,14,17.196105
14.0,14,17.212782
17.0,17,17.228198
16.0,16,17.243071
25.0,25,17.268263
16.0,16,17.28447
12.0,12,17.29537
17.0,17,17.312294
14.0,14,17.326264
49.0,49,17.372179
16.0,16,17.38732
33.0,33,17.41779
30.0,30,17.445701
14.0,14,17.465223
16.0,16,17.48147
13.0,13,17.495132
24.0,24,17.517926
20.0,20,17.537284
9.0,9,17.546021
10.0,10,17.555839
16.0,16,17.57229
14.0,14,17.586082
25.0,25,17.611238
24.0,24,17.634094
15.0,15,17.648834
45.0,45,17.68977
13.0,13,17.705975
10.0,10,17.715879
18.0,18,17.733251
20.0,20,17.751859
28.0,28,17.780682
13.0,13,17.793109
15.0,15,17.808257
14.0,14,17.821625
17.0,17,17.837917
12.0,12,17.850089
9.0,9,17.857306
16.0,16,17.872314
22.0,22,17.892107
39.0,39,17.928706
26.0,26,17.956371
49.0,49,18.001765
31.0,31,18.032304
23.0,23,18.054941
48.0,48,18.10033
30.0,30,18.129658
25.0,25,18.152681
21.0,21,18.172358
21.0,21,18.19218
11.0,11,18.204758
18.0,18,18.220481
16.0,16,18.235471
19.0,19,18.254072
23.0,23,18.273798
12.0,12,18.285739
12.0,12,18.29885
14.0,14,18.310988
20.0,20,18.328871
17.0,17,18.344588
27.0,27,18.372911
19.0,19,18.391892
39.0,39,18.429261
15.0,15,18.446645
43.0,43,18.487768
16.0,16,18.503492
22.0,22,18.524075
15.0,15,18.538849
10.0,10,18.548816
27.0,27,18.575582
31.0,31,18.605184
18.0,18,18.623111
13.0,13,18.636056
22.0,22,18.657366
40.0,40,18.701115
11.0,11,18.712196
39.0,39,18.751158
14.0,14,18.765209
18.0,18,18.78172
26.0,26,18.807105
10.0,10,18.816696
23.0,23,18.839931
19.0,19,18.858428
13.0,13,18.871001
16.0,16,18.886031
64.0,64,18.951294
21.0,21,18.971341
15.0,15,18.986254
11.0,11,18.996674
15.0,15,19.010863
14.0,14,19.024495
22.0,22,19.044192
16.0,16,19.060026
14.0,14,19.073677
15.0,15,19.088252
24.0,24,19.112773
15.0,15,19.127722
19.0,19,19.14489
11.0,11,19.155758
45.0,45,19.202811
18.0,18,19.220615
32.0,32,19.250137
12.0,12,19.261732
11.0,11,19.270802
18.0,18,19.287873
27.0,27,19.314763
12.0,12,19.325736
20.0,20,19.345774
31.0,31,19.37597
25.0,25,19.400661
13.0,13,19.413575
12.0,12,19.424348
28.0,28,19.45506
18.0,18,19.470624
40.0,40,19.50776
14.0,14,19.521533
11.0,11,19.532313
19.0,19,19.550002
15.0,15,19.564648
15.0,15,19.579185
14.0,14,19.59209
20.0,20,19.609588
13.0,13,19.621113
20.0,20,19.640393
17.0,17,19.656786
27.0,27,19.683606
41.0,41,19.72555
31.0,31,19.752634
20.0,20,19.771199
21.0,21,19.789422
52.0,52,19.837813
35.0,35,19.8703
22.0,22,19.892113
22.0,22,19.913363
32.0,32,19.944077
18.0,18,19.96141
13.0,13,19.973865
20.0,20,19.992176
27.0,27,20.026277
19.0,19,20.046308
40.0,40,20.084342
25.0,25,20.109412
14.0,14,20.123079
16.0,16,20.137556
28.0,28,20.163774
20.0,20,20.183378
13.0,13,20.199811
28.0,28,20.227863
18.0,18,20.244692
20.0,20,20.263606
35.0,35,20.299061
28.0,28,20.327358
18.0,18,20.344328
33.0,33,20.372239
28.0,28,20.398785
18.0,18,20.416834
12.0,12,20.428074
58.0,58,20.487251
11.0,11,20.498429
10.0,10,20.507733
20.0,20,20.528913
16.0,16,20.544901
14.0,14,20.559592
18.0,18,20.57646
16.0,16,20.591022
15.0,15,20.604203
19.0,19,20.620122
20.0,20,20.638469
30.0,30,20.66725
13.0,13,20.679443
11.0,11,20.692174
15.0,15,20.707457
19.0,19,20.725614
19.0,19,20.741422
20.0,20,20.761009
16.0,16,20.776211
14.0,14,20.789346
41.0,41,20.825328
16.0,16,20.841279
34.0,34,20.871927
52.0,52,20.920158
10.0,10,20.931748
26.0,26,20.956703
22.0,22,20.976546
10.0,10,20.985296
16.0,16,20.99893
20.0,20,21.016783
17.0,17,21.032561
17.0,17,21.049368
16.0,16,21.0647
21.0,21,21.08492
20.0,20,21.103333
16.0,16,21.118674
12.0,12,21.130085
23.0,23,21.151664
13.0,13,21.16331
22.0,22,21.187692
15.0,15,21.200512
24.0,24,21.224191
14.0,14,21.238024
12.0,12,21.249206
18.0,18,21.265271
15.0,15,21.278493
19.0,19,21.29699
73.0,73,21.365973
27.0,27,21.393014
20.0,20,21.417046
25.0,25,21.439975
13.0,13,21.452298
20.0,20,21.472169
24.0,24,21.495652
12.0,12,21.507126
16.0,16,21.522088
11.0,11,21.532814
10.0,10,21.542801
36.0,36,21.576283
33.0,33,21.609299
10.0,10,21.619328
28.0,28,21.645254
19.0,19,21.668057
17.0,17,21.684083
15.0,15,21.6981
14.0,14,21.709942
16.0,16,21.725195
11.0,11,21.734859
12.0,12,21.745387
42.0,42,21.784365
24.0,24,21.805838
14.0,14,21.820585
18.0,18,21.838867
13.0,13,21.85254
22.0,22,21.873156
25.0,25,21.897301
36.0,36,21.93451
9.0,9,21.943173
21.0,21,21.963146
21.0,21,21.983212
15.0,15,21.997137
11.0,11,22.008402
20.0,20,22.02685
17.0,17,22.043633
17.0,17,22.06006
17.0,17,22.075333
31.0,31,22.105789
36.0,36,22.140626
35.0,35,22.177252
30.0,30,22.207136
20.0,20,22.226319
24.0,24,22.24875
9.0,9,22.257452
15.0,15,22.271786
26.0,26,22.298124
30.0,30,22.329368
15.0,15,22.343514
15.0,15,22.357738
28.0,28,22.383804
23.0,23,22.405502
21.0,21,22.428898
13.0,13,22.441955
11.0,11,22.452785
16.0,16,22.469289
19.0,19,22.487381
23.0,23,22.509947
13.0,13,22.521941
13.0,13,22.534184
10.0,10,22.543442
22.0,22,22.563571
16.0,16,22.579193
27.0,27,22.606061
10.0,10,22.614986
20.0,20,22.634393
28.0,28,22.663477
44.0,44,22.702946
11.0,11,22.713756
14.0,14,22.726137
19.0,19,22.745358
13.0,13,22.757215
14.0,14,22.76884
10.0,10,22.777848
56.0,56,22.830292
20.0,20,22.850296
11.0,11,22.861046
16.0,16,22.877377
11.0,11,22.887486
45.0,45,22.932827
36.0,36,22.96647
14.0,14,22.980821
26.0,26,23.004858
20.0,20,23.023915
25.0,25,23.044231
44.0,44,23.08529
15.0,15,23.099602
11.0,11,23.109808
15.0,15,23.125035
37.0,37,23.163915
67.0,67,23.224933
34.0,34,23.258364
19.0,19,23.276722
53.0,53,23.32258
42.0,42,23.362695
12.0,12,23.373364
28.0,28,23.402213
12.0,12,23.414217
15.0,15,23.429136
17.0,17,23.446453
12.0,12,23.458516
13.0,13,23.471456
14.0,14,23.484835
63.0,63,23.546074
37.0,37,23.583497
14.0,14,23.59537
10.0,10,23.605215
25.0,25,23.628758
30.0,30,23.662101
54.0,54,23.712989
13.0,13,23.725951
30.0,30,23.754741
28.0,28,23.7829
23.0,23,23.805284
57.0,57,23.860066
24.0,24,23.883768
45.0,45,23.931828
12.0,12,23.943631
37.0,37,23.981024
14.0,14,23.994647
9.0,9,24.002412
27.0,27,24.0269
12.0,12,24.039158
14.0,14,24.053022
12.0,12,24.063764
10.0,10,24.073864
21.0,21,24.094128
23.0,23,24.114553
29.0,29,24.144252
17.0,17,24.159934
27.0,27,24.186366
15.0,15,24.200502
52.0,52,24.247724
16.0,16,24.26239
25.0,25,24.285838
12.0,12,24.297898
16.0,16,24.314551
108.0,108,24.423143
16.0,16,24.439152
9.0,9,24.448118
17.0,17,24.463304
27.0,27,24.489467
46.0,46,24.533612
18.0,18,24.551151
10.0,10,24.560555
14.0,14,24.574264
22.0,22,24.594403
49.0,49,24.647125
17.0,17,24.663106
12.0,12,24.673924
56.0,56,24.726135
25.0,25,24.749468
50.0,50,24.800337
19.0,19,24.818166
26.0,26,24.843062
45.0,45,24.89291
10.0,10,24.902205
28.0,28,24.929714
26.0,26,24.954865
15.0,15,24.970387
50.0,50,25.017571
16.0,16,25.032161
11.0,11,25.042338
23.0,23,25.063012
12.0,12,25.073553
11.0,11,25.084639
13.0,13,25.096694
25.0,25,25.119237
21.0,21,25.143396
44.0,44,25.186675
13.0,13,25.197091
20.0,20,25.21433
55.0,55,25.266666
37.0,37,25.302159
11.0,11,25.31361
22.0,22,25.33321
28.0,28,25.360748
12.0,12,25.372135
12.0,12,25.388954
22.0,22,25.409808
31.0,31,25.441115
13.0,13,25.454244
51.0,51,25.505008
15.0,15,25.518415
11.0,11,25.528864
13.0,13,25.541535
15.0,15,25.55576
41.0,41,25.593139
13.0,13,25.605865
30.0,30,25.638326
17.0,17,25.654011
29.0,29,25.680784
29.0,29,25.709891
14.0,14,25.723903
31.0,31,25.7521
17.0,17,25.768055
29.0,29,25.795273
26.0,26,25.819813
43.0,43,25.860042
17.0,17,25.882011
24.0,24,25.906332
12.0,12,25.91817
13.0,13,25.929036
13.0,13,25.941872
22.0,22,25.961085
14.0,14,25.9746
24.0,24,25.998114
13.0,13,26.011397
36.0,36,26.047014
26.0,26,26.072245
8.0,8,26.080588
25.0,25,26.107159
25.0,25,26.134647
21.0,21,26.154093
16.0,16,26.167996
20.0,20,26.186615
15.0,15,26.200197
21.0,21,26.222042
41.0,41,26.261545
29.0,29,26.288684
18.0,18,26.307133
13.0,13,26.319856
18.0,18,26.336926
73.0,73,26.414625
11.0,11,26.42584
10.0,10,26.435704
15.0,15,26.450495
21.0,21,26.470168
25.0,25,26.494241
19.0,19,26.512828
11.0,11,26.522889
13.0,13,26.535312
28.0,28,26.560052
27.0,27,26.586458
19.0,19,26.60426
14.0,14,26.618307
18.0,18,26.638007
17.0,17,26.652758
15.0,15,26.667297
21.0,21,26.687581
26.0,26,26.713587
19.0,19,26.731849
35.0,35,26.764643
29.0,29,26.791316
21.0,21,26.811038
30.0,30,26.839585
22.0,22,26.86097
31.0,31,26.89306
52.0,52,26.940258
21.0,21,26.960158
24.0,24,26.982556
20.0,20,27.000737
22.0,22,27.020948
21.0,21,27.041967
85.0,85,27.129469
20.0,20,27.148216
11.0,11,27.158129
14.0,14,27.172318
18.0,18,27.189115
12.0,12,27.200086
21.0,21,27.220577
52.0,52,27.270847
40.0,40,27.308641
34.0,34,27.340319
25.0,25,27.36407
20.0,20,27.384317
18.0,18,27.401711
16.0,16,27.416056
13.0,13,27.428933
11.0,11,27.439387
12.0,12,27.451128
15.0,15,27.464081
9.0,9,27.472691
21.0,21,27.494567
23.0,23,27.516638
16.0,16,27.53241
19.0,19,27.550919
12.0,12,27.562795
47.0,47,27.608903
25.0,25,27.638506
69.0,69,27.701317
30.0,30,27.728335
24.0,24,27.750972
97.0,97,27.845005
12.0,12,27.856493
13.0,13,27.872834
14.0,14,27.886431
18.0,18,27.904207
28.0,28,27.931481
17.0,17,27.945801
12.0,12,27.956491
12.0,12,27.967328
16.0,16,27.982856
10.0,10,27.991872
11.0,11,28.002286
19.0,19,28.019621
46.0,46,28.065065
32.0,32,28.096227
42.0,42,28.140667
13.0,13,28.153513
27.0,27,28.179941
13.0,13,28.193484
60.0,60,28.252502
12.0,12,28.26408
21.0,21,28.283995
37.0,37,28.319155
38.0,38,28.357415
11.0,11,28.371623
20.0,20,28.390373
34.0,34,28.422992
32.0,32,28.454503
15.0,15,28.469252
10.0,10,28.478676
23.0,23,28.500798
17.0,17,28.518618
14.0,14,28.532095
24.0,24,28.554601
12.0,12,28.565794
17.0,17,28.580966
13.0,13,28.593644
21.0,21,28.613806
