# {"t_start": 1587568015.6085422, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,1.921199
-500.0,500,2.558993
-500.0,500,3.13527
-500.0,500,3.726572
-500.0,500,4.351243
-500.0,500,4.959489
-500.0,500,5.53228
-500.0,500,6.114835
-500.0,500,6.696066
-500.0,500,7.283326
-500.0,500,7.863116
-500.0,500,8.476049
-500.0,500,9.060794
-500.0,500,9.624131
-500.0,500,10.193808
-500.0,500,10.769593
-500.0,500,11.376484
-500.0,500,11.959163
-500.0,500,12.539849
-500.0,500,13.130449
-500.0,500,13.704749
-500.0,500,14.286168
-500.0,500,14.857259
-500.0,500,15.447771
-500.0,500,16.006976
-500.0,500,16.596993
-500.0,500,17.215701
-500.0,500,17.83203
-500.0,500,18.420997
-500.0,500,19.013217
-500.0,500,19.596644
-500.0,500,20.19777
-500.0,500,20.759137
-500.0,500,21.358559
-500.0,500,21.978016
-500.0,500,22.606355
-500.0,500,23.202951
-500.0,500,23.791594
-500.0,500,24.383709
-500.0,500,24.96663
-500.0,500,25.555202
-500.0,500,26.161824
-500.0,500,26.766842
-500.0,500,27.341438
-500.0,500,27.955393
-500.0,500,28.561193
-500.0,500,29.166368
-500.0,500,29.766466
-500.0,500,30.400786
-500.0,500,30.986767
-500.0,500,31.575551
-500.0,500,32.147782
-500.0,500,32.768545
-500.0,500,33.350239
-500.0,500,33.963356
-500.0,500,34.553196
-500.0,500,35.126715
-458.0,459,35.641373
-500.0,500,36.230051
-440.0,441,36.760002
-236.0,237,37.034212
-500.0,500,37.616464
-277.0,278,37.933038
-500.0,500,38.507427
-500.0,500,39.072191
-500.0,500,39.701495
-500.0,500,40.31425
-500.0,500,40.897197
-500.0,500,41.487027
-500.0,500,42.086713
-500.0,500,42.703678
-500.0,500,43.296521
-500.0,500,43.861729
-500.0,500,44.446003
-500.0,500,45.035293
-500.0,500,45.60599
-307.0,308,45.952865
-500.0,500,46.547363
-500.0,500,47.134401
-500.0,500,47.738017
-500.0,500,48.323406
-470.0,471,48.880921
-500.0,500,49.470075
-500.0,500,50.065586
-500.0,500,50.660323
-500.0,500,51.238286
-500.0,500,51.827286
-500.0,500,52.41669
-500.0,500,52.998013
-500.0,500,53.602547
-500.0,500,54.192513
-500.0,500,54.790412
-500.0,500,55.393166
